LECROYWR6050,144,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,17-Jan-2002 00:16:46,0                 
Time,Ampl
-3.48787e-008,0.00116843
-3.46787e-008,0.00116843
-3.44787e-008,-0.00148324
-3.42787e-008,-0.00148324
-3.40787e-008,-0.00148324
-3.38787e-008,-0.000599349
-3.36787e-008,-0.00148324
-3.34787e-008,-0.000599349
-3.32787e-008,-0.000599349
-3.30787e-008,0.000284542
-3.28787e-008,0.00205233
-3.26787e-008,0.00205233
-3.24787e-008,0.000284542
-3.22787e-008,-0.000599349
-3.20787e-008,-0.00148324
-3.18787e-008,0.000284542
-3.16787e-008,0.000284542
-3.14787e-008,0.00116843
-3.12787e-008,0.00116843
-3.10787e-008,0.000284542
-3.08787e-008,-0.000599349
-3.06787e-008,-0.000599349
-3.04787e-008,0.000284542
-3.02787e-008,-0.000599349
-3.00787e-008,0.000284542
-2.98787e-008,0.000284542
-2.96787e-008,-0.000599349
-2.94787e-008,0.000284542
-2.92787e-008,0.000284542
-2.90787e-008,-0.000599349
-2.88787e-008,0.000284542
-2.86787e-008,0.00116843
-2.84787e-008,0.000284542
-2.82787e-008,-0.00148324
-2.80787e-008,0.000284542
-2.78787e-008,0.00116843
-2.76787e-008,0.00116843
-2.74787e-008,0.00116843
-2.72787e-008,0.00205233
-2.70787e-008,0.00116843
-2.68787e-008,0.000284542
-2.66787e-008,-0.000599349
-2.64787e-008,0.000284542
-2.62787e-008,-0.000599349
-2.60787e-008,-0.000599349
-2.58787e-008,0.000284542
-2.56787e-008,0.000284542
-2.54787e-008,0.00116843
-2.52787e-008,0.000284542
-2.50787e-008,0.00116843
-2.48787e-008,-0.000599349
-2.46787e-008,-0.000599349
-2.44787e-008,-0.00148324
-2.42787e-008,0.000284542
-2.40787e-008,-0.000599349
-2.38787e-008,0.000284542
-2.36787e-008,-0.00148324
-2.34787e-008,-0.00236713
-2.32787e-008,-0.000599349
-2.30787e-008,0.00116843
-2.28787e-008,0.00205233
-2.26787e-008,0.00293622
-2.24787e-008,0.000284542
-2.22787e-008,0.000284542
-2.20787e-008,0.000284542
-2.18787e-008,-0.00148324
-2.16787e-008,-0.00325103
-2.14787e-008,-0.00236713
-2.12787e-008,-0.000599349
-2.10787e-008,-0.000599349
-2.08787e-008,0.000284542
-2.06787e-008,0.00205233
-2.04787e-008,0.00116843
-2.02787e-008,0.00116843
-2.00787e-008,0.000284542
-1.98787e-008,0.00116843
-1.96787e-008,0.000284542
-1.94787e-008,0.000284542
-1.92787e-008,0.00293622
-1.90787e-008,0.00293622
-1.88787e-008,0.00116843
-1.86787e-008,-0.00148324
-1.84787e-008,-0.00325103
-1.82787e-008,-0.000599349
-1.80787e-008,-0.000599349
-1.78787e-008,0.000284542
-1.76787e-008,0.00205233
-1.74787e-008,0.000284542
-1.72787e-008,0.00116843
-1.70787e-008,-0.00236713
-1.68787e-008,0.000284542
-1.66787e-008,0.000284542
-1.64787e-008,-0.000599349
-1.62787e-008,0.000284542
-1.60787e-008,0.00116843
-1.58787e-008,0.00116843
-1.56787e-008,0.000284542
-1.54787e-008,0.000284542
-1.52787e-008,0.00116843
-1.50787e-008,-0.00148324
-1.48787e-008,0.00116843
-1.46787e-008,0.00116843
-1.44787e-008,0.00116843
-1.42787e-008,0.00205233
-1.40787e-008,0.00116843
-1.38787e-008,0.000284542
-1.36787e-008,-0.000599349
-1.34787e-008,-0.00148324
-1.32787e-008,-0.00148324
-1.30787e-008,-0.00148324
-1.28787e-008,-0.000599349
-1.26787e-008,0.00116843
