-1.5000E+1	2.4667E-14
-1.4500E+1	3.7333E-14
-1.4000E+1	2.2000E-14
-1.3500E+1	2.7667E-14
-1.3000E+1	3.5000E-14
-1.2500E+1	3.0667E-14
-1.2000E+1	3.2000E-14
-1.1500E+1	3.6667E-14
-1.1000E+1	3.0333E-14
-1.0500E+1	4.0667E-14
-1.0000E+1	3.8333E-14
-9.5000E+0	3.6333E-14
-9.0000E+0	2.1567E-13
-8.5000E+0	8.8433E-13
-8.0000E+0	1.9930E-12
-7.5000E+0	3.5567E-12
-7.0000E+0	5.6750E-12
-6.5000E+0	8.6340E-12
-6.0000E+0	1.3348E-11
-5.5000E+0	2.3637E-11
-5.0000E+0	2.8945E-11
-4.5000E+0	2.9652E-11
-4.0000E+0	2.9775E-11
-3.5000E+0	2.9810E-11
-3.0000E+0	2.9832E-11
-2.5000E+0	2.9849E-11
-2.0000E+0	2.9816E-11
-1.5000E+0	2.9804E-11
-1.0000E+0	2.9838E-11
-5.0000E-1	2.9893E-11
0.0000E+0	2.9949E-11
5.0000E-1	2.9920E-11
1.0000E+0	2.9884E-11
1.5000E+0	2.9882E-11
2.0000E+0	2.9872E-11
2.5000E+0	2.9831E-11
3.0000E+0	2.9886E-11
3.5000E+0	2.9906E-11
4.0000E+0	2.9860E-11
4.5000E+0	2.9885E-11
5.0000E+0	2.9845E-11
5.5000E+0	2.9815E-11
6.0000E+0	2.9866E-11
6.5000E+0	2.9813E-11
7.0000E+0	2.9770E-11
7.5000E+0	2.9613E-11
8.0000E+0	2.8569E-11
8.5000E+0	2.4945E-11
9.0000E+0	1.9259E-11
9.5000E+0	1.4059E-11
1.0000E+1	9.6513E-12
1.0500E+1	5.9320E-12
1.1000E+1	3.2490E-12
1.1500E+1	1.5967E-12
1.2000E+1	5.3800E-13
1.2500E+1	8.4333E-14
1.3000E+1	-2.8333E-14
1.3500E+1	2.3333E-15
1.4000E+1	2.8333E-14
1.4500E+1	2.9667E-14
1.5000E+1	3.4000E-14
1.5500E+1	3.2667E-14
1.6000E+1	2.3000E-14
1.6500E+1	3.9667E-14
1.7000E+1	2.9667E-14
1.7500E+1	2.6333E-14
1.8000E+1	3.7333E-14
1.8500E+1	2.2333E-14
1.9000E+1	3.7000E-14
1.9500E+1	3.1333E-14
2.0000E+1	3.4333E-14
