#V_apd	I_dark(nA)	ErrI_dark
0	4.589		0.001	
10	8.27		0.01
20	10.92		0.01
40	14.52		0.01
60	17.22		0.01
100	20.18		0.01
150	21.82		0.01
200	24.27		0.01
250	27.82		0.01
300	48.58		0.01
340	59.12		0.01
345	60.98		0.01
350	63.28		0.01
355	65.89		0.01
360	68.86		0.01
365	72.48		0.01
370	76.75		0.01
375	81.89		0.01
380	88.84		0.01
381	90.58		0.01
382	92.37		0.01
383	94.48		0.01
384	97.92		0.01
385	102.53		0.01
386	110.8		0.1
	
