Data: lunedì 18 maggio 2020	Ora: 14:55
288.750000	607.000000
289.000000	641.000000
289.250000	604.000000
289.500000	594.000000
289.750000	530.000000
290.000000	617.000000
290.250000	559.000000
290.500000	512.000000
290.750000	599.000000
291.000000	557.000000
291.250000	577.000000
291.500000	568.000000
291.750000	567.000000
292.000000	594.000000
292.250000	510.000000
292.500000	558.000000
292.750000	551.000000
293.000000	562.000000
293.250000	545.000000
293.500000	547.000000
293.750000	549.000000
294.000000	550.000000
294.250000	571.000000
294.500000	547.000000
294.750000	546.000000
295.000000	492.000000
295.250000	498.000000
295.500000	505.000000
295.750000	527.000000
296.000000	506.000000
296.250000	515.000000
296.500000	566.000000
296.750000	506.000000
297.000000	507.000000
297.250000	487.000000
297.500000	546.000000
297.750000	460.000000
298.000000	554.000000
298.250000	501.000000
298.500000	525.000000
298.750000	464.000000
299.000000	475.000000
299.250000	432.000000
299.500000	500.000000
299.750000	453.000000
300.000000	454.000000
300.250000	469.000000
300.500000	479.000000
300.750000	482.000000
301.000000	483.000000
301.250000	463.000000
301.500000	442.000000
301.750000	453.000000
302.000000	458.000000
302.250000	457.000000
302.500000	447.000000
302.750000	453.000000
303.000000	401.000000
303.250000	499.000000
303.500000	439.000000
303.750000	461.000000
304.000000	453.000000
304.250000	408.000000
304.500000	417.000000
304.750000	417.000000
305.000000	451.000000
305.250000	407.000000
305.500000	403.000000
305.750000	422.000000
306.000000	421.000000
306.250000	425.000000
306.500000	439.000000
306.750000	427.000000
307.000000	376.000000
307.250000	367.000000
307.500000	363.000000
307.750000	383.000000
308.000000	346.000000
308.250000	372.000000
308.500000	387.000000
308.750000	390.000000
309.000000	385.000000
309.250000	338.000000
309.500000	360.000000
309.750000	355.000000
310.000000	357.000000
310.250000	346.000000
310.500000	342.000000
310.750000	331.000000
311.000000	358.000000
311.250000	319.000000
311.500000	339.000000
311.750000	324.000000
312.000000	323.000000
312.250000	349.000000
312.500000	320.000000
312.750000	346.000000
313.000000	320.000000
313.250000	323.000000
313.500000	308.000000
313.750000	301.000000
314.000000	306.000000
314.250000	319.000000
314.500000	292.000000
314.750000	306.000000
315.000000	305.000000
315.250000	284.000000
315.500000	281.000000
315.750000	260.000000
316.000000	290.000000
316.250000	295.000000
316.500000	265.000000
316.750000	257.000000
317.000000	270.000000
317.250000	284.000000
317.500000	239.000000
317.750000	287.000000
318.000000	231.000000
318.250000	255.000000
318.500000	261.000000
318.750000	248.000000
319.000000	226.000000
319.250000	241.000000
319.500000	217.000000
319.750000	262.000000
320.000000	233.000000
320.250000	239.000000
320.500000	202.000000
320.750000	230.000000
321.000000	204.000000
321.250000	210.000000
321.500000	232.000000
321.750000	206.000000
322.000000	223.000000
322.250000	226.000000
322.500000	170.000000
322.750000	208.000000
323.000000	205.000000
323.250000	184.000000
323.500000	199.000000
323.750000	171.000000
324.000000	177.000000
324.250000	169.000000
324.500000	154.000000
324.750000	170.000000
325.000000	164.000000
325.250000	162.000000
325.500000	147.000000
325.750000	155.000000
326.000000	161.000000
326.250000	132.000000
326.500000	131.000000
326.750000	143.000000
327.000000	155.000000
327.250000	157.000000
327.500000	129.000000
327.750000	140.000000
328.000000	140.000000
328.250000	121.000000
328.500000	108.000000
328.750000	131.000000
329.000000	125.000000
329.250000	97.000000
329.500000	130.000000
329.750000	120.000000
330.000000	105.000000
330.250000	117.000000
330.500000	110.000000
330.750000	104.000000
331.000000	93.000000
331.250000	77.000000
331.500000	93.000000
331.750000	86.000000
332.000000	73.000000
332.250000	73.000000
332.500000	91.000000
332.750000	97.000000
333.000000	62.000000
333.250000	83.000000
333.500000	88.000000
333.750000	72.000000
334.000000	75.000000
334.250000	80.000000
334.500000	75.000000
334.750000	69.000000
335.000000	66.000000
335.250000	61.000000
335.500000	64.000000
335.750000	45.000000
336.000000	55.000000
336.250000	44.000000
336.500000	52.000000
336.750000	51.000000
337.000000	51.000000
337.250000	54.000000
337.500000	53.000000
337.750000	26.000000
338.000000	33.000000
338.250000	33.000000
338.500000	38.000000
338.750000	30.000000
339.000000	39.000000
339.250000	25.000000
339.500000	20.000000
339.750000	18.000000
340.000000	16.000000
340.250000	21.000000
340.500000	18.000000
340.750000	11.000000
341.000000	15.000000
341.250000	16.000000
341.500000	11.000000
341.750000	11.000000
342.000000	14.000000
342.250000	12.000000
342.500000	3.000000
342.750000	13.000000
343.000000	5.000000
