Data: mercoledì 20 maggio 2020	Ora: 16:17
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    X manip
Min (eV): 522.00	Max (eV): 532.00	Step (eV): 0.25	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 8.00
polar angle (deg): 270.00	X axis (mm): 532.00
*******************  R66 parameters ********************
Step in ch_x_eV: 25	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 17
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
522.000000	6324.000000
522.250000	6409.000000
522.500000	6368.000000
522.750000	6225.000000
523.000000	6373.000000
523.250000	6273.000000
523.500000	6218.000000
523.750000	5949.000000
524.000000	5624.000000
524.250000	5282.000000
524.500000	4766.000000
524.750000	4297.000000
525.000000	3864.000000
525.250000	3411.000000
525.500000	2883.000000
525.750000	2772.000000
526.000000	2616.000000
526.250000	2545.000000
526.500000	2664.000000
526.750000	2980.000000
527.000000	3520.000000
527.250000	4210.000000
527.500000	4741.000000
527.750000	5356.000000
528.000000	5741.000000
528.250000	6178.000000
528.500000	6198.000000
528.750000	6270.000000
529.000000	6355.000000
529.250000	6347.000000
529.500000	6273.000000
529.750000	6388.000000
530.000000	6469.000000
530.250000	6449.000000
530.500000	6307.000000
530.750000	6381.000000
531.000000	6331.000000
531.250000	6418.000000
531.500000	6300.000000
531.750000	6376.000000
532.000000	6186.000000
