Data: lunedì 18 maggio 2020	Ora: 15:48
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    angolo polare
Min (eV): 242.00	Max (eV): 343.00	Step (eV): 0.25	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1198.70
polar angle (deg): 343.00	X axis (mm): 580.50
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 41
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
242.000000	1.000000
242.250000	1.000000
242.500000	7.000000
242.750000	8.000000
243.000000	5.000000
243.250000	8.000000
243.500000	5.000000
243.750000	12.000000
244.000000	9.000000
244.250000	8.000000
244.500000	16.000000
244.750000	14.000000
245.000000	19.000000
245.250000	8.000000
245.500000	12.000000
245.750000	11.000000
246.000000	16.000000
246.250000	27.000000
246.500000	20.000000
246.750000	32.000000
247.000000	48.000000
247.250000	44.000000
247.500000	46.000000
247.750000	59.000000
248.000000	66.000000
248.250000	59.000000
248.500000	76.000000
248.750000	86.000000
249.000000	89.000000
249.250000	114.000000
249.500000	121.000000
249.750000	130.000000
250.000000	139.000000
250.250000	153.000000
250.500000	171.000000
250.750000	179.000000
251.000000	206.000000
251.250000	229.000000
251.500000	228.000000
251.750000	238.000000
252.000000	271.000000
252.250000	286.000000
252.500000	300.000000
252.750000	342.000000
253.000000	354.000000
253.250000	417.000000
253.500000	418.000000
253.750000	459.000000
254.000000	469.000000
254.250000	476.000000
254.500000	538.000000
254.750000	541.000000
255.000000	589.000000
255.250000	566.000000
255.500000	581.000000
255.750000	628.000000
256.000000	606.000000
256.250000	618.000000
256.500000	651.000000
256.750000	654.000000
257.000000	618.000000
257.250000	692.000000
257.500000	675.000000
257.750000	602.000000
258.000000	669.000000
258.250000	736.000000
258.500000	655.000000
258.750000	719.000000
259.000000	722.000000
259.250000	692.000000
259.500000	725.000000
259.750000	709.000000
260.000000	728.000000
260.250000	695.000000
260.500000	672.000000
260.750000	733.000000
261.000000	699.000000
261.250000	671.000000
261.500000	733.000000
261.750000	748.000000
262.000000	676.000000
262.250000	706.000000
262.500000	701.000000
262.750000	747.000000
263.000000	684.000000
263.250000	728.000000
263.500000	725.000000
263.750000	701.000000
264.000000	751.000000
264.250000	725.000000
264.500000	736.000000
264.750000	731.000000
265.000000	697.000000
265.250000	724.000000
265.500000	681.000000
265.750000	689.000000
266.000000	720.000000
266.250000	692.000000
266.500000	770.000000
266.750000	760.000000
267.000000	755.000000
267.250000	712.000000
267.500000	747.000000
267.750000	680.000000
268.000000	752.000000
268.250000	756.000000
268.500000	727.000000
268.750000	750.000000
269.000000	700.000000
269.250000	745.000000
269.500000	734.000000
269.750000	728.000000
270.000000	718.000000
270.250000	725.000000
270.500000	743.000000
270.750000	688.000000
271.000000	736.000000
271.250000	743.000000
271.500000	631.000000
271.750000	680.000000
272.000000	688.000000
272.250000	687.000000
272.500000	665.000000
272.750000	682.000000
273.000000	694.000000
273.250000	670.000000
273.500000	774.000000
273.750000	649.000000
274.000000	682.000000
274.250000	659.000000
274.500000	702.000000
274.750000	650.000000
275.000000	675.000000
275.250000	726.000000
275.500000	663.000000
275.750000	642.000000
276.000000	649.000000
276.250000	708.000000
276.500000	604.000000
276.750000	746.000000
277.000000	720.000000
277.250000	639.000000
277.500000	621.000000
277.750000	622.000000
278.000000	627.000000
278.250000	609.000000
278.500000	631.000000
278.750000	642.000000
279.000000	615.000000
279.250000	637.000000
279.500000	657.000000
279.750000	628.000000
280.000000	612.000000
280.250000	613.000000
280.500000	617.000000
280.750000	626.000000
281.000000	616.000000
281.250000	591.000000
281.500000	607.000000
281.750000	613.000000
282.000000	613.000000
282.250000	591.000000
282.500000	630.000000
282.750000	616.000000
283.000000	634.000000
283.250000	629.000000
283.500000	592.000000
283.750000	578.000000
284.000000	628.000000
284.250000	575.000000
284.500000	589.000000
284.750000	619.000000
285.000000	543.000000
285.250000	596.000000
285.500000	547.000000
285.750000	570.000000
286.000000	570.000000
286.250000	595.000000
286.500000	584.000000
286.750000	612.000000
287.000000	583.000000
287.250000	610.000000
287.500000	547.000000
287.750000	542.000000
288.000000	525.000000
288.250000	551.000000
288.500000	526.000000
