Data: mercoledì 13 maggio 2020	Ora: 11:47
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1376.00	Max (eV): 1384.00	Step (eV): 0.10	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1384.02
polar angle (deg): 277.00	X axis (mm): 581.70
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 41
******************************************************
Acq. time (s):  0.50	Number of scans:  8	Total acq. time (s):  4.00
******************************************************
1374.521772	0.017857
1374.628724	0.000000
1374.735676	0.030952
1374.842628	0.003571
1374.949580	0.018707
1375.056532	0.010913
1375.163484	0.015278
1375.270435	0.019237
1375.377387	0.014652
1375.484339	0.019525
1375.591291	0.014137
1375.698243	0.010898
1375.805195	0.014952
1375.912147	0.008130
1376.019099	0.005145
1376.126050	0.017716
1376.233002	0.013684
1376.339954	0.011406
1376.446906	0.018926
1376.553858	0.016723
1376.660810	0.014635
1376.767762	0.018664
1376.874714	0.006141
1376.981665	0.013369
1377.088617	0.012875
1377.195569	0.017240
1377.302521	0.015190
1377.409473	0.016473
1377.516425	0.013360
1377.623377	0.016943
1377.730328	0.015135
1377.837280	0.014264
1377.944232	0.016474
1378.051184	0.012021
1378.158136	0.013818
1378.265088	0.016453
1378.372040	0.013360
1378.478992	0.023584
1378.585943	0.016485
1378.692895	0.020906
1378.799847	0.020906
1378.906799	0.020068
1379.013751	0.023606
1379.120703	0.016910
1379.227655	0.016921
1379.334607	0.021777
1379.441558	0.022300
1379.548510	0.020024
1379.655462	0.024967
1379.762414	0.029007
1379.869366	0.020928
1379.976318	0.031653
1380.083270	0.029334
1380.190222	0.024935
1380.297173	0.020939
1380.404125	0.021363
1380.511077	0.020057
1380.618029	0.019153
1380.724981	0.015592
1380.831933	0.020503
1380.938885	0.020002
1381.045837	0.016017
1381.152788	0.014242
1381.259740	0.018717
1381.366692	0.019164
1381.473644	0.013818
1381.580596	0.018750
1381.687548	0.013774
1381.794500	0.014286
1381.901451	0.015135
1382.008403	0.011999
1382.115355	0.013807
1382.222307	0.017378
1382.329259	0.017835
1382.436211	0.017814
1382.543163	0.014756
1382.650115	0.013001
1382.757066	0.015839
1382.864018	0.013053
1382.970970	0.013025
1383.077922	0.011990
1383.184874	0.018667
1383.291826	0.013733
1383.398778	0.014382
1383.505730	0.013724
1383.612681	0.009013
1383.719633	0.013006
1383.826585	0.008443
1383.933537	0.013953
1384.040489	0.012330
1384.147441	0.010396
1384.254393	0.013130
1384.361345	0.009003
1384.468296	0.017177
1384.575248	0.013049
1384.682200	0.021239
1384.789152	0.016883
1384.896104	0.019296
1385.003056	0.013712
1385.110008	0.020833
1385.216960	0.021726
1385.323911	0.004464
1385.430863	0.005952
1385.518717	0.000000
