Data: mercoledì 13 maggio 2020	Ora: 10:37
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1372.00	Max (eV): 1388.00	Step (eV): 0.10	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1388.04
polar angle (deg): 270.00	X axis (mm): 581.70
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 41
******************************************************
Acq. time (s):  0.50	Number of scans:  3	Total acq. time (s):  1.50
******************************************************
1370.521772	0.000000
1370.628724	0.000000
1370.735676	0.000000
1370.842628	0.038095
1370.949580	0.045351
1371.056532	0.017857
1371.163484	0.030159
1371.270435	0.008658
1371.377387	0.034799
1371.484339	0.017530
1371.591291	0.031151
1371.698243	0.017507
1371.805195	0.007797
1371.912147	0.024311
1372.019099	0.013946
1372.126050	0.012799
1372.233002	0.024413
1372.339954	0.009524
1372.446906	0.014516
1372.553858	0.025762
1372.660810	0.013027
1372.767762	0.020276
1372.874714	0.022465
1372.981665	0.009931
1373.088617	0.017967
1373.195569	0.022344
1373.302521	0.018966
1373.409473	0.024457
1373.516425	0.020209
1373.623377	0.016609
1373.730328	0.022503
1373.837280	0.020209
1373.944232	0.025987
1374.051184	0.016667
1374.158136	0.021400
1374.265088	0.016609
1374.372040	0.019019
1374.478992	0.023722
1374.585943	0.018990
1374.692895	0.017857
1374.799847	0.015418
1374.906799	0.014286
1375.013751	0.011876
1375.120703	0.016609
1375.227655	0.016638
1375.334607	0.027294
1375.441558	0.019048
1375.548510	0.021370
1375.655462	0.009495
1375.762414	0.014257
1375.869366	0.018990
1375.976318	0.016609
1376.083270	0.019019
1376.190222	0.024971
1376.297173	0.016667
1376.404125	0.011847
1376.511077	0.021370
1376.618029	0.016638
1376.724981	0.016667
1376.831933	0.015447
1376.938885	0.011789
1377.045837	0.015418
1377.152788	0.015447
1377.259740	0.017828
1377.366692	0.022619
1377.473644	0.014257
1377.580596	0.016667
1377.687548	0.015418
1377.794500	0.013095
1377.901451	0.016667
1378.008403	0.017857
1378.115355	0.016638
1378.222307	0.011847
1378.329259	0.014257
1378.436211	0.010656
1378.543163	0.016638
1378.650115	0.021370
1378.757066	0.016609
1378.864018	0.016638
1378.970970	0.020209
1379.077922	0.028426
1379.184874	0.017857
1379.291826	0.022503
1379.398778	0.019048
1379.505730	0.021400
1379.612681	0.026103
1379.719633	0.020209
1379.826585	0.017799
1379.933537	0.017828
1380.040489	0.021429
1380.147441	0.023780
1380.254393	0.020209
1380.361345	0.023722
1380.468296	0.023810
1380.575248	0.022532
1380.682200	0.014228
1380.789152	0.019019
1380.896104	0.015389
1381.003056	0.013066
1381.110008	0.014257
1381.216960	0.020180
1381.323911	0.025000
1381.430863	0.021370
1381.537815	0.015418
1381.644767	0.021429
1381.751719	0.015476
1381.858671	0.020209
1381.965623	0.022561
1382.072574	0.019048
1382.179526	0.021400
1382.286478	0.021370
1382.393430	0.015476
1382.500382	0.015389
1382.607334	0.024913
1382.714286	0.015476
1382.821238	0.015389
1382.928189	0.020238
1383.035141	0.023722
1383.142093	0.016638
1383.249045	0.021370
1383.355997	0.013095
1383.462949	0.011876
1383.569901	0.017828
1383.676853	0.013066
1383.783804	0.015447
1383.890756	0.017857
1383.997708	0.022590
1384.104660	0.021341
1384.211612	0.016609
1384.318564	0.020209
1384.425516	0.022561
1384.532468	0.022561
1384.639419	0.021341
1384.746371	0.014228
1384.853323	0.017857
1384.960275	0.017799
1385.067227	0.017857
1385.174179	0.013095
1385.281131	0.019019
1385.388083	0.026103
1385.495034	0.009466
1385.601986	0.021312
1385.708938	0.011876
1385.815890	0.021400
1385.922842	0.015476
1386.029794	0.021370
1386.136746	0.014257
1386.243697	0.023751
1386.350649	0.015447
1386.457601	0.027294
1386.564553	0.014287
1386.671505	0.017351
1386.778457	0.016597
1386.885409	0.017347
1386.992361	0.019448
1387.099312	0.018809
1387.206264	0.013633
1387.313216	0.006349
1387.420168	0.014954
1387.527120	0.012346
1387.634072	0.014725
1387.741024	0.015794
1387.847976	0.026931
1387.954927	0.013193
1388.061879	0.016440
1388.168831	0.017822
1388.275783	0.018830
1388.382735	0.011730
1388.489687	0.029932
1388.596639	0.014129
1388.703591	0.012626
1388.810542	0.023377
1388.917494	0.015344
1389.024446	0.005952
1389.131398	0.007937
1389.238350	0.009524
1389.345302	0.059524
1389.452254	0.000000
1389.540107	0.000000
