Data: venerdì 15 maggio 2020	Ora: 12:57
296.750000	545.000000
297.000000	546.000000
297.250000	556.000000
297.500000	546.000000
297.750000	527.000000
298.000000	525.000000
298.250000	573.000000
298.500000	520.000000
298.750000	544.000000
299.000000	578.000000
299.250000	506.000000
299.500000	577.000000
299.750000	555.000000
300.000000	553.000000
300.250000	517.000000
300.500000	531.000000
300.750000	535.000000
301.000000	526.000000
301.250000	499.000000
301.500000	536.000000
301.750000	509.000000
302.000000	487.000000
302.250000	499.000000
302.500000	544.000000
302.750000	524.000000
303.000000	563.000000
303.250000	505.000000
303.500000	512.000000
303.750000	533.000000
304.000000	479.000000
304.250000	526.000000
304.500000	506.000000
304.750000	537.000000
305.000000	507.000000
305.250000	470.000000
305.500000	525.000000
305.750000	490.000000
306.000000	494.000000
306.250000	443.000000
306.500000	467.000000
306.750000	486.000000
307.000000	471.000000
307.250000	499.000000
307.500000	460.000000
307.750000	487.000000
308.000000	458.000000
308.250000	464.000000
308.500000	490.000000
308.750000	513.000000
309.000000	492.000000
309.250000	449.000000
309.500000	478.000000
309.750000	486.000000
310.000000	491.000000
310.250000	480.000000
310.500000	466.000000
310.750000	493.000000
311.000000	484.000000
311.250000	507.000000
311.500000	476.000000
311.750000	491.000000
312.000000	430.000000
312.250000	437.000000
312.500000	484.000000
312.750000	453.000000
313.000000	455.000000
313.250000	434.000000
313.500000	464.000000
313.750000	500.000000
314.000000	426.000000
314.250000	467.000000
314.500000	420.000000
314.750000	432.000000
315.000000	414.000000
315.250000	449.000000
315.500000	457.000000
315.750000	443.000000
316.000000	442.000000
316.250000	420.000000
316.500000	445.000000
316.750000	451.000000
317.000000	413.000000
317.250000	463.000000
317.500000	467.000000
317.750000	461.000000
318.000000	407.000000
318.250000	420.000000
318.500000	446.000000
318.750000	429.000000
319.000000	368.000000
319.250000	427.000000
319.500000	410.000000
319.750000	465.000000
320.000000	411.000000
320.250000	406.000000
320.500000	418.000000
320.750000	429.000000
321.000000	414.000000
321.250000	383.000000
321.500000	409.000000
321.750000	423.000000
322.000000	421.000000
322.250000	430.000000
322.500000	386.000000
322.750000	422.000000
323.000000	400.000000
323.250000	400.000000
323.500000	394.000000
323.750000	371.000000
324.000000	366.000000
324.250000	349.000000
324.500000	395.000000
324.750000	361.000000
325.000000	424.000000
325.250000	358.000000
325.500000	367.000000
325.750000	358.000000
326.000000	350.000000
326.250000	401.000000
326.500000	406.000000
326.750000	337.000000
327.000000	382.000000
327.250000	394.000000
327.500000	375.000000
327.750000	338.000000
328.000000	360.000000
328.250000	373.000000
328.500000	340.000000
328.750000	360.000000
329.000000	369.000000
329.250000	317.000000
329.500000	342.000000
329.750000	343.000000
330.000000	387.000000
330.250000	349.000000
330.500000	339.000000
330.750000	315.000000
331.000000	320.000000
331.250000	332.000000
331.500000	311.000000
331.750000	306.000000
332.000000	308.000000
332.250000	335.000000
332.500000	305.000000
332.750000	338.000000
333.000000	315.000000
333.250000	295.000000
333.500000	300.000000
333.750000	296.000000
334.000000	287.000000
334.250000	275.000000
334.500000	295.000000
334.750000	285.000000
335.000000	281.000000
335.250000	300.000000
335.500000	313.000000
335.750000	263.000000
336.000000	281.000000
336.250000	238.000000
336.500000	251.000000
336.750000	265.000000
337.000000	236.000000
337.250000	236.000000
337.500000	241.000000
337.750000	235.000000
338.000000	219.000000
338.250000	228.000000
338.500000	245.000000
338.750000	237.000000
339.000000	207.000000
339.250000	212.000000
339.500000	221.000000
339.750000	180.000000
340.000000	201.000000
340.250000	216.000000
340.500000	182.000000
340.750000	190.000000
341.000000	184.000000
341.250000	194.000000
341.500000	154.000000
341.750000	161.000000
342.000000	186.000000
342.250000	147.000000
342.500000	120.000000
342.750000	113.000000
343.000000	100.000000
