Data: mercoledì 13 maggio 2020	Ora: 14:38
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1240.00	Max (eV): 1256.00	Step (eV): 0.10	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1256.04
polar angle (deg): 267.00	X axis (mm): 582.50
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 41
******************************************************
Acq. time (s):  0.50	Number of scans:  3	Total acq. time (s):  1.50
******************************************************
1238.521772	0.095238
1238.628724	0.150794
1238.735676	0.138095
1238.842628	0.146032
1238.949580	0.133787
1239.056532	0.162698
1239.163484	0.120635
1239.270435	0.103752
1239.377387	0.118437
1239.484339	0.128728
1239.591291	0.112897
1239.698243	0.175770
1239.805195	0.155503
1239.912147	0.116165
1240.019099	0.112132
1240.126050	0.091662
1240.233002	0.117581
1240.339954	0.121740
1240.446906	0.124203
1240.553858	0.124024
1240.660810	0.143186
1240.767762	0.140297
1240.874714	0.123646
1240.981665	0.128088
1241.088617	0.097559
1241.195569	0.115473
1241.302521	0.112917
1241.409473	0.118583
1241.516425	0.114082
1241.623377	0.125987
1241.730328	0.139808
1241.837280	0.109379
1241.944232	0.126858
1242.051184	0.105749
1242.158136	0.105720
1242.265088	0.125871
1242.372040	0.128252
1242.478992	0.124419
1242.585943	0.133072
1242.692895	0.124739
1242.799847	0.130546
1242.906799	0.123548
1243.013751	0.111527
1243.120703	0.111643
1243.227655	0.146109
1243.334607	0.142393
1243.441558	0.117654
1243.548510	0.134088
1243.655462	0.140302
1243.762414	0.134350
1243.869366	0.151713
1243.976318	0.143873
1244.083270	0.157782
1244.190222	0.157927
1244.297173	0.151016
1244.404125	0.168438
1244.511077	0.153281
1244.618029	0.176771
1244.724981	0.154530
1244.831933	0.196080
1244.938885	0.196835
1245.045837	0.184233
1245.152788	0.167247
1245.259740	0.204559
1245.366692	0.219977
1245.473644	0.221806
1245.580596	0.261324
1245.687548	0.237166
1245.794500	0.249535
1245.901451	0.264866
1246.008403	0.276307
1246.115355	0.303281
1246.222307	0.328775
1246.329259	0.351597
1246.436211	0.383769
1246.543163	0.397300
1246.650115	0.427787
1246.757066	0.426800
1246.864018	0.409059
1246.970970	0.424477
1247.077922	0.382114
1247.184874	0.359001
1247.291826	0.364460
1247.398778	0.339983
1247.505730	0.311382
1247.612681	0.302236
1247.719633	0.278223
1247.826585	0.243380
1247.933537	0.280168
1248.040489	0.244774
1248.147441	0.287050
1248.254393	0.236818
1248.361345	0.278949
1248.468296	0.266347
1248.575248	0.293525
1248.682200	0.278804
1248.789152	0.304152
1248.896104	0.296400
1249.003056	0.348113
1249.110008	0.356446
1249.216960	0.371370
1249.323911	0.400494
1249.430863	0.467276
1249.537815	0.421835
1249.644767	0.495528
1249.751719	0.505168
1249.858671	0.522793
1249.965623	0.575261
1250.072574	0.534611
1250.179526	0.543089
1250.286478	0.498374
1250.393430	0.437398
1250.500382	0.430459
1250.607334	0.359030
1250.714286	0.295819
1250.821238	0.245528
1250.928189	0.250784
1251.035141	0.225261
1251.142093	0.175958
1251.249045	0.180575
1251.355997	0.154413
1251.462949	0.136643
1251.569901	0.130401
1251.676853	0.121254
1251.783804	0.121283
1251.890756	0.111585
1251.997708	0.124768
1252.104660	0.129326
1252.211612	0.124681
1252.318564	0.115302
1252.425516	0.124506
1252.532468	0.093961
1252.639419	0.090215
1252.746371	0.080807
1252.853323	0.102178
1252.960275	0.091173
1253.067227	0.104588
1253.174179	0.100958
1253.281131	0.102236
1253.388083	0.111731
1253.495034	0.105778
1253.601986	0.094948
1253.708938	0.102091
1253.815890	0.103339
1253.922842	0.101074
1254.029794	0.101974
1254.136746	0.092683
1254.243697	0.099593
1254.350649	0.086643
1254.457601	0.079733
1254.564553	0.074214
1254.671505	0.080104
1254.778457	0.081766
1254.885409	0.085714
1254.992361	0.067667
1255.099312	0.086737
1255.206264	0.081413
1255.313216	0.072521
1255.420168	0.085269
1255.527120	0.068153
1255.634072	0.047844
1255.741024	0.054127
1255.847976	0.067562
1255.954927	0.074727
1256.061879	0.077438
1256.168831	0.053620
1256.275783	0.057579
1256.382735	0.058147
1256.489687	0.101587
1256.596639	0.071690
1256.703591	0.067571
1256.810542	0.036364
1256.917494	0.044974
1257.024446	0.050170
1257.131398	0.090703
1257.238350	0.074603
1257.345302	0.027778
1257.452254	0.087302
1257.540107	0.000000
