Data: mercoledì 13 maggio 2020	Ora: 11:55
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1376.00	Max (eV): 1384.00	Step (eV): 0.10	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1384.02
polar angle (deg): 287.00	X axis (mm): 581.70
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 41
******************************************************
Acq. time (s):  0.50	Number of scans:  6	Total acq. time (s):  3.00
******************************************************
1374.521772	0.000000
1374.628724	0.019841
1374.735676	0.004762
1374.842628	0.003968
1374.949580	0.003401
1375.056532	0.017196
1375.163484	0.004762
1375.270435	0.000000
1375.377387	0.003663
1375.484339	0.017399
1375.591291	0.006250
1375.698243	0.001488
1375.805195	0.005369
1375.912147	0.011090
1376.019099	0.006916
1376.126050	0.008470
1376.233002	0.005090
1376.339954	0.005641
1376.446906	0.008072
1376.553858	0.006897
1376.660810	0.004871
1376.767762	0.006170
1376.874714	0.007395
1376.981665	0.010037
1377.088617	0.007563
1377.195569	0.005917
1377.302521	0.005758
1377.409473	0.006075
1377.516425	0.009495
1377.623377	0.007738
1377.730328	0.007143
1377.837280	0.006519
1377.944232	0.003571
1378.051184	0.005343
1378.158136	0.008290
1378.265088	0.010671
1378.372040	0.007114
1378.478992	0.007085
1378.585943	0.005357
1378.692895	0.008929
1378.799847	0.011847
1378.906799	0.005952
1379.013751	0.010598
1379.120703	0.006519
1379.227655	0.003557
1379.334607	0.005894
1379.441558	0.007114
1379.548510	0.008333
1379.655462	0.007143
1379.762414	0.005343
1379.869366	0.002962
1379.976318	0.008333
1380.083270	0.006533
1380.190222	0.008333
1380.297173	0.006519
1380.404125	0.008333
1380.511077	0.007143
1380.618029	0.006533
1380.724981	0.004762
1380.831933	0.005343
1380.938885	0.004747
1381.045837	0.007114
1381.152788	0.008885
1381.259740	0.006533
1381.366692	0.004167
1381.473644	0.008900
1381.580596	0.012485
1381.687548	0.007128
1381.794500	0.004762
1381.901451	0.007143
1382.008403	0.005909
1382.115355	0.002976
1382.222307	0.007709
1382.329259	0.008333
1382.436211	0.002381
1382.543163	0.007158
1382.650115	0.003695
1382.757066	0.005758
1382.864018	0.006708
1382.970970	0.006983
1383.077922	0.005751
1383.184874	0.004608
1383.291826	0.006298
1383.398778	0.005776
1383.505730	0.002614
1383.612681	0.004579
1383.719633	0.005794
1383.826585	0.007160
1383.933537	0.008813
1384.040489	0.010488
1384.147441	0.008779
1384.254393	0.006769
1384.361345	0.002976
1384.468296	0.006463
1384.575248	0.001832
1384.682200	0.009948
1384.789152	0.009091
1384.896104	0.013029
1385.003056	0.009354
1385.110008	0.003401
1385.216960	0.010714
1385.323911	0.000000
1385.430863	0.000000
1385.518717	0.000000
