Data: mercoledì 13 maggio 2020	Ora: 15:19
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    X manip
Min (eV): 570.20	Max (eV): 589.00	Step (eV): 0.20	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1250.00
polar angle (deg): 267.00	X axis (mm): 589.00
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 41
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
570.200000	0.000000
570.400000	0.000000
570.600000	2.000000
570.800000	3.000000
571.000000	0.000000
571.200000	2.000000
571.400000	2.000000
571.600000	0.000000
571.800000	3.000000
572.000000	3.000000
572.200000	1.000000
572.400000	1.000000
572.600000	1.000000
572.800000	0.000000
573.000000	0.000000
573.200000	1.000000
573.400000	1.000000
573.600000	1.000000
573.800000	2.000000
574.000000	1.000000
574.200000	2.000000
574.400000	0.000000
574.600000	2.000000
574.800000	3.000000
575.000000	2.000000
575.200000	2.000000
575.400000	0.000000
575.600000	2.000000
575.800000	3.000000
576.000000	1.000000
576.200000	2.000000
576.400000	4.000000
576.600000	8.000000
576.800000	6.000000
577.000000	14.000000
577.200000	22.000000
577.400000	30.000000
577.600000	64.000000
577.800000	91.000000
578.000000	73.000000
578.200000	96.000000
578.400000	97.000000
578.600000	94.000000
578.800000	78.000000
579.000000	85.000000
579.200000	64.000000
579.400000	25.000000
579.600000	18.000000
579.800000	11.000000
580.000000	7.000000
580.200000	9.000000
580.400000	5.000000
580.600000	18.000000
580.800000	8.000000
581.000000	35.000000
581.200000	48.000000
581.400000	77.000000
581.600000	99.000000
581.800000	102.000000
582.000000	141.000000
582.200000	127.000000
582.400000	125.000000
582.600000	114.000000
582.800000	111.000000
583.000000	74.000000
583.200000	56.000000
583.400000	43.000000
583.600000	28.000000
583.800000	26.000000
584.000000	10.000000
584.200000	3.000000
584.400000	5.000000
584.600000	6.000000
584.800000	5.000000
585.000000	2.000000
585.200000	2.000000
585.400000	1.000000
585.600000	5.000000
585.800000	2.000000
586.000000	0.000000
586.200000	0.000000
586.400000	0.000000
586.600000	3.000000
586.800000	0.000000
587.000000	1.000000
587.200000	1.000000
587.400000	2.000000
587.600000	1.000000
587.800000	1.000000
588.000000	2.000000
588.200000	1.000000
588.400000	1.000000
588.600000	1.000000
588.800000	2.000000
589.000000	3.000000
