Data: mercoledì 13 maggio 2020	Ora: 13:15
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1376.00	Max (eV): 1384.00	Step (eV): 0.10	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1384.02
polar angle (deg): 297.00	X axis (mm): 581.70
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 41
******************************************************
Acq. time (s):  0.50	Number of scans:  6	Total acq. time (s):  3.00
******************************************************
1374.521772	0.011905
1374.628724	0.007937
1374.735676	0.000000
1374.842628	0.015873
1374.949580	0.000000
1375.056532	0.008267
1375.163484	0.005026
1375.270435	0.015404
1375.377387	0.005800
1375.484339	0.010204
1375.591291	0.009226
1375.698243	0.012955
1375.805195	0.009267
1375.912147	0.007268
1376.019099	0.010374
1376.126050	0.009693
1376.233002	0.011128
1376.339954	0.007552
1376.446906	0.009056
1376.553858	0.010267
1376.660810	0.011303
1376.767762	0.011777
1376.874714	0.008163
1376.981665	0.008531
1377.088617	0.006883
1377.195569	0.009152
1377.302521	0.008890
1377.409473	0.010302
1377.516425	0.007128
1377.623377	0.010090
1377.730328	0.007709
1377.837280	0.007056
1377.944232	0.005938
1378.051184	0.008304
1378.158136	0.011266
1378.265088	0.011280
1378.372040	0.007143
1378.478992	0.010671
1378.585943	0.010700
1378.692895	0.009524
1378.799847	0.010656
1378.906799	0.008304
1379.013751	0.004747
1379.120703	0.014866
1379.227655	0.009509
1379.334607	0.008870
1379.441558	0.010090
1379.548510	0.009509
1379.655462	0.009509
1379.762414	0.010700
1379.869366	0.008885
1379.976318	0.008885
1380.083270	0.010642
1380.190222	0.010105
1380.297173	0.009524
1380.404125	0.008333
1380.511077	0.008304
1380.618029	0.009495
1380.724981	0.008914
1380.831933	0.009524
1380.938885	0.008333
1381.045837	0.008333
1381.152788	0.013066
1381.259740	0.010685
1381.366692	0.010119
1381.473644	0.010656
1381.580596	0.010685
1381.687548	0.005923
1381.794500	0.008914
1381.901451	0.007724
1382.008403	0.005938
1382.115355	0.008333
1382.222307	0.011237
1382.329259	0.008885
1382.436211	0.010714
1382.543163	0.006564
1382.650115	0.010491
1382.757066	0.010229
1382.864018	0.006652
1382.970970	0.005522
1383.077922	0.009380
1383.184874	0.008329
1383.291826	0.010164
1383.398778	0.009940
1383.505730	0.010456
1383.612681	0.003663
1383.719633	0.004841
1383.826585	0.012254
1383.933537	0.004329
1384.040489	0.005896
1384.147441	0.008842
1384.254393	0.009493
1384.361345	0.011642
1384.468296	0.014739
1384.575248	0.005495
1384.682200	0.009768
1384.789152	0.000000
1384.896104	0.005291
1385.003056	0.006378
1385.110008	0.003968
1385.216960	0.009524
1385.323911	0.017857
1385.430863	0.019841
1385.518717	0.074074
