Data: mercoledì 13 maggio 2020	Ora: 11:29
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1376.00	Max (eV): 1384.00	Step (eV): 0.10	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1384.02
polar angle (deg): 267.00	X axis (mm): 581.70
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 41
******************************************************
Acq. time (s):  0.50	Number of scans:  4	Total acq. time (s):  2.00
******************************************************
1374.521772	0.035714
1374.628724	0.011905
1374.735676	0.017857
1374.842628	0.032143
1374.949580	0.025510
1375.056532	0.017857
1375.163484	0.031349
1375.270435	0.012987
1375.377387	0.014881
1375.484339	0.028061
1375.591291	0.016220
1375.698243	0.013262
1375.805195	0.019737
1375.912147	0.016353
1376.019099	0.020748
1376.126050	0.022374
1376.233002	0.021286
1376.339954	0.024359
1376.446906	0.012210
1376.553858	0.014078
1376.660810	0.023030
1376.767762	0.023425
1376.874714	0.024490
1376.981665	0.016011
1377.088617	0.022569
1377.195569	0.022657
1377.302521	0.025757
1377.409473	0.021980
1377.516425	0.016071
1377.623377	0.019643
1377.730328	0.021385
1377.837280	0.028506
1377.944232	0.020449
1378.051184	0.016964
1378.158136	0.022278
1378.265088	0.024913
1378.372040	0.018685
1378.478992	0.016899
1378.585943	0.020470
1378.692895	0.016943
1378.799847	0.025000
1378.906799	0.019621
1379.013751	0.020470
1379.120703	0.028484
1379.227655	0.015157
1379.334607	0.024891
1379.441558	0.016964
1379.548510	0.028463
1379.655462	0.023171
1379.762414	0.018706
1379.869366	0.018706
1379.976318	0.032099
1380.083270	0.023105
1380.190222	0.024085
1380.297173	0.021429
1380.404125	0.020449
1380.511077	0.025893
1380.618029	0.023084
1380.724981	0.024042
1380.831933	0.020514
1380.938885	0.015919
1381.045837	0.021385
1381.152788	0.021341
1381.259740	0.028571
1381.366692	0.017792
1381.473644	0.020449
1381.580596	0.016006
1381.687548	0.020470
1381.794500	0.016943
1381.901451	0.019621
1382.008403	0.024869
1382.115355	0.016050
1382.222307	0.021363
1382.329259	0.022300
1382.436211	0.023193
1382.543163	0.022369
1382.650115	0.021400
1382.757066	0.024082
1382.864018	0.020068
1382.970970	0.025990
1383.077922	0.022795
1383.184874	0.022681
1383.291826	0.021237
1383.398778	0.031140
1383.505730	0.015684
1383.612681	0.023305
1383.719633	0.026429
1383.826585	0.017016
1383.933537	0.026361
1384.040489	0.017602
1384.147441	0.009607
1384.254393	0.016106
1384.361345	0.040214
1384.468296	0.027041
1384.575248	0.018446
1384.682200	0.024122
1384.789152	0.019481
1384.896104	0.023413
1385.003056	0.014031
1385.110008	0.022959
1385.216960	0.016071
1385.323911	0.000000
1385.430863	0.000000
1385.518717	0.055556
