Data: mercoledì 20 maggio 2020	Ora: 14:05
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 300.00	Step (eV): 0.50	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1.70
polar angle (deg): 300.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 25	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 17
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	308.000000
200.500000	307.000000
201.000000	388.000000
201.500000	392.000000
202.000000	450.000000
202.500000	482.000000
203.000000	511.000000
203.500000	519.000000
204.000000	528.000000
204.500000	521.000000
205.000000	556.000000
205.500000	561.000000
206.000000	650.000000
206.500000	679.000000
207.000000	752.000000
207.500000	780.000000
208.000000	789.000000
208.500000	801.000000
209.000000	913.000000
209.500000	841.000000
210.000000	891.000000
210.500000	986.000000
211.000000	996.000000
211.500000	1005.000000
212.000000	1110.000000
212.500000	1060.000000
213.000000	1148.000000
213.500000	1226.000000
214.000000	1274.000000
214.500000	1331.000000
215.000000	1308.000000
215.500000	1324.000000
216.000000	1371.000000
216.500000	1519.000000
217.000000	1546.000000
217.500000	1476.000000
218.000000	1672.000000
218.500000	1752.000000
219.000000	1765.000000
219.500000	1773.000000
220.000000	1894.000000
220.500000	2010.000000
221.000000	2100.000000
221.500000	2110.000000
222.000000	2157.000000
222.500000	2232.000000
223.000000	2331.000000
223.500000	2472.000000
224.000000	2598.000000
224.500000	2586.000000
225.000000	2656.000000
225.500000	2684.000000
226.000000	2874.000000
226.500000	2957.000000
227.000000	2995.000000
227.500000	3003.000000
228.000000	3049.000000
228.500000	3269.000000
229.000000	3303.000000
229.500000	3482.000000
230.000000	3374.000000
230.500000	3530.000000
231.000000	3622.000000
231.500000	3789.000000
232.000000	3827.000000
232.500000	3838.000000
233.000000	3919.000000
233.500000	3958.000000
234.000000	4011.000000
234.500000	4158.000000
235.000000	4107.000000
235.500000	4271.000000
236.000000	4380.000000
236.500000	4539.000000
237.000000	4368.000000
237.500000	4568.000000
238.000000	4612.000000
238.500000	4802.000000
239.000000	4939.000000
239.500000	5023.000000
240.000000	5226.000000
240.500000	5269.000000
241.000000	5308.000000
241.500000	5482.000000
242.000000	5383.000000
242.500000	5542.000000
243.000000	5540.000000
243.500000	5646.000000
244.000000	5765.000000
244.500000	5837.000000
245.000000	6138.000000
245.500000	6237.000000
246.000000	6468.000000
246.500000	6455.000000
247.000000	6316.000000
247.500000	6190.000000
248.000000	6300.000000
248.500000	6241.000000
249.000000	6016.000000
249.500000	5989.000000
250.000000	5964.000000
250.500000	6096.000000
251.000000	6311.000000
251.500000	6255.000000
252.000000	6283.000000
252.500000	6384.000000
253.000000	6718.000000
253.500000	6706.000000
254.000000	6438.000000
254.500000	6687.000000
255.000000	6613.000000
255.500000	6555.000000
256.000000	6609.000000
256.500000	7177.000000
257.000000	7042.000000
257.500000	7228.000000
258.000000	7334.000000
258.500000	7245.000000
259.000000	7417.000000
259.500000	7339.000000
260.000000	7377.000000
260.500000	7424.000000
261.000000	7540.000000
261.500000	7793.000000
262.000000	7870.000000
262.500000	7934.000000
263.000000	8159.000000
263.500000	8324.000000
264.000000	8340.000000
264.500000	8593.000000
265.000000	8725.000000
265.500000	8694.000000
266.000000	8726.000000
266.500000	8662.000000
267.000000	9374.000000
267.500000	9276.000000
268.000000	9342.000000
268.500000	9586.000000
269.000000	9913.000000
269.500000	10084.000000
270.000000	10264.000000
270.500000	10239.000000
271.000000	10529.000000
271.500000	10842.000000
272.000000	11059.000000
272.500000	10823.000000
273.000000	11399.000000
273.500000	12406.000000
274.000000	12158.000000
274.500000	12192.000000
275.000000	12585.000000
275.500000	12503.000000
276.000000	12195.000000
276.500000	11984.000000
277.000000	12110.000000
277.500000	11911.000000
278.000000	11949.000000
278.500000	12367.000000
279.000000	12886.000000
279.500000	13150.000000
280.000000	13233.000000
280.500000	13691.000000
281.000000	14297.000000
281.500000	13930.000000
282.000000	13802.000000
282.500000	14206.000000
283.000000	14952.000000
283.500000	14047.000000
284.000000	14234.000000
284.500000	14092.000000
285.000000	14052.000000
285.500000	13474.000000
286.000000	13250.000000
286.500000	14576.000000
287.000000	15140.000000
287.500000	15967.000000
288.000000	15995.000000
288.500000	16026.000000
289.000000	16235.000000
289.500000	15668.000000
290.000000	16247.000000
290.500000	16047.000000
291.000000	16091.000000
291.500000	16233.000000
292.000000	15980.000000
292.500000	15819.000000
293.000000	15750.000000
293.500000	17163.000000
294.000000	17458.000000
294.500000	18308.000000
295.000000	18267.000000
295.500000	16594.000000
296.000000	16600.000000
296.500000	19297.000000
297.000000	19280.000000
297.500000	19797.000000
298.000000	19445.000000
298.500000	19095.000000
299.000000	18916.000000
299.500000	18979.000000
300.000000	19650.000000
