Data: mercoledì 13 maggio 2020	Ora: 14:09
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1376.00	Max (eV): 1384.00	Step (eV): 0.10	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1384.02
polar angle (deg): 297.00	X axis (mm): 581.70
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 41
******************************************************
Acq. time (s):  0.50	Number of scans:  30	Total acq. time (s):  15.00
******************************************************
1374.521772	0.011905
1374.628724	0.011111
1374.735676	0.003968
1374.842628	0.003333
1374.949580	0.012812
1375.056532	0.004563
1375.163484	0.009947
1375.270435	0.008557
1375.377387	0.006990
1375.484339	0.007221
1375.591291	0.008115
1375.698243	0.006863
1375.805195	0.006826
1375.912147	0.008296
1376.019099	0.006179
1376.126050	0.004715
1376.233002	0.008282
1376.339954	0.006664
1376.446906	0.006146
1376.553858	0.006670
1376.660810	0.007499
1376.767762	0.006237
1376.874714	0.005651
1376.981665	0.005547
1377.088617	0.006030
1377.195569	0.005895
1377.302521	0.005968
1377.409473	0.007694
1377.516425	0.007497
1377.623377	0.007724
1377.730328	0.006278
1377.837280	0.008081
1377.944232	0.007233
1378.051184	0.005941
1378.158136	0.006411
1378.265088	0.007700
1378.372040	0.006893
1378.478992	0.005700
1378.585943	0.006658
1378.692895	0.006899
1378.799847	0.010087
1378.906799	0.007607
1379.013751	0.007715
1379.120703	0.007840
1379.227655	0.009864
1379.334607	0.008301
1379.441558	0.007128
1379.548510	0.008522
1379.655462	0.007607
1379.762414	0.008557
1379.869366	0.008194
1379.976318	0.008423
1380.083270	0.009599
1380.190222	0.008911
1380.297173	0.010107
1380.404125	0.007114
1380.511077	0.007488
1380.618029	0.007131
1380.724981	0.007364
1380.831933	0.008804
1380.938885	0.008075
1381.045837	0.007976
1381.152788	0.006635
1381.259740	0.006420
1381.366692	0.008682
1381.473644	0.006998
1381.580596	0.007732
1381.687548	0.008418
1381.794500	0.008075
1381.901451	0.005348
1382.008403	0.006876
1382.115355	0.006536
1382.222307	0.006402
1382.329259	0.006545
1382.436211	0.006786
1382.543163	0.005984
1382.650115	0.006921
1382.757066	0.006043
1382.864018	0.006674
1382.970970	0.005690
1383.077922	0.006062
1383.184874	0.006360
1383.291826	0.005061
1383.398778	0.007635
1383.505730	0.006255
1383.612681	0.005327
1383.719633	0.010087
1383.826585	0.007396
1383.933537	0.006360
1384.040489	0.006054
1384.147441	0.004819
1384.254393	0.007034
1384.361345	0.009756
1384.468296	0.005556
1384.575248	0.007849
1384.682200	0.006860
1384.789152	0.005844
1384.896104	0.003545
1385.003056	0.005612
1385.110008	0.004535
1385.216960	0.006905
1385.323911	0.009127
1385.430863	0.008730
1385.518717	0.000000
