Data: mercoledì 20 maggio 2020	Ora: 16:09
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    X manip
Min (eV): 522.00	Max (eV): 532.00	Step (eV): 0.25	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 8.00
polar angle (deg): 270.00	X axis (mm): 532.00
*******************  R66 parameters ********************
Step in ch_x_eV: 25	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 17
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
522.000000	7026.000000
522.250000	6991.000000
522.500000	6971.000000
522.750000	7073.000000
523.000000	6974.000000
523.250000	7134.000000
523.500000	7063.000000
523.750000	7048.000000
524.000000	6864.000000
524.250000	6586.000000
524.500000	6196.000000
524.750000	5475.000000
525.000000	4687.000000
525.250000	3943.000000
525.500000	3337.000000
525.750000	2670.000000
526.000000	2366.000000
526.250000	2281.000000
526.500000	2440.000000
526.750000	2612.000000
527.000000	2974.000000
527.250000	3269.000000
527.500000	3762.000000
527.750000	4266.000000
528.000000	4987.000000
528.250000	5510.000000
528.500000	5980.000000
528.750000	6660.000000
529.000000	6641.000000
529.250000	6911.000000
529.500000	6851.000000
529.750000	7092.000000
530.000000	6859.000000
530.250000	6969.000000
530.500000	6934.000000
530.750000	6871.000000
531.000000	7056.000000
531.250000	7016.000000
531.500000	7179.000000
531.750000	6979.000000
532.000000	7110.000000
