Data: lunedì 11 maggio 2020	Ora: 13:48
302.750000	16.000000
303.000000	14.000000
303.250000	6.000000
303.500000	10.000000
303.750000	15.000000
304.000000	8.000000
304.250000	8.000000
304.500000	9.000000
304.750000	14.000000
305.000000	15.000000
305.250000	13.000000
305.500000	12.000000
305.750000	13.000000
306.000000	11.000000
306.250000	11.000000
306.500000	12.000000
306.750000	16.000000
307.000000	11.000000
307.250000	13.000000
307.500000	9.000000
307.750000	8.000000
308.000000	10.000000
308.250000	9.000000
308.500000	11.000000
308.750000	12.000000
309.000000	13.000000
309.250000	11.000000
309.500000	10.000000
309.750000	5.000000
310.000000	7.000000
310.250000	11.000000
310.500000	11.000000
310.750000	9.000000
311.000000	8.000000
311.250000	13.000000
311.500000	6.000000
311.750000	11.000000
312.000000	10.000000
312.250000	11.000000
312.500000	10.000000
312.750000	9.000000
313.000000	12.000000
313.250000	17.000000
313.500000	9.000000
313.750000	7.000000
314.000000	8.000000
314.250000	6.000000
314.500000	7.000000
314.750000	12.000000
315.000000	11.000000
315.250000	9.000000
315.500000	8.000000
315.750000	8.000000
316.000000	6.000000
316.250000	9.000000
316.500000	5.000000
316.750000	14.000000
317.000000	14.000000
317.250000	5.000000
317.500000	8.000000
317.750000	10.000000
318.000000	5.000000
318.250000	7.000000
318.500000	10.000000
318.750000	8.000000
319.000000	8.000000
319.250000	7.000000
319.500000	9.000000
319.750000	5.000000
320.000000	9.000000
320.250000	14.000000
320.500000	6.000000
320.750000	8.000000
321.000000	5.000000
321.250000	5.000000
321.500000	7.000000
321.750000	4.000000
322.000000	11.000000
322.250000	4.000000
322.500000	4.000000
322.750000	4.000000
323.000000	4.000000
323.250000	5.000000
323.500000	10.000000
323.750000	5.000000
324.000000	10.000000
324.250000	7.000000
324.500000	3.000000
324.750000	5.000000
325.000000	5.000000
325.250000	5.000000
325.500000	6.000000
325.750000	3.000000
326.000000	3.000000
