Data: venerdì 22 maggio 2020	Ora: 15:48
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    X manip
Min (eV): 525.00	Max (eV): 534.00	Step (eV): 0.25	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1198.70
polar angle (deg): 334.00	X axis (mm): 534.00
*******************  R66 parameters ********************
Step in ch_x_eV: 50	Ch x eV @ Ep=1eV: 5236
binned channels: 53	same region acquisitions: 9
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
525.000000	115.000000
525.250000	138.000000
525.500000	135.000000
525.750000	145.000000
526.000000	132.000000
526.250000	121.000000
526.500000	139.000000
526.750000	159.000000
527.000000	138.000000
527.250000	140.000000
527.500000	148.000000
527.750000	143.000000
528.000000	145.000000
528.250000	123.000000
528.500000	131.000000
528.750000	146.000000
529.000000	138.000000
529.250000	152.000000
529.500000	128.000000
529.750000	155.000000
530.000000	143.000000
530.250000	144.000000
530.500000	145.000000
530.750000	147.000000
531.000000	141.000000
531.250000	137.000000
531.500000	140.000000
531.750000	142.000000
532.000000	175.000000
532.250000	126.000000
532.500000	157.000000
532.750000	152.000000
533.000000	172.000000
533.250000	144.000000
533.500000	163.000000
533.750000	179.000000
534.000000	168.000000
