Data: mercoledì 13 maggio 2020	Ora: 12:57
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1376.00	Max (eV): 1384.00	Step (eV): 0.10	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1384.02
polar angle (deg): 287.00	X axis (mm): 581.70
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 41
******************************************************
Acq. time (s):  0.50	Number of scans:  8	Total acq. time (s):  4.00
******************************************************
1374.521772	0.017857
1374.628724	0.026786
1374.735676	0.029464
1374.842628	0.012500
1374.949580	0.005102
1375.056532	0.010913
1375.163484	0.020437
1375.270435	0.024675
1375.377387	0.012935
1375.484339	0.012951
1375.591291	0.024628
1375.698243	0.016216
1375.805195	0.016715
1375.912147	0.018374
1376.019099	0.020578
1376.126050	0.016798
1376.233002	0.016595
1376.339954	0.016408
1376.446906	0.013456
1376.553858	0.016771
1376.660810	0.015250
1376.767762	0.017492
1376.874714	0.018474
1376.981665	0.016011
1377.088617	0.012380
1377.195569	0.012280
1377.302521	0.018111
1377.409473	0.015089
1377.516425	0.021385
1377.623377	0.014275
1377.730328	0.014667
1377.837280	0.018706
1377.944232	0.016006
1378.051184	0.013839
1378.158136	0.017378
1378.265088	0.017803
1378.372040	0.016485
1378.478992	0.012914
1378.585943	0.014721
1378.692895	0.008929
1378.799847	0.016899
1378.906799	0.016507
1379.013751	0.011106
1379.120703	0.016028
1379.227655	0.018249
1379.334607	0.017748
1379.441558	0.011139
1379.548510	0.016485
1379.655462	0.013382
1379.762414	0.017378
1379.869366	0.013763
1379.976318	0.016943
1380.083270	0.014264
1380.190222	0.012489
1380.297173	0.012925
1380.404125	0.018663
1380.511077	0.015146
1380.618029	0.009789
1380.724981	0.012914
1380.831933	0.016921
1380.938885	0.014667
1381.045837	0.009811
1381.152788	0.016398
1381.259740	0.012925
1381.366692	0.012489
1381.473644	0.016910
1381.580596	0.015146
1381.687548	0.013371
1381.794500	0.016921
1381.901451	0.016039
1382.008403	0.019120
1382.115355	0.016017
1382.222307	0.016921
1382.329259	0.012032
1382.436211	0.013818
1382.543163	0.013428
1382.650115	0.013471
1382.757066	0.016816
1382.864018	0.015037
1382.970970	0.015036
1383.077922	0.013598
1383.184874	0.014149
1383.291826	0.014748
1383.398778	0.014338
1383.505730	0.013700
1383.612681	0.015881
1383.719633	0.018244
1383.826585	0.017731
1383.933537	0.017316
1384.040489	0.018367
1384.147441	0.008615
1384.254393	0.024568
1384.361345	0.013336
1384.468296	0.011054
1384.575248	0.013049
1384.682200	0.006088
1384.789152	0.015422
1384.896104	0.011508
1385.003056	0.018814
1385.110008	0.005102
1385.216960	0.018155
1385.323911	0.005952
1385.430863	0.011905
1385.518717	0.000000
