Data: giovedì 7 maggio 2020	Ora: 16:05
302.750000	531.000000
303.000000	545.000000
303.250000	516.000000
303.500000	551.000000
303.750000	499.000000
304.000000	494.000000
304.250000	515.000000
304.500000	497.000000
304.750000	508.000000
305.000000	556.000000
305.250000	504.000000
305.500000	538.000000
305.750000	481.000000
306.000000	515.000000
306.250000	503.000000
306.500000	480.000000
306.750000	519.000000
307.000000	405.000000
307.250000	483.000000
307.500000	492.000000
307.750000	469.000000
308.000000	475.000000
308.250000	464.000000
308.500000	443.000000
308.750000	492.000000
309.000000	493.000000
309.250000	447.000000
309.500000	451.000000
309.750000	433.000000
310.000000	436.000000
310.250000	462.000000
310.500000	459.000000
310.750000	427.000000
311.000000	452.000000
311.250000	438.000000
311.500000	483.000000
311.750000	402.000000
312.000000	424.000000
312.250000	419.000000
312.500000	425.000000
312.750000	404.000000
313.000000	432.000000
313.250000	429.000000
313.500000	403.000000
313.750000	431.000000
314.000000	431.000000
314.250000	392.000000
314.500000	412.000000
314.750000	410.000000
315.000000	436.000000
315.250000	437.000000
315.500000	362.000000
315.750000	391.000000
316.000000	374.000000
316.250000	353.000000
316.500000	328.000000
316.750000	354.000000
317.000000	377.000000
317.250000	376.000000
317.500000	361.000000
317.750000	366.000000
318.000000	347.000000
318.250000	376.000000
318.500000	388.000000
318.750000	366.000000
319.000000	313.000000
319.250000	319.000000
319.500000	329.000000
319.750000	348.000000
320.000000	313.000000
320.250000	345.000000
320.500000	363.000000
320.750000	314.000000
321.000000	341.000000
321.250000	352.000000
321.500000	314.000000
321.750000	312.000000
322.000000	343.000000
322.250000	336.000000
322.500000	296.000000
322.750000	326.000000
323.000000	294.000000
323.250000	307.000000
323.500000	310.000000
323.750000	307.000000
324.000000	297.000000
324.250000	298.000000
324.500000	275.000000
324.750000	288.000000
325.000000	246.000000
325.250000	293.000000
325.500000	286.000000
325.750000	275.000000
326.000000	302.000000
326.250000	274.000000
326.500000	267.000000
326.750000	261.000000
327.000000	288.000000
327.250000	295.000000
327.500000	256.000000
327.750000	251.000000
328.000000	248.000000
328.250000	286.000000
328.500000	242.000000
328.750000	251.000000
329.000000	227.000000
329.250000	267.000000
329.500000	256.000000
329.750000	251.000000
330.000000	260.000000
330.250000	246.000000
330.500000	225.000000
330.750000	232.000000
331.000000	233.000000
331.250000	249.000000
331.500000	236.000000
331.750000	224.000000
332.000000	225.000000
332.250000	226.000000
332.500000	229.000000
332.750000	221.000000
333.000000	217.000000
333.250000	224.000000
333.500000	198.000000
333.750000	234.000000
334.000000	226.000000
334.250000	202.000000
334.500000	225.000000
334.750000	206.000000
335.000000	202.000000
335.250000	201.000000
335.500000	215.000000
335.750000	173.000000
336.000000	190.000000
336.250000	215.000000
336.500000	195.000000
336.750000	180.000000
337.000000	179.000000
337.250000	189.000000
337.500000	191.000000
337.750000	202.000000
338.000000	197.000000
338.250000	155.000000
338.500000	202.000000
338.750000	173.000000
339.000000	180.000000
339.250000	176.000000
339.500000	188.000000
339.750000	183.000000
340.000000	156.000000
340.250000	172.000000
340.500000	163.000000
340.750000	149.000000
341.000000	167.000000
341.250000	164.000000
341.500000	132.000000
341.750000	167.000000
342.000000	138.000000
342.250000	145.000000
342.500000	149.000000
342.750000	153.000000
343.000000	137.000000
