Data: lunedì 11 maggio 2020	Ora: 11:32
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    X manip
Min (eV): 570.20	Max (eV): 588.00	Step (eV): 0.20	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1198.70
polar angle (deg): 267.00	X axis (mm): 588.00
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 41
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
570.200000	6.000000
570.400000	13.000000
570.600000	9.000000
570.800000	6.000000
571.000000	12.000000
571.200000	9.000000
571.400000	7.000000
571.600000	9.000000
571.800000	12.000000
572.000000	14.000000
572.200000	9.000000
572.400000	20.000000
572.600000	20.000000
572.800000	29.000000
573.000000	23.000000
573.200000	18.000000
573.400000	26.000000
573.600000	25.000000
573.800000	34.000000
574.000000	23.000000
574.200000	30.000000
574.400000	36.000000
574.600000	27.000000
574.800000	38.000000
575.000000	47.000000
575.200000	44.000000
575.400000	60.000000
575.600000	107.000000
575.800000	132.000000
576.000000	189.000000
576.200000	274.000000
576.400000	307.000000
576.600000	403.000000
576.800000	512.000000
577.000000	504.000000
577.200000	626.000000
577.400000	631.000000
577.600000	660.000000
577.800000	653.000000
578.000000	677.000000
578.200000	702.000000
578.400000	665.000000
578.600000	719.000000
578.800000	710.000000
579.000000	676.000000
579.200000	686.000000
579.400000	626.000000
579.600000	685.000000
579.800000	648.000000
580.000000	672.000000
580.200000	663.000000
580.400000	662.000000
580.600000	669.000000
580.800000	655.000000
581.000000	629.000000
581.200000	597.000000
581.400000	555.000000
581.600000	573.000000
581.800000	548.000000
582.000000	546.000000
582.200000	579.000000
582.400000	582.000000
582.600000	528.000000
582.800000	526.000000
583.000000	459.000000
583.200000	433.000000
583.400000	359.000000
583.600000	310.000000
583.800000	244.000000
584.000000	187.000000
584.200000	147.000000
584.400000	83.000000
584.600000	44.000000
584.800000	48.000000
585.000000	36.000000
585.200000	25.000000
585.400000	33.000000
585.600000	16.000000
585.800000	12.000000
586.000000	15.000000
586.200000	11.000000
586.400000	8.000000
586.600000	5.000000
586.800000	14.000000
587.000000	10.000000
587.200000	8.000000
587.400000	17.000000
587.600000	9.000000
587.800000	8.000000
588.000000	14.000000
