Data: mercoledì 13 maggio 2020	Ora: 13:30
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1376.00	Max (eV): 1384.00	Step (eV): 0.10	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1384.02
polar angle (deg): 297.00	X axis (mm): 581.70
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 41
******************************************************
Acq. time (s):  0.50	Number of scans:  12	Total acq. time (s):  6.00
******************************************************
1374.521772	0.000000
1374.628724	0.009921
1374.735676	0.011310
1374.842628	0.000000
1374.949580	0.007370
1375.056532	0.009755
1375.163484	0.006349
1375.270435	0.007486
1375.377387	0.003663
1375.484339	0.007784
1375.591291	0.007093
1375.698243	0.006478
1375.805195	0.007283
1375.912147	0.007362
1376.019099	0.004563
1376.126050	0.003717
1376.233002	0.004507
1376.339954	0.006117
1376.446906	0.004935
1376.553858	0.006015
1376.660810	0.006897
1376.767762	0.007399
1376.874714	0.006349
1376.981665	0.006016
1377.088617	0.006493
1377.195569	0.008214
1377.302521	0.006359
1377.409473	0.008220
1377.516425	0.007136
1377.623377	0.005052
1377.730328	0.007121
1377.837280	0.006540
1377.944232	0.006831
1378.051184	0.006540
1378.158136	0.005655
1378.265088	0.007687
1378.372040	0.005931
1378.478992	0.008885
1378.585943	0.006250
1378.692895	0.007128
1378.799847	0.007114
1378.906799	0.006235
1379.013751	0.007695
1379.120703	0.006845
1379.227655	0.009792
1379.334607	0.010380
1379.441558	0.007121
1379.548510	0.007716
1379.655462	0.008028
1379.762414	0.008631
1379.869366	0.009183
1379.976318	0.007419
1380.083270	0.009785
1380.190222	0.011280
1380.297173	0.009502
1380.404125	0.009495
1380.511077	0.005931
1380.618029	0.009502
1380.724981	0.006540
1380.831933	0.005945
1380.938885	0.006823
1381.045837	0.010112
1381.152788	0.005321
1381.259740	0.005343
1381.366692	0.005655
1381.473644	0.007404
1381.580596	0.007419
1381.687548	0.008007
1381.794500	0.008907
1381.901451	0.006838
1382.008403	0.007426
1382.115355	0.005945
1382.222307	0.008007
1382.329259	0.007128
1382.436211	0.008021
1382.543163	0.007770
1382.650115	0.006507
1382.757066	0.007037
1382.864018	0.003014
1382.970970	0.004832
1383.077922	0.004690
1383.184874	0.004536
1383.291826	0.008284
1383.398778	0.005014
1383.505730	0.006535
1383.612681	0.005990
1383.719633	0.009226
1383.826585	0.010807
1383.933537	0.005540
1384.040489	0.004110
1384.147441	0.005608
1384.254393	0.008092
1384.361345	0.002889
1384.468296	0.004875
1384.575248	0.002616
1384.682200	0.010101
1384.789152	0.003355
1384.896104	0.003836
1385.003056	0.007866
1385.110008	0.007937
1385.216960	0.002976
1385.323911	0.005952
1385.430863	0.005952
1385.518717	0.000000
