Data: lunedì 11 maggio 2020	Ora: 16:02
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1248.00	Max (eV): 1262.00	Step (eV): 0.10	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1262.06
polar angle (deg): 270.00	X axis (mm): 573.50
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 41
******************************************************
Acq. time (s):  0.50	Number of scans:  3	Total acq. time (s):  1.50
******************************************************
1246.521772	0.095238
1246.628724	0.063492
1246.735676	0.099206
1246.842628	0.052381
1246.949580	0.100907
1247.056532	0.081349
1247.163484	0.075132
1247.270435	0.086364
1247.377387	0.072650
1247.484339	0.105442
1247.591291	0.115079
1247.698243	0.063200
1247.805195	0.076662
1247.912147	0.075940
1248.019099	0.082993
1248.126050	0.091944
1248.233002	0.080487
1248.339954	0.098864
1248.446906	0.091643
1248.553858	0.086168
1248.660810	0.082923
1248.767762	0.120174
1248.874714	0.087641
1248.981665	0.089721
1249.088617	0.109604
1249.195569	0.120907
1249.302521	0.115187
1249.409473	0.108533
1249.516425	0.135337
1249.623377	0.114141
1249.730328	0.120848
1249.837280	0.124739
1249.944232	0.140070
1250.051184	0.172445
1250.158136	0.143699
1250.265088	0.157811
1250.372040	0.182956
1250.478992	0.211092
1250.585943	0.208072
1250.692895	0.241202
1250.799847	0.239663
1250.906799	0.268757
1251.013751	0.331098
1251.120703	0.320906
1251.227655	0.362166
1251.334607	0.374884
1251.441558	0.459930
1251.548510	0.415447
1251.655462	0.437166
1251.762414	0.367276
1251.869366	0.336643
1251.976318	0.301713
1252.083270	0.240650
1252.190222	0.212631
1252.297173	0.161702
1252.404125	0.156620
1252.511077	0.123577
1252.618029	0.136585
1252.724981	0.123606
1252.831933	0.123664
1252.938885	0.142247
1253.045837	0.140128
1253.152788	0.126887
1253.259740	0.160395
1253.366692	0.178310
1253.473644	0.195645
1253.580596	0.211585
1253.687548	0.248984
1253.794500	0.267422
1253.901451	0.268467
1254.008403	0.329704
1254.115355	0.338705
1254.222307	0.409233
1254.329259	0.423026
1254.436211	0.463531
1254.543163	0.567015
1254.650115	0.725987
1254.757066	0.645180
1254.864018	0.639605
1254.970970	0.565447
1255.077922	0.350697
1255.184874	0.247154
1255.291826	0.182666
1255.398778	0.114024
1255.505730	0.083188
1255.612681	0.064228
1255.719633	0.056940
1255.826585	0.064111
1255.933537	0.054675
1256.040489	0.040447
1256.147441	0.033246
1256.254393	0.030836
1256.361345	0.043757
1256.468296	0.042770
1256.575248	0.037979
1256.682200	0.026074
1256.789152	0.026190
1256.896104	0.030865
1257.003056	0.030894
1257.110008	0.019019
1257.216960	0.027265
1257.323911	0.025000
1257.430863	0.015418
1257.537815	0.022532
1257.644767	0.014257
1257.751719	0.022590
1257.858671	0.015447
1257.965623	0.013066
1258.072574	0.015476
1258.179526	0.020238
1258.286478	0.027265
1258.393430	0.013095
1258.500382	0.020151
1258.607334	0.008333
1258.714286	0.010714
1258.821238	0.015447
1258.928189	0.011876
1259.035141	0.011876
1259.142093	0.016667
1259.249045	0.010656
1259.355997	0.014257
1259.462949	0.013008
1259.569901	0.014170
1259.676853	0.016638
1259.783804	0.019048
1259.890756	0.017770
1259.997708	0.021400
1260.104660	0.010656
1260.211612	0.013066
1260.318564	0.014286
1260.425516	0.017828
1260.532468	0.014286
1260.639419	0.010928
1260.746371	0.008874
1260.853323	0.023667
1260.960275	0.017772
1261.067227	0.019905
1261.174179	0.007350
1261.281131	0.015719
1261.388083	0.014559
1261.495034	0.006929
1261.601986	0.019807
1261.708938	0.009524
1261.815890	0.016046
1261.922842	0.021080
1262.029794	0.009184
1262.136746	0.009774
1262.243697	0.013244
1262.350649	0.002801
1262.457601	0.021825
1262.564553	0.017268
1262.671505	0.011600
1262.778457	0.017316
1262.885409	0.014815
1262.992361	0.000000
1263.099312	0.028345
1263.206264	0.025397
1263.313216	0.000000
1263.420168	0.015873
1263.527120	0.000000
