Data: venerdì 29 maggio 2020	Ora: 13:21
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    X manip
Min (eV): 521.00	Max (eV): 531.00	Step (eV): 0.25	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1.50
polar angle (deg): 270.00	X axis (mm): 531.00
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 41
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
521.000000	7436.000000
521.250000	7267.000000
521.500000	7139.000000
521.750000	7153.000000
522.000000	7351.000000
522.250000	7155.000000
522.500000	7458.000000
522.750000	7249.000000
523.000000	7386.000000
523.250000	7283.000000
523.500000	7200.000000
523.750000	7035.000000
524.000000	6780.000000
524.250000	6731.000000
524.500000	6268.000000
524.750000	5709.000000
525.000000	5285.000000
525.250000	4887.000000
525.500000	4606.000000
525.750000	4278.000000
526.000000	4023.000000
526.250000	4137.000000
526.500000	4220.000000
526.750000	4637.000000
527.000000	5089.000000
527.250000	5970.000000
527.500000	6348.000000
527.750000	6675.000000
528.000000	7121.000000
528.250000	7380.000000
528.500000	7456.000000
528.750000	7865.000000
529.000000	7878.000000
529.250000	7829.000000
529.500000	7983.000000
529.750000	7992.000000
530.000000	7828.000000
530.250000	7970.000000
530.500000	7976.000000
530.750000	7872.000000
531.000000	7686.000000
