Data: mercoledì 20 maggio 2020	Ora: 15:03
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 320.00	Step (eV): 0.50	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1.70
polar angle (deg): 320.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 25	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 17
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	352.000000
200.500000	366.000000
201.000000	396.000000
201.500000	430.000000
202.000000	433.000000
202.500000	448.000000
203.000000	480.000000
203.500000	493.000000
204.000000	538.000000
204.500000	561.000000
205.000000	552.000000
205.500000	595.000000
206.000000	661.000000
206.500000	653.000000
207.000000	689.000000
207.500000	746.000000
208.000000	707.000000
208.500000	750.000000
209.000000	815.000000
209.500000	891.000000
210.000000	949.000000
210.500000	940.000000
211.000000	959.000000
211.500000	1033.000000
212.000000	1023.000000
212.500000	995.000000
213.000000	1091.000000
213.500000	1097.000000
214.000000	1124.000000
214.500000	1177.000000
215.000000	1315.000000
215.500000	1364.000000
216.000000	1396.000000
216.500000	1497.000000
217.000000	1538.000000
217.500000	1617.000000
218.000000	1725.000000
218.500000	1821.000000
219.000000	1839.000000
219.500000	1918.000000
220.000000	2032.000000
220.500000	2110.000000
221.000000	2108.000000
221.500000	2241.000000
222.000000	2307.000000
222.500000	2270.000000
223.000000	2414.000000
223.500000	2446.000000
224.000000	2479.000000
224.500000	2588.000000
225.000000	2577.000000
225.500000	2667.000000
226.000000	2706.000000
226.500000	2837.000000
227.000000	2893.000000
227.500000	3050.000000
228.000000	3081.000000
228.500000	3195.000000
229.000000	3161.000000
229.500000	3207.000000
230.000000	3339.000000
230.500000	3439.000000
231.000000	3430.000000
231.500000	3558.000000
232.000000	3605.000000
232.500000	3734.000000
233.000000	3850.000000
233.500000	3705.000000
234.000000	3883.000000
234.500000	4122.000000
235.000000	4100.000000
235.500000	4380.000000
236.000000	4421.000000
236.500000	4495.000000
237.000000	4506.000000
237.500000	4457.000000
238.000000	4591.000000
238.500000	4736.000000
239.000000	4910.000000
239.500000	4822.000000
240.000000	4900.000000
240.500000	5055.000000
241.000000	5165.000000
241.500000	4969.000000
242.000000	5015.000000
242.500000	5253.000000
243.000000	5228.000000
243.500000	5297.000000
244.000000	5181.000000
244.500000	5130.000000
245.000000	5310.000000
245.500000	5448.000000
246.000000	5445.000000
246.500000	5472.000000
247.000000	5630.000000
247.500000	5548.000000
248.000000	5489.000000
248.500000	5678.000000
249.000000	5811.000000
249.500000	6039.000000
250.000000	6130.000000
250.500000	6174.000000
251.000000	6140.000000
251.500000	6104.000000
252.000000	6360.000000
252.500000	6603.000000
253.000000	6635.000000
253.500000	6517.000000
254.000000	6910.000000
254.500000	6992.000000
255.000000	7050.000000
255.500000	6980.000000
256.000000	7023.000000
256.500000	7042.000000
257.000000	7106.000000
257.500000	7201.000000
258.000000	7065.000000
258.500000	7042.000000
259.000000	7187.000000
259.500000	7367.000000
260.000000	7657.000000
260.500000	7744.000000
261.000000	8015.000000
261.500000	7889.000000
262.000000	8132.000000
262.500000	8266.000000
263.000000	8096.000000
263.500000	8223.000000
264.000000	8558.000000
264.500000	8700.000000
265.000000	8917.000000
265.500000	8993.000000
266.000000	9202.000000
266.500000	9345.000000
267.000000	9040.000000
267.500000	8951.000000
268.000000	9432.000000
268.500000	9430.000000
269.000000	10141.000000
269.500000	10910.000000
270.000000	11480.000000
270.500000	11430.000000
271.000000	10633.000000
271.500000	10026.000000
272.000000	9762.000000
272.500000	9922.000000
273.000000	9983.000000
273.500000	10341.000000
274.000000	10376.000000
274.500000	10812.000000
275.000000	11081.000000
275.500000	11190.000000
276.000000	11199.000000
276.500000	11657.000000
277.000000	12139.000000
277.500000	12314.000000
278.000000	12725.000000
278.500000	13136.000000
279.000000	13147.000000
279.500000	12722.000000
280.000000	11927.000000
280.500000	11623.000000
281.000000	12319.000000
281.500000	12838.000000
282.000000	12536.000000
282.500000	12628.000000
283.000000	12556.000000
283.500000	12956.000000
284.000000	12222.000000
284.500000	12565.000000
285.000000	13978.000000
285.500000	14576.000000
286.000000	14462.000000
286.500000	15287.000000
287.000000	15665.000000
287.500000	15114.000000
288.000000	13923.000000
288.500000	14718.000000
289.000000	14931.000000
289.500000	14352.000000
290.000000	14918.000000
290.500000	16037.000000
291.000000	16171.000000
291.500000	15703.000000
292.000000	17234.000000
292.500000	19991.000000
293.000000	20448.000000
293.500000	20765.000000
294.000000	20802.000000
294.500000	20753.000000
295.000000	21118.000000
295.500000	21234.000000
296.000000	19574.000000
296.500000	18966.000000
297.000000	18565.000000
297.500000	18813.000000
298.000000	18646.000000
298.500000	18716.000000
299.000000	18696.000000
299.500000	18227.000000
300.000000	18379.000000
300.500000	18937.000000
301.000000	17940.000000
301.500000	17446.000000
302.000000	16679.000000
302.500000	16418.000000
303.000000	16445.000000
303.500000	16655.000000
304.000000	15815.000000
304.500000	15380.000000
305.000000	14794.000000
305.500000	14435.000000
306.000000	14375.000000
306.500000	13748.000000
307.000000	13598.000000
307.500000	13629.000000
308.000000	13620.000000
308.500000	13369.000000
309.000000	13305.000000
309.500000	13312.000000
310.000000	13266.000000
310.500000	12864.000000
311.000000	13154.000000
311.500000	12888.000000
312.000000	12434.000000
312.500000	11543.000000
313.000000	11840.000000
313.500000	11429.000000
314.000000	10751.000000
314.500000	10415.000000
315.000000	9920.000000
315.500000	9392.000000
316.000000	8656.000000
316.500000	9326.000000
317.000000	9174.000000
317.500000	8615.000000
318.000000	8139.000000
318.500000	7610.000000
319.000000	7499.000000
319.500000	7750.000000
320.000000	7410.000000
