Data: mercoledì 13 maggio 2020	Ora: 12:26
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1376.00	Max (eV): 1384.00	Step (eV): 0.10	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1384.02
polar angle (deg): 287.00	X axis (mm): 581.70
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 41
******************************************************
Acq. time (s):  0.50	Number of scans:  5	Total acq. time (s):  2.50
******************************************************
1374.521772	0.000000
1374.628724	0.000000
1374.735676	0.000000
1374.842628	0.004762
1374.949580	0.004082
1375.056532	0.000000
1375.163484	0.002857
1375.270435	0.000000
1375.377387	0.006777
1375.484339	0.000000
1375.591291	0.001905
1375.698243	0.006723
1375.805195	0.003175
1375.912147	0.004511
1376.019099	0.006803
1376.126050	0.006437
1376.233002	0.002381
1376.339954	0.005762
1376.446906	0.001099
1376.553858	0.001020
1376.660810	0.000985
1376.767762	0.002765
1376.874714	0.003573
1376.981665	0.003387
1377.088617	0.002449
1377.195569	0.007121
1377.302521	0.001544
1377.409473	0.006538
1377.516425	0.002857
1377.623377	0.005000
1377.730328	0.000714
1377.837280	0.002857
1377.944232	0.007822
1378.051184	0.003571
1378.158136	0.005000
1378.265088	0.003571
1378.372040	0.004286
1378.478992	0.002840
1378.585943	0.002143
1378.692895	0.002857
1378.799847	0.003554
1378.906799	0.005714
1379.013751	0.004965
1379.120703	0.005000
1379.227655	0.003554
1379.334607	0.000714
1379.441558	0.005714
1379.548510	0.002125
1379.655462	0.005697
1379.762414	0.007857
1379.869366	0.004268
1379.976318	0.003554
1380.083270	0.004286
1380.190222	0.001429
1380.297173	0.004983
1380.404125	0.001429
1380.511077	0.000714
1380.618029	0.000697
1380.724981	0.002125
1380.831933	0.000697
1380.938885	0.004286
1381.045837	0.003571
1381.152788	0.003571
1381.259740	0.004983
1381.366692	0.002857
1381.473644	0.002840
1381.580596	0.005000
1381.687548	0.005697
1381.794500	0.004268
1381.901451	0.002143
1382.008403	0.004965
1382.115355	0.002143
1382.222307	0.004286
1382.329259	0.002840
1382.436211	0.001429
1382.543163	0.003590
1382.650115	0.002217
1382.757066	0.004633
1382.864018	0.004830
1382.970970	0.004202
1383.077922	0.002597
1383.184874	0.003658
1383.291826	0.003748
1383.398778	0.002991
1383.505730	0.007332
1383.612681	0.002242
1383.719633	0.002381
1383.826585	0.006159
1383.933537	0.013234
1384.040489	0.007007
1384.147441	0.004595
1384.254393	0.004762
1384.361345	0.005357
1384.468296	0.000000
1384.575248	0.004396
1384.682200	0.004978
1384.789152	0.002857
1384.896104	0.003175
1385.003056	0.000000
1385.110008	0.008844
1385.216960	0.000000
1385.323911	0.007143
1385.430863	0.000000
1385.518717	0.044444
