Data: venerdì 29 maggio 2020	Ora: 13:49
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    X manip
Min (eV): 521.00	Max (eV): 531.00	Step (eV): 0.25	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1.50
polar angle (deg): 270.00	X axis (mm): 531.00
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 41
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
521.000000	7134.000000
521.250000	7036.000000
521.500000	6959.000000
521.750000	6855.000000
522.000000	7008.000000
522.250000	6837.000000
522.500000	6942.000000
522.750000	6952.000000
523.000000	7055.000000
523.250000	6997.000000
523.500000	7014.000000
523.750000	7029.000000
524.000000	7218.000000
524.250000	7177.000000
524.500000	7092.000000
524.750000	7089.000000
525.000000	7094.000000
525.250000	7247.000000
525.500000	7203.000000
525.750000	7196.000000
526.000000	7066.000000
526.250000	7190.000000
526.500000	7346.000000
526.750000	7304.000000
527.000000	7284.000000
527.250000	7376.000000
527.500000	7408.000000
527.750000	7495.000000
528.000000	7587.000000
528.250000	7411.000000
528.500000	7484.000000
528.750000	7531.000000
529.000000	7585.000000
529.250000	7574.000000
529.500000	7636.000000
529.750000	7447.000000
530.000000	7518.000000
530.250000	7482.000000
530.500000	7708.000000
530.750000	7533.000000
531.000000	7448.000000
