Data: mercoledì 13 maggio 2020	Ora: 15:54
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1240.00	Max (eV): 1256.00	Step (eV): 0.10	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1256.04
polar angle (deg): 287.00	X axis (mm): 582.40
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 41
******************************************************
Acq. time (s):  0.50	Number of scans:  2	Total acq. time (s):  1.00
******************************************************
1238.521772	0.000000
1238.628724	0.000000
1238.735676	0.000000
1238.842628	0.000000
1238.949580	0.022109
1239.056532	0.000000
1239.163484	0.007937
1239.270435	0.006494
1239.377387	0.011905
1239.484339	0.005102
1239.591291	0.009226
1239.698243	0.012868
1239.805195	0.000000
1239.912147	0.003571
1240.019099	0.006803
1240.126050	0.006494
1240.233002	0.009058
1240.339954	0.005714
1240.446906	0.013635
1240.553858	0.005197
1240.660810	0.009688
1240.767762	0.002304
1240.874714	0.006629
1240.981665	0.006430
1241.088617	0.002041
1241.195569	0.007776
1241.302521	0.007570
1241.409473	0.016392
1241.516425	0.005357
1241.623377	0.010671
1241.730328	0.005357
1241.837280	0.010714
1241.944232	0.000000
1242.051184	0.008929
1242.158136	0.010714
1242.265088	0.007056
1242.372040	0.005357
1242.478992	0.008885
1242.585943	0.001786
1242.692895	0.007143
1242.799847	0.005357
1242.906799	0.007143
1243.013751	0.005270
1243.120703	0.008798
1243.227655	0.005357
1243.334607	0.003571
1243.441558	0.003571
1243.548510	0.008929
1243.655462	0.007099
1243.762414	0.001786
1243.869366	0.008885
1243.976318	0.016071
1244.083270	0.005357
1244.190222	0.008929
1244.297173	0.007099
1244.404125	0.005357
1244.511077	0.008885
1244.618029	0.007099
1244.724981	0.008929
1244.831933	0.007143
1244.938885	0.007143
1245.045837	0.014286
1245.152788	0.005357
1245.259740	0.003571
1245.366692	0.010714
1245.473644	0.010671
1245.580596	0.001786
1245.687548	0.008885
1245.794500	0.007056
1245.901451	0.010714
1246.008403	0.005314
1246.115355	0.010714
1246.222307	0.005357
1246.329259	0.010714
1246.436211	0.007143
1246.543163	0.014286
1246.650115	0.014286
1246.757066	0.007056
1246.864018	0.003571
1246.970970	0.012456
1247.077922	0.007143
1247.184874	0.008885
1247.291826	0.003528
1247.398778	0.012500
1247.505730	0.014199
1247.612681	0.017726
1247.719633	0.008885
1247.826585	0.007143
1247.933537	0.014286
1248.040489	0.010714
1248.147441	0.008929
1248.254393	0.014286
1248.361345	0.003571
1248.468296	0.010671
1248.575248	0.001786
1248.682200	0.007099
1248.789152	0.001786
1248.896104	0.012456
1249.003056	0.010714
1249.110008	0.003571
1249.216960	0.007143
1249.323911	0.008929
1249.430863	0.008929
1249.537815	0.012500
1249.644767	0.017770
1249.751719	0.014199
1249.858671	0.016071
1249.965623	0.015984
1250.072574	0.017770
1250.179526	0.019599
1250.286478	0.017857
1250.393430	0.014199
1250.500382	0.012456
1250.607334	0.024913
1250.714286	0.010671
1250.821238	0.014286
1250.928189	0.023127
1251.035141	0.014242
1251.142093	0.028484
1251.249045	0.023171
1251.355997	0.012456
1251.462949	0.021429
1251.569901	0.028397
1251.676853	0.023214
1251.783804	0.024956
1251.890756	0.017770
1251.997708	0.019599
1252.104660	0.014242
1252.211612	0.023214
1252.318564	0.023214
1252.425516	0.007056
1252.532468	0.008885
1252.639419	0.008885
1252.746371	0.008929
1252.853323	0.010671
1252.960275	0.012413
1253.067227	0.016071
1253.174179	0.010671
1253.281131	0.010714
1253.388083	0.012456
1253.495034	0.010714
1253.601986	0.014242
1253.708938	0.007143
1253.815890	0.008929
1253.922842	0.017814
1254.029794	0.008841
1254.136746	0.017814
1254.243697	0.023171
1254.350649	0.012456
1254.457601	0.010714
1254.564553	0.028663
1254.671505	0.038799
1254.778457	0.026931
1254.885409	0.043991
1254.992361	0.033133
1255.099312	0.032412
1255.206264	0.029378
1255.313216	0.018740
1255.420168	0.014954
1255.527120	0.018235
1255.634072	0.011099
1255.741024	0.005714
1255.847976	0.006211
1255.954927	0.000000
1256.061879	0.010374
1256.168831	0.015246
1256.275783	0.004202
1256.382735	0.004464
1256.489687	0.014966
1256.596639	0.000000
1256.703591	0.000000
1256.810542	0.000000
1256.917494	0.000000
1257.024446	0.000000
1257.131398	0.000000
1257.238350	0.000000
1257.345302	0.023810
1257.452254	0.000000
1257.540107	0.000000
