Data: mercoledì 20 maggio 2020	Ora: 13:34
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 20.00	
******************************************************
Scansione:    X manip
Min (eV): 570.20	Max (eV): 589.00	Step (eV): 0.20	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 12.00
polar angle (deg): 200.00	X axis (mm): 589.00
*******************  R66 parameters ********************
Step in ch_x_eV: 25	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 17
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
570.200000	316.000000
570.400000	400.000000
570.600000	424.000000
570.800000	483.000000
571.000000	540.000000
571.200000	609.000000
571.400000	616.000000
571.600000	697.000000
571.800000	697.000000
572.000000	718.000000
572.200000	738.000000
572.400000	652.000000
572.600000	715.000000
572.800000	636.000000
573.000000	564.000000
573.200000	502.000000
573.400000	428.000000
573.600000	371.000000
573.800000	331.000000
574.000000	331.000000
574.200000	284.000000
574.400000	285.000000
574.600000	241.000000
574.800000	273.000000
575.000000	260.000000
575.200000	258.000000
575.400000	273.000000
575.600000	278.000000
575.800000	313.000000
576.000000	312.000000
576.200000	281.000000
576.400000	289.000000
576.600000	268.000000
576.800000	260.000000
577.000000	304.000000
577.200000	309.000000
577.400000	308.000000
577.600000	259.000000
577.800000	312.000000
578.000000	304.000000
578.200000	247.000000
578.400000	253.000000
578.600000	246.000000
578.800000	248.000000
579.000000	238.000000
579.200000	245.000000
579.400000	256.000000
579.600000	255.000000
579.800000	231.000000
580.000000	261.000000
580.200000	226.000000
580.400000	184.000000
580.600000	188.000000
580.800000	161.000000
581.000000	146.000000
581.200000	140.000000
581.400000	123.000000
581.600000	121.000000
581.800000	149.000000
582.000000	148.000000
582.200000	147.000000
582.400000	175.000000
582.600000	211.000000
582.800000	199.000000
583.000000	259.000000
583.200000	334.000000
583.400000	415.000000
583.600000	484.000000
583.800000	577.000000
584.000000	640.000000
584.200000	677.000000
584.400000	752.000000
584.600000	817.000000
584.800000	845.000000
585.000000	878.000000
585.200000	796.000000
585.400000	691.000000
585.600000	612.000000
585.800000	551.000000
586.000000	493.000000
586.200000	433.000000
586.400000	375.000000
586.600000	353.000000
586.800000	342.000000
587.000000	333.000000
587.200000	319.000000
587.400000	302.000000
587.600000	267.000000
587.800000	252.000000
588.000000	188.000000
588.200000	177.000000
588.400000	157.000000
588.600000	198.000000
588.800000	218.000000
589.000000	273.000000
