Data: mercoledì 20 maggio 2020	Ora: 13:03
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 20.00	
******************************************************
Scansione:    X manip
Min (eV): 570.20	Max (eV): 589.00	Step (eV): 0.20	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 12.00
polar angle (deg): 270.00	X axis (mm): 589.00
*******************  R66 parameters ********************
Step in ch_x_eV: 25	Ch x eV @ Ep=1eV: 5236
binned channels: 14	same region acquisitions: 17
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
570.200000	2810.000000
570.400000	2834.000000
570.600000	2832.000000
570.800000	2818.000000
571.000000	2700.000000
571.200000	2675.000000
571.400000	2467.000000
571.600000	2177.000000
571.800000	1993.000000
572.000000	1705.000000
572.200000	1605.000000
572.400000	1297.000000
572.600000	1144.000000
572.800000	1072.000000
573.000000	1036.000000
573.200000	978.000000
573.400000	983.000000
573.600000	988.000000
573.800000	960.000000
574.000000	1036.000000
574.200000	947.000000
574.400000	971.000000
574.600000	923.000000
574.800000	889.000000
575.000000	898.000000
575.200000	919.000000
575.400000	849.000000
575.600000	799.000000
575.800000	859.000000
576.000000	897.000000
576.200000	846.000000
576.400000	841.000000
576.600000	874.000000
576.800000	896.000000
577.000000	888.000000
577.200000	921.000000
577.400000	929.000000
577.600000	957.000000
577.800000	968.000000
578.000000	999.000000
578.200000	1048.000000
578.400000	982.000000
578.600000	1107.000000
578.800000	1057.000000
579.000000	950.000000
579.200000	916.000000
579.400000	800.000000
579.600000	733.000000
579.800000	632.000000
580.000000	647.000000
580.200000	597.000000
580.400000	605.000000
580.600000	605.000000
580.800000	632.000000
581.000000	677.000000
581.200000	712.000000
581.400000	971.000000
581.600000	1035.000000
581.800000	1239.000000
582.000000	1425.000000
582.200000	1716.000000
582.400000	2054.000000
582.600000	2338.000000
582.800000	2455.000000
583.000000	2727.000000
583.200000	2912.000000
583.400000	3035.000000
583.600000	3142.000000
583.800000	3178.000000
584.000000	3042.000000
584.200000	3002.000000
584.400000	2902.000000
584.600000	2723.000000
584.800000	2497.000000
585.000000	2383.000000
585.200000	2349.000000
585.400000	2288.000000
585.600000	2263.000000
585.800000	2284.000000
586.000000	2176.000000
586.200000	2200.000000
586.400000	2111.000000
586.600000	2115.000000
586.800000	2188.000000
587.000000	2208.000000
587.200000	2192.000000
587.400000	2300.000000
587.600000	2237.000000
587.800000	2323.000000
588.000000	2234.000000
588.200000	2314.000000
588.400000	2358.000000
588.600000	2422.000000
588.800000	2317.000000
589.000000	2355.000000
