Data: lunedì 18 maggio 2020	Ora: 15:06
288.750000	630.000000
289.000000	619.000000
289.250000	607.000000
289.500000	587.000000
289.750000	610.000000
290.000000	631.000000
290.250000	614.000000
290.500000	585.000000
290.750000	610.000000
291.000000	600.000000
291.250000	638.000000
291.500000	595.000000
291.750000	597.000000
292.000000	557.000000
292.250000	584.000000
292.500000	573.000000
292.750000	649.000000
293.000000	559.000000
293.250000	625.000000
293.500000	534.000000
293.750000	579.000000
294.000000	583.000000
294.250000	591.000000
294.500000	561.000000
294.750000	561.000000
295.000000	565.000000
295.250000	587.000000
295.500000	510.000000
295.750000	574.000000
296.000000	525.000000
296.250000	564.000000
296.500000	589.000000
296.750000	535.000000
297.000000	577.000000
297.250000	548.000000
297.500000	502.000000
297.750000	576.000000
298.000000	536.000000
298.250000	578.000000
298.500000	580.000000
298.750000	488.000000
299.000000	545.000000
299.250000	529.000000
299.500000	560.000000
299.750000	566.000000
300.000000	516.000000
300.250000	557.000000
300.500000	540.000000
300.750000	543.000000
301.000000	537.000000
301.250000	478.000000
301.500000	529.000000
301.750000	519.000000
302.000000	552.000000
302.250000	531.000000
302.500000	499.000000
302.750000	505.000000
303.000000	469.000000
303.250000	528.000000
303.500000	519.000000
303.750000	491.000000
304.000000	512.000000
304.250000	495.000000
304.500000	512.000000
304.750000	511.000000
305.000000	456.000000
305.250000	470.000000
305.500000	533.000000
305.750000	532.000000
306.000000	501.000000
306.250000	430.000000
306.500000	478.000000
306.750000	471.000000
307.000000	450.000000
307.250000	464.000000
307.500000	429.000000
307.750000	444.000000
308.000000	448.000000
308.250000	488.000000
308.500000	461.000000
308.750000	436.000000
309.000000	414.000000
309.250000	429.000000
309.500000	417.000000
309.750000	422.000000
310.000000	425.000000
310.250000	429.000000
310.500000	416.000000
310.750000	437.000000
311.000000	479.000000
311.250000	441.000000
311.500000	417.000000
311.750000	392.000000
312.000000	419.000000
312.250000	405.000000
312.500000	414.000000
312.750000	434.000000
313.000000	400.000000
313.250000	420.000000
313.500000	402.000000
313.750000	383.000000
314.000000	393.000000
314.250000	408.000000
314.500000	396.000000
314.750000	390.000000
315.000000	380.000000
315.250000	389.000000
315.500000	369.000000
315.750000	373.000000
316.000000	344.000000
316.250000	395.000000
316.500000	364.000000
316.750000	340.000000
317.000000	345.000000
317.250000	355.000000
317.500000	350.000000
317.750000	368.000000
318.000000	333.000000
318.250000	338.000000
318.500000	362.000000
318.750000	310.000000
319.000000	318.000000
319.250000	311.000000
319.500000	324.000000
319.750000	315.000000
320.000000	285.000000
320.250000	301.000000
320.500000	326.000000
320.750000	309.000000
321.000000	321.000000
321.250000	300.000000
321.500000	294.000000
321.750000	326.000000
322.000000	324.000000
322.250000	292.000000
322.500000	277.000000
322.750000	298.000000
323.000000	264.000000
323.250000	284.000000
323.500000	249.000000
323.750000	255.000000
324.000000	276.000000
324.250000	245.000000
324.500000	272.000000
324.750000	229.000000
325.000000	265.000000
325.250000	254.000000
325.500000	255.000000
325.750000	249.000000
326.000000	239.000000
326.250000	215.000000
326.500000	222.000000
326.750000	221.000000
327.000000	219.000000
327.250000	205.000000
327.500000	218.000000
327.750000	185.000000
328.000000	200.000000
328.250000	203.000000
328.500000	196.000000
328.750000	197.000000
329.000000	202.000000
329.250000	190.000000
329.500000	197.000000
329.750000	173.000000
330.000000	175.000000
330.250000	168.000000
330.500000	183.000000
330.750000	183.000000
331.000000	186.000000
331.250000	190.000000
331.500000	181.000000
331.750000	156.000000
332.000000	166.000000
332.250000	159.000000
332.500000	153.000000
332.750000	133.000000
333.000000	133.000000
333.250000	143.000000
333.500000	123.000000
333.750000	113.000000
334.000000	115.000000
334.250000	115.000000
334.500000	129.000000
334.750000	125.000000
335.000000	125.000000
335.250000	107.000000
335.500000	119.000000
335.750000	112.000000
336.000000	108.000000
336.250000	90.000000
336.500000	94.000000
336.750000	104.000000
337.000000	92.000000
337.250000	98.000000
337.500000	77.000000
337.750000	80.000000
338.000000	87.000000
338.250000	84.000000
338.500000	92.000000
338.750000	79.000000
339.000000	55.000000
339.250000	65.000000
339.500000	53.000000
339.750000	56.000000
340.000000	47.000000
340.250000	56.000000
340.500000	44.000000
340.750000	32.000000
341.000000	32.000000
341.250000	45.000000
341.500000	39.000000
341.750000	27.000000
342.000000	30.000000
342.250000	28.000000
342.500000	25.000000
342.750000	20.000000
343.000000	12.000000
