Data: mercoledì 17 giugno 2020	Ora: 15:35
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_EELS	
pass energy/rall 1: 0.00	pass energy/rall 2: 10.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 40.00	Max (eV): 94.50	Step (eV): 0.10	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 94.55
polar angle (deg): 266.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 80	Ch x eV @ Ep=1eV: 5236
binned channels: 53	same region acquisitions: 6
******************************************************
Acq. time (s):  0.50	Number of scans:  8	Total acq. time (s):  4.00
******************************************************
39.667685	1.537736
39.768908	2.103774
39.870130	2.599057
39.971352	2.984277
40.072574	3.196148
40.173797	3.114387
40.275019	3.183019
40.376241	3.342138
40.477464	3.313208
40.578686	3.464780
40.679908	3.370755
40.781131	3.343396
40.882353	3.452044
40.983575	3.399214
41.084798	3.425472
41.186020	3.460063
41.287242	3.399214
41.388464	3.307547
41.489687	3.409906
41.590909	3.383491
41.692131	3.363208
41.793354	3.468239
41.894576	3.407075
41.995798	3.293396
42.097021	3.360377
42.198243	3.320126
42.299465	3.247170
42.400688	3.433491
42.501910	3.314780
42.603132	3.291509
42.704354	3.300629
42.805577	3.268711
42.906799	3.285849
43.008021	3.252987
43.109244	3.165566
43.210466	3.379245
43.311688	3.245755
43.412911	3.259277
43.514133	3.375472
43.615355	3.345440
43.716578	3.230503
43.817800	3.253774
43.919022	3.167767
44.020244	3.231918
44.121467	3.287736
44.222689	3.166195
44.323911	3.228774
44.425134	3.216981
44.526356	3.105660
44.627578	3.224057
44.728801	3.287736
44.830023	3.221698
44.931245	3.234591
45.032468	3.279245
45.133690	3.164151
45.234912	3.267296
45.336134	3.132075
45.437357	3.172327
45.538579	3.214465
45.639801	3.276415
45.741024	3.282547
45.842246	3.133019
45.943468	3.140566
46.044691	3.202044
46.145913	3.163836
46.247135	3.086792
46.348358	3.144654
46.449580	3.161478
46.550802	3.119811
46.652024	3.187264
46.753247	3.182390
46.854469	3.165094
46.955691	3.088522
47.056914	3.162893
47.158136	3.149057
47.259358	3.219654
47.360581	3.019182
47.461803	3.066038
47.563025	3.197799
47.664248	3.105660
47.765470	3.108805
47.866692	3.213050
47.967914	3.042453
48.069137	3.234119
48.170359	3.067453
48.271581	3.049057
48.372804	3.144969
48.474026	3.145440
48.575248	2.966038
48.676471	3.119654
48.777693	3.108333
48.878915	3.048113
48.980138	3.053931
49.081360	3.186635
49.182582	3.071698
49.283804	3.083491
49.385027	3.053302
49.486249	3.097170
49.587471	3.096698
49.688694	3.135535
49.789916	3.048113
49.891138	3.089937
49.992361	3.007704
50.093583	3.096226
50.194805	3.110692
50.296028	3.206761
50.397250	3.049057
50.498472	3.093711
50.599694	2.999214
50.700917	3.081132
50.802139	3.083805
50.903361	3.038679
51.004584	3.133019
51.105806	3.114308
51.207028	3.138836
51.308251	3.147170
51.409473	3.085377
51.510695	3.074214
51.611917	3.192453
51.713140	3.079245
51.814362	3.128145
51.915584	3.106604
52.016807	3.153931
52.118029	3.041352
52.219251	3.094340
52.320474	3.197484
52.421696	3.151572
52.522918	3.122642
52.624141	3.126887
52.725363	3.108333
52.826585	3.187736
52.927807	3.177673
53.029030	3.222642
53.130252	3.178302
53.231474	3.141038
53.332697	3.074843
53.433919	3.183019
53.535141	3.127987
53.636364	3.130975
53.737586	3.136792
53.838808	3.133805
53.940031	3.268711
54.041253	3.046226
54.142475	3.080818
54.243697	3.108962
54.344920	3.185849
54.446142	3.132075
54.547364	3.170126
54.648587	3.102830
54.749809	3.138679
54.851031	3.078774
54.952254	3.178302
55.053476	3.128145
55.154698	3.141824
55.255921	3.007547
55.357143	3.156761
55.458365	3.202516
55.559587	3.216038
55.660810	3.180818
55.762032	3.129245
55.863254	3.271069
55.964477	3.024528
56.065699	3.097170
56.166921	3.038365
56.268144	3.151572
56.369366	3.043396
56.470588	3.079874
56.571811	3.054560
56.673033	3.100000
56.774255	3.188522
56.875477	3.205346
56.976700	3.098113
57.077922	3.179403
57.179144	3.155818
57.280367	3.105660
57.381589	3.139308
57.482811	3.199528
57.584034	3.089623
57.685256	3.206761
57.786478	3.107547
57.887701	3.068868
57.988923	3.175786
58.090145	3.137107
58.191367	3.161321
58.292590	3.191352
58.393812	3.110377
58.495034	3.183019
58.596257	3.177044
58.697479	3.038365
58.798701	3.157547
58.899924	3.136006
59.001146	3.160692
59.102368	3.113208
59.203591	3.178616
59.304813	3.147013
59.406035	3.114151
59.507257	3.206604
59.608480	3.036164
59.709702	3.253774
59.810924	3.118553
59.912147	3.178302
60.013369	3.215094
60.114591	3.160220
60.215814	3.158333
60.317036	3.142453
60.418258	3.037264
60.519481	3.196855
60.620703	3.128302
60.721925	3.155975
60.823147	3.175786
60.924370	3.087736
61.025592	3.156604
