Data: martedì 16 giugno 2020	Ora: 14:49
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_XPS	
pass energy/rall 1: 0.00	pass energy/rall 2: 40.00	
******************************************************
Scansione:    X manip
Min (eV): 570.20	Max (eV): 588.00	Step (eV): 0.20	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1198.70
polar angle (deg): 266.00	X axis (mm): 588.00
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 21
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
570.200000	66.000000
570.400000	58.000000
570.600000	63.000000
570.800000	36.000000
571.000000	40.000000
571.200000	43.000000
571.400000	57.000000
571.600000	60.000000
571.800000	74.000000
572.000000	80.000000
572.200000	91.000000
572.400000	71.000000
572.600000	76.000000
572.800000	62.000000
573.000000	76.000000
573.200000	68.000000
573.400000	59.000000
573.600000	53.000000
573.800000	49.000000
574.000000	47.000000
574.200000	54.000000
574.400000	55.000000
574.600000	57.000000
574.800000	65.000000
575.000000	95.000000
575.200000	100.000000
575.400000	107.000000
575.600000	132.000000
575.800000	131.000000
576.000000	145.000000
576.200000	187.000000
576.400000	220.000000
576.600000	264.000000
576.800000	283.000000
577.000000	324.000000
577.200000	381.000000
577.400000	473.000000
577.600000	559.000000
577.800000	548.000000
578.000000	567.000000
578.200000	535.000000
578.400000	574.000000
578.600000	550.000000
578.800000	569.000000
579.000000	600.000000
579.200000	547.000000
579.400000	575.000000
579.600000	588.000000
579.800000	591.000000
580.000000	569.000000
580.200000	580.000000
580.400000	609.000000
580.600000	620.000000
580.800000	595.000000
581.000000	572.000000
581.200000	601.000000
581.400000	574.000000
581.600000	623.000000
581.800000	559.000000
582.000000	555.000000
582.200000	568.000000
582.400000	535.000000
582.600000	486.000000
582.800000	447.000000
583.000000	390.000000
583.200000	341.000000
583.400000	257.000000
583.600000	196.000000
583.800000	182.000000
584.000000	110.000000
584.200000	108.000000
584.400000	93.000000
584.600000	84.000000
584.800000	67.000000
585.000000	99.000000
585.200000	68.000000
585.400000	63.000000
585.600000	51.000000
585.800000	47.000000
586.000000	40.000000
586.200000	36.000000
586.400000	31.000000
586.600000	36.000000
586.800000	26.000000
587.000000	41.000000
587.200000	43.000000
587.400000	52.000000
587.600000	62.000000
587.800000	68.000000
588.000000	75.000000
