Data: venerdì 5 giugno 2020	Ora: 14:49
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1.00	Max (eV): 19.00	Step (eV): 0.05	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 19.05
polar angle (deg): 270.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 21
******************************************************
Acq. time (s):  0.50	Number of scans:  2	Total acq. time (s):  1.00
******************************************************
0.068946	2.636364
0.121467	1.772727
0.173988	2.909091
0.226509	2.696970
0.279030	2.696970
0.331551	3.333333
0.384072	2.750000
0.436593	3.754545
0.489114	4.163636
0.541635	3.878788
0.594156	4.536797
0.646677	5.077922
0.699198	5.047078
0.751719	5.556818
0.804240	6.334596
0.856761	6.707071
0.909282	8.791919
0.961803	11.136364
1.014324	18.276860
1.066845	24.975207
1.119366	37.643939
1.171887	41.467949
1.224408	47.090909
1.276929	42.809191
1.329450	43.246753
1.381971	40.487879
1.434492	39.000000
1.487013	39.739773
1.539534	37.573864
1.592055	39.687834
1.644576	38.169043
1.697097	40.535354
1.749618	39.100213
1.802139	42.698565
1.854660	40.881100
1.907181	43.763636
1.959702	43.512987
2.012223	44.795455
2.064744	48.551732
2.117265	47.131818
2.169786	52.941126
2.222307	50.240260
2.274828	55.118182
2.327349	54.669048
2.379870	58.727273
2.432391	60.205411
2.484912	62.904545
2.537433	65.486147
2.589954	67.095455
2.642475	72.383333
2.694996	72.490909
2.747517	77.818182
2.800038	77.800866
2.852559	84.336364
2.905080	82.954978
2.957601	87.895455
3.010122	88.070779
3.062643	90.727273
3.115164	94.368831
3.167685	91.486364
3.220206	100.268831
3.272727	95.439177
3.325248	104.909091
3.377769	100.808874
3.430290	105.818182
3.482811	105.799784
3.535332	109.100000
3.587853	113.399784
3.640374	112.354545
3.692895	120.476623
3.745416	116.492424
3.797937	124.713636
3.850458	118.643939
3.902979	124.781818
3.955500	119.174675
4.008021	119.236364
4.060542	115.623160
4.113063	110.077273
4.165584	109.740693
4.218105	99.177273
4.270626	100.694156
4.323147	90.929004
4.375668	93.977273
4.428189	84.965368
4.480710	86.163636
4.533231	81.286797
4.585752	78.045455
4.638273	76.456061
4.690794	71.095455
4.743316	72.782035
4.795837	65.244805
4.848358	67.013636
4.900879	62.161688
4.953400	64.450000
5.005921	58.574459
5.058442	57.890909
5.110963	54.413636
5.163484	52.686364
5.216005	52.642641
5.268526	48.650000
5.321047	49.573810
5.373568	46.093723
5.426089	46.181818
5.478610	42.832035
5.531131	42.163636
5.583652	40.750216
5.636173	40.013636
5.688694	40.238961
5.741215	37.690909
5.793736	37.713636
5.846257	35.288095
5.898778	36.400000
5.951299	34.355411
6.003820	34.504545
6.056341	33.162121
6.108862	33.200000
6.161383	31.983983
6.213904	31.486364
6.266425	32.993290
6.318946	30.663636
6.371467	31.649134
6.423988	29.322078
6.476509	30.859091
6.529030	29.612771
6.581551	29.995455
6.634072	29.553896
6.686593	29.290909
6.739114	30.216883
6.791635	28.822727
6.844156	29.562338
6.896677	28.493290
6.949198	29.904545
7.001719	28.312987
7.054240	28.754545
7.106761	28.000000
7.159282	28.245455
7.211803	28.669048
7.264324	27.350000
7.316845	28.822294
7.369366	27.277273
7.421887	28.384199
7.474408	26.561039
7.526929	28.150000
7.579450	27.092208
7.631971	27.113636
7.684492	25.824459
7.737013	25.895455
7.789534	26.422944
7.842055	24.850000
7.894576	26.388312
7.947097	24.903896
7.999618	25.100000
8.052139	23.740909
8.104660	24.509091
8.157181	23.405195
8.209702	23.195455
8.262223	23.839827
8.314744	22.472727
8.367265	23.500866
8.419786	22.218182
8.472307	22.500433
8.524828	21.808225
8.577349	22.627273
8.629870	21.459091
8.682391	22.127273
8.734912	21.555628
8.787433	20.886364
8.839954	21.222511
8.892475	20.586364
8.944996	21.474242
8.997517	19.875108
9.050038	20.718182
9.102559	19.405411
9.155080	19.690909
9.207601	18.760173
9.260122	19.227273
9.312643	19.309307
9.365164	19.300000
9.417685	18.864719
9.470206	17.959091
9.522727	19.067100
9.575248	17.559957
9.627769	18.254545
9.680290	17.310823
9.732811	17.672727
9.785332	17.461688
9.837853	16.804545
9.890374	17.021861
9.942895	16.754545
9.995416	17.065801
10.047937	16.006926
10.100458	16.477273
10.152979	15.410606
10.205500	15.950000
10.258021	15.229437
10.310542	15.109091
10.363063	15.230952
10.415584	14.536364
10.468105	15.398485
10.520626	14.022727
10.573147	14.460390
10.625668	13.787446
10.678189	14.745455
10.730710	13.452165
10.783231	13.554545
10.835752	14.262554
10.888273	13.518182
10.940794	13.630952
10.993316	12.827273
11.045837	13.473160
11.098358	12.470346
11.150879	13.140909
11.203400	12.400866
11.255921	12.295455
11.308442	12.313636
11.360963	12.059091
11.413484	11.892641
11.466005	11.500000
11.518526	11.194156
11.571047	11.309091
11.623568	11.542424
11.676089	10.910606
11.728610	10.990909
11.781131	10.470996
11.833652	10.545455
11.886173	10.143074
11.938694	10.095455
11.991215	9.915801
12.043736	9.618182
12.096257	9.928571
12.148778	9.347186
12.201299	9.363636
12.253820	9.130303
12.306341	8.922727
12.358862	8.643723
12.411383	8.427273
12.463904	8.650216
12.516425	8.200000
12.568946	8.581602
12.621467	8.090909
12.673988	8.341991
12.726509	7.692424
12.779030	7.509091
12.831551	7.157576
12.884072	7.063636
12.936593	6.916883
12.989114	6.795455
13.041635	6.883333
13.094156	6.481818
13.146677	6.584848
13.199198	6.255411
13.251719	6.245455
13.304240	6.075325
13.356761	5.981818
13.409282	5.528571
13.461803	5.377273
13.514324	5.542208
13.566845	5.172727
13.619366	5.567749
13.671887	5.095455
13.724408	5.132900
13.776929	5.156061
13.829450	5.172727
13.881971	5.183766
13.934492	4.609091
13.987013	5.029004
14.039534	4.736364
14.092055	4.997835
14.144576	4.640909
14.197097	4.873377
14.249618	4.773810
14.302139	4.713636
14.354660	4.835281
14.407181	5.081818
14.459702	4.396753
14.512223	4.677273
14.564744	4.527489
14.617265	4.181818
14.669786	4.582900
14.722307	4.145455
14.774828	4.359740
14.827349	3.760173
14.879870	3.836364
14.932391	3.769048
14.984912	3.386364
15.037433	3.417100
15.089954	2.977273
15.142475	3.169264
15.194996	2.781818
15.247517	2.721212
15.300038	2.556494
15.352559	2.400000
15.405080	2.214719
15.457601	2.222727
15.510122	1.988095
15.562643	2.236364
15.615164	2.078355
15.667685	1.718182
15.720206	1.812554
15.772727	1.636364
15.825248	1.515368
15.877769	1.510606
15.930290	1.486364
15.982811	1.583766
16.035332	1.445455
16.087853	1.360823
16.140374	1.277273
16.192895	1.352814
16.245416	1.200000
16.297937	1.145022
16.350458	1.012987
16.402979	1.095455
16.455500	0.950216
16.508021	0.836364
16.560542	0.995671
16.613063	0.804545
16.665584	0.869264
16.718105	0.745455
16.770626	0.800216
16.823147	0.736364
16.875668	0.614719
16.928189	0.532900
16.980710	0.604545
17.033231	0.660173
17.085752	0.431818
17.138273	0.507359
17.190794	0.404545
17.243316	0.449134
17.295837	0.336364
17.348358	0.276190
17.400879	0.194372
17.453400	0.204545
17.505921	0.157359
17.558442	0.131818
17.610963	0.104113
17.663484	0.090909
17.716005	0.104113
17.768526	0.045455
17.821047	0.063636
17.873568	0.059091
17.926089	0.090043
17.978610	0.063203
18.031131	0.095455
18.083652	0.058658
18.136173	0.040909
18.188694	0.042105
18.241215	0.052632
18.293736	0.035354
18.346257	0.030303
18.398778	0.047831
18.451299	0.032086
18.503820	0.034091
18.556341	0.034470
18.608862	0.018182
18.661383	0.024675
18.713904	0.051948
18.766425	0.027473
18.818946	0.013986
18.871467	0.044872
18.923988	0.053030
18.976509	0.041322
19.029030	0.024793
19.081551	0.009091
19.134072	0.019192
19.186593	0.020202
19.239114	0.000000
19.291635	0.011364
19.344156	0.011364
19.396677	0.025974
19.449198	0.028139
19.501719	0.030303
19.554240	0.000000
19.606761	0.018182
19.659282	0.022727
19.711803	0.022727
19.764324	0.000000
19.816845	0.000000
19.869366	0.000000
19.921887	0.000000
19.974408	0.000000
