Data: mercoledì 17 giugno 2020	Ora: 16:17
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_EELS	
pass energy/rall 1: 0.00	pass energy/rall 2: 10.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 330.00	Step (eV): 0.50	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 93.00
polar angle (deg): 330.00	X axis (mm): 580.00
*******************  R66 parameters ********************
Step in ch_x_eV: 80	Ch x eV @ Ep=1eV: 5236
binned channels: 53	same region acquisitions: 6
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	20269.000000
200.500000	20210.000000
201.000000	20467.000000
201.500000	21195.000000
202.000000	21528.000000
202.500000	21889.000000
203.000000	21728.000000
203.500000	22145.000000
204.000000	22639.000000
204.500000	23279.000000
205.000000	23047.000000
205.500000	23345.000000
206.000000	24072.000000
206.500000	23974.000000
207.000000	24268.000000
207.500000	24338.000000
208.000000	25075.000000
208.500000	25098.000000
209.000000	25386.000000
209.500000	25637.000000
210.000000	25846.000000
210.500000	26263.000000
211.000000	26098.000000
211.500000	26588.000000
212.000000	26024.000000
212.500000	27341.000000
213.000000	26982.000000
213.500000	27260.000000
214.000000	26937.000000
214.500000	27589.000000
215.000000	28520.000000
215.500000	28603.000000
216.000000	28414.000000
216.500000	28946.000000
217.000000	29841.000000
217.500000	29329.000000
218.000000	29735.000000
218.500000	29831.000000
219.000000	29578.000000
219.500000	30270.000000
220.000000	29853.000000
220.500000	31397.000000
221.000000	30838.000000
221.500000	31359.000000
222.000000	30924.000000
222.500000	30677.000000
223.000000	31436.000000
223.500000	32022.000000
224.000000	31629.000000
224.500000	31355.000000
225.000000	31994.000000
225.500000	31685.000000
226.000000	32589.000000
226.500000	30989.000000
227.000000	31445.000000
227.500000	31473.000000
228.000000	31124.000000
228.500000	32178.000000
229.000000	31834.000000
229.500000	32867.000000
230.000000	32643.000000
230.500000	33201.000000
231.000000	33195.000000
231.500000	33013.000000
232.000000	32736.000000
232.500000	32630.000000
233.000000	33306.000000
233.500000	32538.000000
234.000000	32750.000000
234.500000	32472.000000
235.000000	32968.000000
235.500000	33236.000000
236.000000	33665.000000
236.500000	34000.000000
237.000000	33924.000000
237.500000	34544.000000
238.000000	34082.000000
238.500000	34499.000000
239.000000	34124.000000
239.500000	34014.000000
240.000000	34454.000000
240.500000	35134.000000
241.000000	34093.000000
241.500000	34355.000000
242.000000	34584.000000
242.500000	35144.000000
243.000000	35509.000000
243.500000	35610.000000
244.000000	36026.000000
244.500000	35904.000000
245.000000	35720.000000
245.500000	36098.000000
246.000000	35598.000000
246.500000	35621.000000
247.000000	35733.000000
247.500000	36619.000000
248.000000	36264.000000
248.500000	36766.000000
249.000000	36507.000000
249.500000	36872.000000
250.000000	36194.000000
250.500000	36052.000000
251.000000	36926.000000
251.500000	36298.000000
252.000000	36431.000000
252.500000	36905.000000
253.000000	37014.000000
253.500000	37210.000000
254.000000	36452.000000
254.500000	36436.000000
255.000000	36302.000000
255.500000	37116.000000
256.000000	37129.000000
256.500000	37503.000000
257.000000	37047.000000
257.500000	36783.000000
258.000000	36153.000000
258.500000	35914.000000
259.000000	36779.000000
259.500000	35588.000000
260.000000	36664.000000
260.500000	35858.000000
261.000000	35856.000000
261.500000	35631.000000
262.000000	36705.000000
262.500000	35745.000000
263.000000	35761.000000
263.500000	36092.000000
264.000000	35326.000000
264.500000	35954.000000
265.000000	36159.000000
265.500000	36504.000000
266.000000	35812.000000
266.500000	35453.000000
267.000000	35540.000000
267.500000	34998.000000
268.000000	34983.000000
268.500000	35189.000000
269.000000	36229.000000
269.500000	35844.000000
270.000000	35665.000000
270.500000	34967.000000
271.000000	35292.000000
271.500000	35020.000000
272.000000	35585.000000
272.500000	35794.000000
273.000000	35274.000000
273.500000	36228.000000
274.000000	35471.000000
274.500000	36153.000000
275.000000	35707.000000
275.500000	35419.000000
276.000000	35155.000000
276.500000	35348.000000
277.000000	34969.000000
277.500000	35017.000000
278.000000	35046.000000
278.500000	34699.000000
279.000000	35371.000000
279.500000	35374.000000
280.000000	35446.000000
280.500000	35518.000000
281.000000	34748.000000
281.500000	35714.000000
282.000000	35170.000000
282.500000	34496.000000
283.000000	34144.000000
283.500000	34294.000000
284.000000	34173.000000
284.500000	34666.000000
285.000000	33515.000000
285.500000	34167.000000
286.000000	33341.000000
286.500000	33370.000000
287.000000	33918.000000
287.500000	33020.000000
288.000000	33066.000000
288.500000	32185.000000
289.000000	32603.000000
289.500000	32080.000000
290.000000	31863.000000
290.500000	31436.000000
291.000000	31061.000000
291.500000	30816.000000
292.000000	29544.000000
292.500000	30218.000000
293.000000	29572.000000
293.500000	29356.000000
294.000000	28649.000000
294.500000	28913.000000
295.000000	29073.000000
295.500000	28354.000000
296.000000	27822.000000
