Data: venerdì 12 giugno 2020	Ora: 13:51
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 14.50
polar angle (deg): 310.00	X axis (mm): 576.00
*******************  R66 parameters ********************
Step in ch_x_eV: 40	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 11
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	1425.000000
201.000000	1405.000000
202.000000	1532.000000
203.000000	1564.000000
204.000000	1640.000000
205.000000	1615.000000
206.000000	1665.000000
207.000000	1719.000000
208.000000	1915.000000
209.000000	1824.000000
210.000000	1993.000000
211.000000	1929.000000
212.000000	2003.000000
213.000000	2016.000000
214.000000	2114.000000
215.000000	2191.000000
216.000000	2234.000000
217.000000	2333.000000
218.000000	2379.000000
219.000000	2468.000000
220.000000	2451.000000
221.000000	2434.000000
222.000000	2498.000000
223.000000	2488.000000
224.000000	2615.000000
225.000000	2575.000000
226.000000	2690.000000
227.000000	2680.000000
228.000000	2741.000000
229.000000	2742.000000
230.000000	2778.000000
231.000000	2821.000000
232.000000	2734.000000
233.000000	2788.000000
234.000000	2989.000000
235.000000	2922.000000
236.000000	2994.000000
237.000000	3018.000000
238.000000	3050.000000
239.000000	3056.000000
240.000000	2988.000000
241.000000	3070.000000
242.000000	3159.000000
243.000000	2955.000000
244.000000	3033.000000
245.000000	3038.000000
246.000000	2994.000000
247.000000	3138.000000
248.000000	3016.000000
249.000000	3026.000000
250.000000	3143.000000
251.000000	3193.000000
252.000000	3185.000000
253.000000	2966.000000
254.000000	3247.000000
255.000000	3116.000000
256.000000	3202.000000
257.000000	3198.000000
258.000000	3219.000000
259.000000	3200.000000
260.000000	3216.000000
261.000000	3340.000000
262.000000	3257.000000
263.000000	3213.000000
264.000000	3327.000000
265.000000	3326.000000
266.000000	3338.000000
267.000000	3173.000000
268.000000	3315.000000
269.000000	3186.000000
270.000000	3165.000000
271.000000	3201.000000
272.000000	3140.000000
273.000000	3306.000000
274.000000	3016.000000
275.000000	3157.000000
276.000000	3102.000000
277.000000	3159.000000
278.000000	3074.000000
279.000000	2958.000000
280.000000	2933.000000
281.000000	2869.000000
282.000000	2997.000000
283.000000	2824.000000
284.000000	2869.000000
285.000000	2672.000000
286.000000	2578.000000
287.000000	2512.000000
288.000000	2617.000000
289.000000	2500.000000
290.000000	2354.000000
291.000000	2207.000000
292.000000	2172.000000
293.000000	2004.000000
294.000000	1899.000000
295.000000	1781.000000
296.000000	1727.000000
297.000000	1643.000000
298.000000	1554.000000
299.000000	1378.000000
300.000000	1340.000000
301.000000	1232.000000
302.000000	1107.000000
303.000000	969.000000
304.000000	884.000000
305.000000	828.000000
306.000000	697.000000
307.000000	604.000000
308.000000	497.000000
309.000000	443.000000
310.000000	363.000000
