Data: venerdì 5 giugno 2020	Ora: 15:32
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 320.00	Step (eV): 0.50	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 3.80
polar angle (deg): 320.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 21
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	11384.000000
200.500000	11390.000000
201.000000	13078.000000
201.500000	13878.000000
202.000000	14298.000000
202.500000	14551.000000
203.000000	13937.000000
203.500000	14695.000000
204.000000	15804.000000
204.500000	15369.000000
205.000000	15802.000000
205.500000	16892.000000
206.000000	17682.000000
206.500000	18334.000000
207.000000	19271.000000
207.500000	20437.000000
208.000000	20300.000000
208.500000	19847.000000
209.000000	19899.000000
209.500000	20346.000000
210.000000	20962.000000
210.500000	21012.000000
211.000000	21420.000000
211.500000	21744.000000
212.000000	22662.000000
212.500000	23055.000000
213.000000	23981.000000
213.500000	24869.000000
214.000000	25316.000000
214.500000	25899.000000
215.000000	28548.000000
215.500000	31217.000000
216.000000	32173.000000
216.500000	33243.000000
217.000000	34295.000000
217.500000	34087.000000
218.000000	33953.000000
218.500000	34435.000000
219.000000	35976.000000
219.500000	35421.000000
220.000000	34970.000000
220.500000	35234.000000
221.000000	35506.000000
221.500000	35945.000000
222.000000	36554.000000
222.500000	36869.000000
223.000000	37844.000000
223.500000	38640.000000
224.000000	39418.000000
224.500000	40724.000000
225.000000	41168.000000
225.500000	42528.000000
226.000000	41863.000000
226.500000	42261.000000
227.000000	43225.000000
227.500000	43437.000000
228.000000	45157.000000
228.500000	44274.000000
229.000000	44674.000000
229.500000	45230.000000
230.000000	45632.000000
230.500000	46859.000000
231.000000	48469.000000
231.500000	48775.000000
232.000000	48699.000000
232.500000	48575.000000
233.000000	49353.000000
233.500000	49411.000000
234.000000	49463.000000
234.500000	50537.000000
235.000000	49505.000000
235.500000	50440.000000
236.000000	51003.000000
236.500000	50992.000000
237.000000	50262.000000
237.500000	51704.000000
238.000000	52156.000000
238.500000	53755.000000
239.000000	54070.000000
239.500000	56207.000000
240.000000	59036.000000
240.500000	59598.000000
241.000000	58699.000000
241.500000	59301.000000
242.000000	59073.000000
242.500000	58196.000000
243.000000	56111.000000
243.500000	55246.000000
244.000000	55054.000000
244.500000	57472.000000
245.000000	58892.000000
245.500000	62635.000000
246.000000	63261.000000
246.500000	62958.000000
247.000000	63092.000000
247.500000	61566.000000
248.000000	60808.000000
248.500000	57895.000000
249.000000	58196.000000
249.500000	57840.000000
250.000000	58940.000000
250.500000	61624.000000
251.000000	63442.000000
251.500000	62494.000000
252.000000	65778.000000
252.500000	64350.000000
253.000000	63102.000000
253.500000	63090.000000
254.000000	62477.000000
254.500000	62395.000000
255.000000	62319.000000
255.500000	63237.000000
256.000000	61747.000000
256.500000	60367.000000
257.000000	59669.000000
257.500000	61018.000000
258.000000	62671.000000
258.500000	62319.000000
259.000000	62851.000000
259.500000	62756.000000
260.000000	63243.000000
260.500000	62936.000000
261.000000	63074.000000
261.500000	62906.000000
262.000000	62717.000000
262.500000	62272.000000
263.000000	61240.000000
263.500000	61972.000000
264.000000	62215.000000
264.500000	63409.000000
265.000000	64039.000000
265.500000	64728.000000
266.000000	65017.000000
266.500000	64451.000000
267.000000	65535.000000
267.500000	65964.000000
268.000000	65896.000000
268.500000	65366.000000
269.000000	65287.000000
269.500000	65651.000000
270.000000	65281.000000
270.500000	66451.000000
271.000000	70248.000000
271.500000	69936.000000
272.000000	68483.000000
272.500000	66655.000000
273.000000	64727.000000
273.500000	65433.000000
274.000000	65072.000000
274.500000	64558.000000
275.000000	66899.000000
275.500000	65884.000000
276.000000	67437.000000
276.500000	64014.000000
277.000000	62174.000000
277.500000	63510.000000
278.000000	63390.000000
278.500000	63698.000000
279.000000	63883.000000
279.500000	64465.000000
280.000000	64266.000000
280.500000	64729.000000
281.000000	64134.000000
281.500000	64863.000000
282.000000	65621.000000
282.500000	65612.000000
283.000000	64292.000000
283.500000	63295.000000
284.000000	63240.000000
284.500000	62914.000000
285.000000	62138.000000
285.500000	60936.000000
286.000000	59633.000000
286.500000	58606.000000
287.000000	58110.000000
287.500000	57165.000000
288.000000	57169.000000
288.500000	56680.000000
289.000000	55439.000000
289.500000	54784.000000
290.000000	54938.000000
290.500000	54389.000000
291.000000	54113.000000
291.500000	53127.000000
292.000000	52536.000000
292.500000	51294.000000
293.000000	51311.000000
293.500000	50673.000000
294.000000	49643.000000
294.500000	49677.000000
295.000000	48396.000000
295.500000	47377.000000
296.000000	46724.000000
296.500000	45682.000000
297.000000	44988.000000
297.500000	43537.000000
298.000000	42458.000000
298.500000	41334.000000
299.000000	40640.000000
299.500000	39506.000000
300.000000	39042.000000
300.500000	38028.000000
301.000000	36629.000000
301.500000	35221.000000
302.000000	33729.000000
302.500000	32731.000000
303.000000	32192.000000
303.500000	30540.000000
304.000000	29454.000000
304.500000	28842.000000
305.000000	27578.000000
305.500000	26584.000000
306.000000	25696.000000
306.500000	24716.000000
307.000000	23607.000000
307.500000	22386.000000
308.000000	20984.000000
308.500000	20156.000000
309.000000	19194.000000
309.500000	18594.000000
310.000000	17548.000000
310.500000	16722.000000
311.000000	16003.000000
311.500000	15243.000000
312.000000	14431.000000
312.500000	13894.000000
313.000000	13372.000000
313.500000	12778.000000
314.000000	12555.000000
314.500000	11950.000000
315.000000	11714.000000
315.500000	11535.000000
316.000000	11139.000000
316.500000	10799.000000
317.000000	10398.000000
317.500000	9950.000000
318.000000	9697.000000
318.500000	9481.000000
319.000000	9494.000000
319.500000	9232.000000
320.000000	9443.000000
