Data: venerdì 12 giugno 2020	Ora: 16:37
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 3.80
polar angle (deg): 310.00	X axis (mm): 576.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 21
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	1107.000000
201.000000	1553.000000
202.000000	2028.000000
203.000000	2636.000000
204.000000	3276.000000
205.000000	4252.000000
206.000000	5271.000000
207.000000	6480.000000
208.000000	7681.000000
209.000000	8961.000000
210.000000	10436.000000
211.000000	11475.000000
212.000000	13025.000000
213.000000	14201.000000
214.000000	15948.000000
215.000000	17834.000000
216.000000	19832.000000
217.000000	21600.000000
218.000000	23819.000000
219.000000	25111.000000
220.000000	26674.000000
221.000000	29530.000000
222.000000	32809.000000
223.000000	36222.000000
224.000000	37978.000000
225.000000	37236.000000
226.000000	38020.000000
227.000000	39612.000000
228.000000	42394.000000
229.000000	43409.000000
230.000000	45771.000000
231.000000	46296.000000
232.000000	47774.000000
233.000000	48949.000000
234.000000	52133.000000
235.000000	51995.000000
236.000000	51745.000000
237.000000	52641.000000
238.000000	54690.000000
239.000000	56456.000000
240.000000	56277.000000
241.000000	58964.000000
242.000000	61092.000000
243.000000	61201.000000
244.000000	62357.000000
245.000000	63938.000000
246.000000	64175.000000
247.000000	65324.000000
248.000000	67171.000000
249.000000	69253.000000
250.000000	66533.000000
251.000000	68656.000000
252.000000	71628.000000
253.000000	73562.000000
254.000000	75298.000000
255.000000	77148.000000
256.000000	77542.000000
257.000000	76805.000000
258.000000	77969.000000
259.000000	78773.000000
260.000000	80483.000000
261.000000	80745.000000
262.000000	81517.000000
263.000000	80615.000000
264.000000	79835.000000
265.000000	78954.000000
266.000000	79185.000000
267.000000	84308.000000
268.000000	83639.000000
269.000000	83731.000000
270.000000	83307.000000
271.000000	78313.000000
272.000000	75669.000000
273.000000	76779.000000
274.000000	77115.000000
275.000000	76963.000000
276.000000	75552.000000
277.000000	74119.000000
278.000000	75888.000000
279.000000	72705.000000
280.000000	71074.000000
281.000000	67533.000000
282.000000	66454.000000
283.000000	66013.000000
284.000000	68275.000000
285.000000	67562.000000
286.000000	65499.000000
287.000000	62538.000000
288.000000	59985.000000
289.000000	59111.000000
290.000000	58219.000000
291.000000	56259.000000
292.000000	55753.000000
293.000000	54081.000000
294.000000	50663.000000
295.000000	46953.000000
296.000000	44499.000000
297.000000	42181.000000
298.000000	41079.000000
299.000000	39538.000000
300.000000	37696.000000
301.000000	35880.000000
302.000000	34149.000000
303.000000	32343.000000
304.000000	30774.000000
305.000000	29645.000000
306.000000	27874.000000
307.000000	25623.000000
308.000000	23489.000000
309.000000	21139.000000
310.000000	19163.000000
