Data: martedì 9 giugno 2020	Ora: 16:23
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 12.50
polar angle (deg): 310.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 40	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 11
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	2055.000000
201.000000	2143.000000
202.000000	2252.000000
203.000000	2284.000000
204.000000	2302.000000
205.000000	2420.000000
206.000000	2516.000000
207.000000	2477.000000
208.000000	2611.000000
209.000000	2604.000000
210.000000	2672.000000
211.000000	2669.000000
212.000000	2829.000000
213.000000	2941.000000
214.000000	2895.000000
215.000000	3008.000000
216.000000	2955.000000
217.000000	2955.000000
218.000000	2963.000000
219.000000	3152.000000
220.000000	3085.000000
221.000000	3082.000000
222.000000	3027.000000
223.000000	3125.000000
224.000000	3152.000000
225.000000	3144.000000
226.000000	3177.000000
227.000000	3138.000000
228.000000	3131.000000
229.000000	3274.000000
230.000000	3184.000000
231.000000	3293.000000
232.000000	3319.000000
233.000000	3440.000000
234.000000	3290.000000
235.000000	3479.000000
236.000000	3471.000000
237.000000	3398.000000
238.000000	3524.000000
239.000000	3563.000000
240.000000	3569.000000
241.000000	3576.000000
242.000000	3546.000000
243.000000	3567.000000
244.000000	3653.000000
245.000000	3595.000000
246.000000	3723.000000
247.000000	3639.000000
248.000000	3694.000000
249.000000	3720.000000
250.000000	3656.000000
251.000000	3647.000000
252.000000	3792.000000
253.000000	3816.000000
254.000000	3705.000000
255.000000	3818.000000
256.000000	3739.000000
257.000000	3760.000000
258.000000	3891.000000
259.000000	3865.000000
260.000000	3872.000000
261.000000	3880.000000
262.000000	4006.000000
263.000000	3950.000000
264.000000	3974.000000
265.000000	3838.000000
266.000000	4023.000000
267.000000	4032.000000
268.000000	3860.000000
269.000000	3954.000000
270.000000	3994.000000
271.000000	4037.000000
272.000000	4000.000000
273.000000	3967.000000
274.000000	4005.000000
275.000000	3853.000000
276.000000	4067.000000
277.000000	3982.000000
278.000000	4046.000000
279.000000	3987.000000
280.000000	3983.000000
281.000000	3997.000000
282.000000	4079.000000
283.000000	4044.000000
284.000000	3901.000000
285.000000	3933.000000
286.000000	3858.000000
287.000000	3827.000000
288.000000	3796.000000
289.000000	3787.000000
290.000000	3797.000000
291.000000	3738.000000
292.000000	3836.000000
293.000000	3713.000000
294.000000	3656.000000
295.000000	3608.000000
296.000000	3373.000000
297.000000	3414.000000
298.000000	3310.000000
299.000000	3281.000000
300.000000	3152.000000
301.000000	3175.000000
302.000000	3045.000000
303.000000	2828.000000
304.000000	2638.000000
305.000000	2626.000000
306.000000	2382.000000
307.000000	2202.000000
308.000000	2011.000000
309.000000	1820.000000
310.000000	1689.000000
