Data: venerdì 5 giugno 2020	Ora: 12:21
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1.00	Max (eV): 19.00	Step (eV): 0.05	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 19.05
polar angle (deg): 270.00	X axis (mm): 531.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 21
******************************************************
Acq. time (s):  0.50	Number of scans:  2	Total acq. time (s):  1.00
******************************************************
0.068946	0.363636
0.121467	0.136364
0.173988	0.136364
0.226509	0.227273
0.279030	0.212121
0.331551	0.219697
0.384072	0.113636
0.436593	0.150000
0.489114	0.345455
0.541635	0.260606
0.594156	0.268398
0.646677	0.298701
0.699198	0.376623
0.751719	0.500000
0.804240	0.659091
0.856761	0.595960
0.909282	1.129293
0.961803	1.272727
1.014324	1.700000
1.066845	1.429752
1.119366	1.462121
1.171887	1.523310
1.224408	1.657343
1.276929	1.737762
1.329450	1.811688
1.381971	1.715584
1.434492	2.066667
1.487013	2.136742
1.539534	2.090909
1.592055	2.173797
1.644576	1.940582
1.697097	2.191919
1.749618	2.039341
1.802139	2.306220
1.854660	2.191866
1.907181	2.359091
1.959702	2.644156
2.012223	2.704545
2.064744	2.635931
2.117265	2.609091
2.169786	2.862554
2.222307	2.791991
2.274828	3.218182
2.327349	3.107143
2.379870	3.177273
2.432391	3.287446
2.484912	3.418182
2.537433	3.597403
2.589954	3.840909
2.642475	4.099784
2.694996	4.089177
2.747517	4.431818
2.800038	4.359091
2.852559	5.009091
2.905080	4.757792
2.957601	5.063636
3.010122	5.042857
3.062643	5.440909
3.115164	5.688312
3.167685	5.368182
3.220206	6.167316
3.272727	5.783766
3.325248	6.345455
3.377769	6.288528
3.430290	6.500000
3.482811	6.279870
3.535332	6.863636
3.587853	6.787662
3.640374	6.781818
3.692895	6.896320
3.745416	6.730303
3.797937	7.500000
3.850458	7.153680
3.902979	7.204545
3.955500	7.003680
4.008021	7.218182
4.060542	7.329221
4.113063	6.809091
4.165584	7.362121
4.218105	7.004545
4.270626	7.605195
4.323147	7.012771
4.375668	7.327273
4.428189	6.909957
4.480710	7.127273
4.533231	7.045671
4.585752	6.568182
4.638273	6.897186
4.690794	6.663636
4.743316	6.959957
4.795837	6.390260
4.848358	6.977273
4.900879	6.098485
4.953400	6.777273
5.005921	6.517100
5.058442	6.390909
5.110963	6.257576
5.163484	6.190909
5.216005	6.169264
5.268526	5.831818
5.321047	6.012338
5.373568	5.617965
5.426089	5.972727
5.478610	5.568182
5.531131	5.972727
5.583652	5.342641
5.636173	5.368182
5.688694	5.472727
5.741215	5.086364
5.793736	5.240909
5.846257	4.915584
5.898778	5.181818
5.951299	4.973810
6.003820	5.127273
6.056341	4.832684
6.108862	4.663636
6.161383	4.887879
6.213904	4.554545
6.266425	4.495887
6.318946	4.354545
6.371467	4.611472
6.423988	4.323160
6.476509	4.450000
6.529030	4.179221
6.581551	4.295455
6.634072	4.261039
6.686593	4.004545
6.739114	4.332251
6.791635	4.050000
6.844156	3.959957
6.896677	3.525108
6.949198	3.845455
7.001719	3.491558
7.054240	3.645455
7.106761	3.797186
7.159282	3.395455
7.211803	3.546104
7.264324	3.327273
7.316845	3.416667
7.369366	3.159091
7.421887	3.385931
7.474408	2.890476
7.526929	3.240909
7.579450	3.021212
7.631971	3.136364
7.684492	2.940260
7.737013	2.777273
7.789534	2.982251
7.842055	2.881818
7.894576	2.851299
7.947097	2.744589
7.999618	2.627273
8.052139	2.472511
8.104660	2.759091
8.157181	2.515152
8.209702	2.413636
8.262223	2.384416
8.314744	2.377273
8.367265	2.577273
8.419786	2.322727
8.472307	2.760390
8.524828	2.338961
8.577349	2.427273
8.629870	2.298268
8.682391	2.400000
8.734912	2.255844
8.787433	2.045455
8.839954	1.909091
8.892475	1.972727
8.944996	2.136580
8.997517	1.810823
9.050038	2.022727
9.102559	1.945238
9.155080	1.836364
9.207601	1.779004
9.260122	1.845455
9.312643	1.823377
9.365164	1.768182
9.417685	1.752597
9.470206	1.586364
9.522727	1.858442
9.575248	1.532468
9.627769	1.595455
9.680290	1.678139
9.732811	1.545455
9.785332	1.562771
9.837853	1.513636
9.890374	1.570130
9.942895	1.527273
9.995416	1.470346
10.047937	1.274242
10.100458	1.477273
10.152979	1.465584
10.205500	1.386364
10.258021	1.345022
10.310542	1.454545
10.363063	1.280952
10.415584	1.290909
10.468105	1.303680
10.520626	1.204545
10.573147	1.231385
10.625668	1.226840
10.678189	1.250000
10.730710	1.200000
10.783231	1.131818
10.835752	1.175541
10.888273	1.150000
10.940794	1.239177
10.993316	1.190909
11.045837	1.160823
11.098358	1.050433
11.150879	1.036364
11.203400	0.964719
11.255921	1.104545
11.308442	1.026190
11.360963	1.140909
11.413484	0.933117
11.466005	1.059091
11.518526	0.996320
11.571047	1.013636
11.623568	0.995887
11.676089	0.950433
11.728610	1.009091
11.781131	1.030519
11.833652	0.868182
11.886173	0.953896
11.938694	0.827273
11.991215	0.873160
12.043736	0.972727
12.096257	0.791342
12.148778	0.859307
12.201299	0.740909
12.253820	0.800216
12.306341	0.813636
12.358862	0.746320
12.411383	0.813636
12.463904	0.813636
12.516425	0.604545
12.568946	0.858874
12.621467	0.854545
12.673988	0.813203
12.726509	0.744589
12.779030	0.763636
12.831551	0.629654
12.884072	0.690909
12.936593	0.745887
12.989114	0.736364
13.041635	0.698052
13.094156	0.654545
13.146677	0.609524
13.199198	0.758658
13.251719	0.640909
13.304240	0.690693
13.356761	0.704545
13.409282	0.688528
13.461803	0.672727
13.514324	0.706494
13.566845	0.686364
13.619366	0.605411
13.671887	0.631818
13.724408	0.521212
13.776929	0.528788
13.829450	0.686364
13.881971	0.688312
13.934492	0.659091
13.987013	0.615584
14.039534	0.595455
14.092055	0.609957
14.144576	0.627273
14.197097	0.592424
14.249618	0.620996
14.302139	0.718182
14.354660	0.551948
14.407181	0.622727
14.459702	0.638961
14.512223	0.559091
14.564744	0.637879
14.617265	0.590909
14.669786	0.619913
14.722307	0.595455
14.774828	0.541775
14.827349	0.547619
14.879870	0.572727
14.932391	0.515368
14.984912	0.590909
15.037433	0.567100
15.089954	0.540909
15.142475	0.560390
15.194996	0.568182
15.247517	0.516450
15.300038	0.434199
15.352559	0.568182
15.405080	0.550649
15.457601	0.568182
15.510122	0.533117
15.562643	0.450000
15.615164	0.578788
15.667685	0.550000
15.720206	0.555195
15.772727	0.550000
15.825248	0.516883
15.877769	0.591558
15.930290	0.527273
15.982811	0.655411
16.035332	0.436364
16.087853	0.516017
16.140374	0.536364
16.192895	0.520130
16.245416	0.554545
16.297937	0.578139
16.350458	0.448268
16.402979	0.490909
16.455500	0.439394
16.508021	0.495455
16.560542	0.609740
16.613063	0.545455
16.665584	0.488095
16.718105	0.518182
16.770626	0.525758
16.823147	0.486364
16.875668	0.451732
16.928189	0.547186
16.980710	0.477273
17.033231	0.560823
17.085752	0.572727
17.138273	0.525974
17.190794	0.622727
17.243316	0.557359
17.295837	0.600000
17.348358	0.574459
17.400879	0.515801
17.453400	0.554545
17.505921	0.615584
17.558442	0.559091
17.610963	0.502597
17.663484	0.504545
17.716005	0.509524
17.768526	0.631818
17.821047	0.578571
17.873568	0.468182
17.926089	0.524459
17.978610	0.411255
18.031131	0.527273
18.083652	0.446753
18.136173	0.522727
18.188694	0.589952
18.241215	0.507177
18.293736	0.576289
18.346257	0.535354
18.398778	0.672311
18.451299	0.518717
18.503820	0.761364
18.556341	0.546591
18.608862	0.509091
18.661383	0.493939
18.713904	0.616883
18.766425	0.554446
18.818946	0.503497
18.871467	0.537879
18.923988	0.643939
18.976509	0.707300
19.029030	0.649587
19.081551	0.618182
19.134072	0.739394
19.186593	0.606061
19.239114	0.652778
19.291635	0.568182
19.344156	0.529221
19.396677	0.519481
19.449198	0.722944
19.501719	0.439394
19.554240	0.709091
19.606761	0.563636
19.659282	0.477273
19.711803	0.628788
19.764324	0.515152
19.816845	0.939394
19.869366	0.681818
19.921887	0.772727
19.974408	0.818182
