Data: mercoledì 10 giugno 2020	Ora: 15:31
92.022918	0.862309
92.043163	0.899371
92.063407	0.895702
92.083652	0.975517
92.103896	0.974468
92.124141	1.012429
92.144385	1.064990
92.164629	1.119721
92.184874	1.143082
92.205118	1.196691
92.225363	1.246706
92.245607	1.385070
92.265852	1.373615
92.286096	1.474693
92.306341	1.590296
92.326585	1.682465
92.346830	1.749102
92.367074	1.970051
92.387319	2.039009
92.407563	2.239293
92.427807	2.411426
92.448052	2.550988
92.468296	2.789009
92.488541	3.146376
92.508785	3.423780
92.529030	3.939952
92.549274	4.297469
92.569519	5.152066
92.589763	5.689128
92.610008	6.752920
92.630252	7.856244
92.650497	9.245283
92.670741	11.049491
92.690985	13.177224
92.711230	15.889039
92.731474	19.685460
92.751719	24.386568
92.771963	28.045972
92.792208	28.214361
92.812452	23.585505
92.832697	15.595088
92.852941	8.716831
92.873186	4.731357
92.893430	2.502845
92.913675	1.387466
92.933919	0.835205
92.954163	0.546646
92.974408	0.360961
92.994652	0.235175
93.014897	0.169662
93.035141	0.131327
93.055386	0.106918
93.075630	0.077942
93.095875	0.076595
93.116119	0.058476
93.136364	0.053085
93.156608	0.045672
93.176853	0.045822
93.197097	0.028227
93.217341	0.034966
93.237586	0.024933
93.257830	0.034966
93.278075	0.014825
93.298319	0.014151
93.318564	0.003968
93.338808	0.009434
93.359053	0.007412
93.379297	0.007412
93.399542	0.008086
93.419786	0.003369
93.440031	0.004717
93.460275	0.003209
93.480519	0.006828
93.500764	0.004582
93.521008	0.003145
93.541253	0.008086
93.561497	0.000000
