Data: venerdì 12 giugno 2020	Ora: 15:24
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 45.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 4.60
polar angle (deg): 310.00	X axis (mm): 529.00
*******************  R66 parameters ********************
Step in ch_x_eV: 40	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 11
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	8668.000000
201.000000	8972.000000
202.000000	9306.000000
203.000000	9669.000000
204.000000	9994.000000
205.000000	10442.000000
206.000000	10871.000000
207.000000	11412.000000
208.000000	11489.000000
209.000000	12128.000000
210.000000	12347.000000
211.000000	12798.000000
212.000000	13155.000000
213.000000	13539.000000
214.000000	13810.000000
215.000000	14085.000000
216.000000	14404.000000
217.000000	14964.000000
218.000000	15144.000000
219.000000	15455.000000
220.000000	15963.000000
221.000000	16097.000000
222.000000	16460.000000
223.000000	16627.000000
224.000000	17166.000000
225.000000	17201.000000
226.000000	17672.000000
227.000000	18144.000000
228.000000	18015.000000
229.000000	18437.000000
230.000000	18873.000000
231.000000	19582.000000
232.000000	20087.000000
233.000000	19775.000000
234.000000	20147.000000
235.000000	20674.000000
236.000000	20642.000000
237.000000	20726.000000
238.000000	20556.000000
239.000000	20849.000000
240.000000	21102.000000
241.000000	21387.000000
242.000000	21705.000000
243.000000	22225.000000
244.000000	22844.000000
245.000000	23095.000000
246.000000	23471.000000
247.000000	23388.000000
248.000000	23574.000000
249.000000	23795.000000
250.000000	24191.000000
251.000000	24503.000000
252.000000	24393.000000
253.000000	24513.000000
254.000000	24958.000000
255.000000	24995.000000
256.000000	25263.000000
257.000000	25428.000000
258.000000	25420.000000
259.000000	25621.000000
260.000000	25663.000000
261.000000	25673.000000
262.000000	26159.000000
263.000000	26353.000000
264.000000	26219.000000
265.000000	26203.000000
266.000000	26164.000000
267.000000	26099.000000
268.000000	26123.000000
269.000000	26147.000000
270.000000	26355.000000
271.000000	25952.000000
272.000000	26252.000000
273.000000	26055.000000
274.000000	26016.000000
275.000000	25994.000000
276.000000	25899.000000
277.000000	26140.000000
278.000000	25892.000000
279.000000	25341.000000
280.000000	24999.000000
281.000000	24870.000000
282.000000	24478.000000
283.000000	24682.000000
284.000000	24161.000000
285.000000	23790.000000
286.000000	23536.000000
287.000000	22980.000000
288.000000	22342.000000
289.000000	22079.000000
290.000000	21397.000000
291.000000	21199.000000
292.000000	20608.000000
293.000000	19934.000000
294.000000	19589.000000
295.000000	18817.000000
296.000000	18375.000000
297.000000	17446.000000
298.000000	16901.000000
299.000000	16509.000000
300.000000	16049.000000
301.000000	15396.000000
302.000000	14645.000000
303.000000	13847.000000
304.000000	13146.000000
305.000000	12261.000000
306.000000	11747.000000
307.000000	10885.000000
308.000000	9812.000000
309.000000	8670.000000
310.000000	7785.000000
