Data: venerdì 12 giugno 2020	Ora: 13:41
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 8.00
polar angle (deg): 310.00	X axis (mm): 576.00
*******************  R66 parameters ********************
Step in ch_x_eV: 40	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 11
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	9778.000000
201.000000	10618.000000
202.000000	11868.000000
203.000000	12543.000000
204.000000	13871.000000
205.000000	15073.000000
206.000000	15509.000000
207.000000	16867.000000
208.000000	18210.000000
209.000000	19538.000000
210.000000	20605.000000
211.000000	21354.000000
212.000000	21812.000000
213.000000	22599.000000
214.000000	23237.000000
215.000000	24687.000000
216.000000	26084.000000
217.000000	26501.000000
218.000000	28129.000000
219.000000	28273.000000
220.000000	29253.000000
221.000000	30419.000000
222.000000	31086.000000
223.000000	31896.000000
224.000000	33587.000000
225.000000	34941.000000
226.000000	35686.000000
227.000000	35844.000000
228.000000	36473.000000
229.000000	37442.000000
230.000000	38562.000000
231.000000	38218.000000
232.000000	38917.000000
233.000000	38843.000000
234.000000	38786.000000
235.000000	39112.000000
236.000000	39535.000000
237.000000	38935.000000
238.000000	39239.000000
239.000000	40077.000000
240.000000	40768.000000
241.000000	41263.000000
242.000000	41669.000000
243.000000	41870.000000
244.000000	42307.000000
245.000000	41679.000000
246.000000	41373.000000
247.000000	41183.000000
248.000000	41322.000000
249.000000	41795.000000
250.000000	42691.000000
251.000000	42955.000000
252.000000	42339.000000
253.000000	42226.000000
254.000000	42776.000000
255.000000	43373.000000
256.000000	41762.000000
257.000000	40544.000000
258.000000	39996.000000
259.000000	39963.000000
260.000000	40379.000000
261.000000	41052.000000
262.000000	40091.000000
263.000000	39873.000000
264.000000	39035.000000
265.000000	37637.000000
266.000000	38631.000000
267.000000	39448.000000
268.000000	38876.000000
269.000000	39433.000000
270.000000	39698.000000
271.000000	39560.000000
272.000000	39028.000000
273.000000	38502.000000
274.000000	37792.000000
275.000000	37152.000000
276.000000	36863.000000
277.000000	36124.000000
278.000000	35396.000000
279.000000	34689.000000
280.000000	33571.000000
281.000000	33605.000000
282.000000	33479.000000
283.000000	32989.000000
284.000000	32509.000000
285.000000	32009.000000
286.000000	31095.000000
287.000000	29858.000000
288.000000	29179.000000
289.000000	28257.000000
290.000000	27135.000000
291.000000	26009.000000
292.000000	25236.000000
293.000000	23310.000000
294.000000	21980.000000
295.000000	20465.000000
296.000000	19244.000000
297.000000	17760.000000
298.000000	16343.000000
299.000000	15346.000000
300.000000	14376.000000
301.000000	13787.000000
302.000000	12927.000000
303.000000	12133.000000
304.000000	11088.000000
305.000000	10443.000000
306.000000	9699.000000
307.000000	8481.000000
308.000000	7589.000000
309.000000	6717.000000
310.000000	5773.000000
