Data: venerdì 5 giugno 2020	Ora: 13:02
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1.00	Max (eV): 19.00	Step (eV): 0.05	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 19.05
polar angle (deg): 270.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 21
******************************************************
Acq. time (s):  0.50	Number of scans:  1	Total acq. time (s):  0.50
******************************************************
0.068946	4.181818
0.121467	3.818182
0.173988	3.727273
0.226509	2.606061
0.279030	3.636364
0.331551	4.666667
0.384072	5.000000
0.436593	5.518182
0.489114	5.018182
0.541635	6.163636
0.594156	6.285714
0.646677	7.090909
0.699198	7.292208
0.751719	8.090909
0.804240	9.328283
0.856761	9.656566
0.909282	14.892929
0.961803	19.727273
1.014324	32.155372
1.066845	41.190083
1.119366	61.090909
1.171887	64.790210
1.224408	74.839161
1.276929	68.108891
1.329450	67.441558
1.381971	62.981818
1.434492	61.696970
1.487013	59.959848
1.539534	56.784091
1.592055	58.713235
1.644576	56.241236
1.697097	60.404040
1.749618	56.783094
1.802139	61.043062
1.854660	59.996172
1.907181	64.036364
1.959702	64.051515
2.012223	64.818182
2.064744	69.257576
2.117265	68.381818
2.169786	73.394372
2.222307	71.335065
2.274828	76.845455
2.327349	76.512987
2.379870	80.463636
2.432391	81.305195
2.484912	87.590909
2.537433	89.341126
2.589954	90.736364
2.642475	97.411255
2.694996	97.331169
2.747517	103.063636
2.800038	100.738095
2.852559	111.263636
2.905080	106.663203
2.957601	112.490909
3.010122	113.686147
3.062643	114.600000
3.115164	119.294372
3.167685	116.654545
3.220206	123.872294
3.272727	121.380952
3.325248	128.154545
3.377769	123.097835
3.430290	132.490909
3.482811	127.709091
3.535332	132.290909
3.587853	134.624242
3.640374	131.890909
3.692895	140.112554
3.745416	133.566234
3.797937	139.927273
3.850458	133.060606
3.902979	141.772727
3.955500	132.551948
4.008021	131.527273
4.060542	128.017749
4.113063	120.381818
4.165584	115.607792
4.218105	107.400000
4.270626	108.413853
4.323147	94.949784
4.375668	97.481818
4.428189	89.086580
4.480710	89.900000
4.533231	83.156277
4.585752	79.627273
4.638273	78.259740
4.690794	73.218182
4.743316	76.519048
4.795837	67.407359
4.848358	68.418182
4.900879	61.769697
4.953400	63.672727
5.005921	57.439827
5.058442	56.290909
5.110963	53.911255
5.163484	51.218182
5.216005	50.996537
5.268526	47.445455
5.321047	48.094372
5.373568	43.683117
5.426089	43.900000
5.478610	41.718615
5.531131	41.463636
5.583652	39.666234
5.636173	37.518182
5.688694	38.470130
5.741215	34.954545
5.793736	36.611688
5.846257	33.506926
5.898778	34.400000
5.951299	31.512554
6.003820	32.754545
6.056341	31.403896
6.108862	29.563636
6.161383	30.788745
6.213904	28.290909
6.266425	28.393939
6.318946	27.154545
6.371467	27.880952
6.423988	25.665801
6.476509	26.100000
6.529030	25.933766
6.581551	26.154545
6.634072	25.445455
6.686593	23.600000
6.739114	24.675325
6.791635	23.163636
6.844156	24.216017
6.896677	22.600000
6.949198	23.872727
7.001719	21.748052
7.054240	22.136364
7.106761	21.987013
7.159282	21.663636
7.211803	21.325974
7.264324	21.081818
7.316845	22.268831
7.369366	20.536364
7.421887	21.011688
7.474408	20.036364
7.526929	20.190909
7.579450	19.715584
7.631971	18.890909
7.684492	19.054978
7.737013	18.018182
7.789534	18.324675
7.842055	17.009091
7.894576	17.312121
7.947097	16.631169
7.999618	16.690909
8.052139	16.065801
8.104660	17.090909
8.157181	16.069697
8.209702	16.145455
8.262223	15.312554
8.314744	15.200000
8.367265	15.656710
8.419786	14.590909
8.472307	14.250216
8.524828	14.139394
8.577349	13.990909
8.629870	13.446320
8.682391	13.545455
8.734912	13.524242
8.787433	13.172727
8.839954	13.042857
8.892475	13.036364
8.944996	13.501299
8.997517	12.176190
9.050038	12.963636
9.102559	12.111255
9.155080	11.881818
9.207601	11.765801
9.260122	11.245455
9.312643	12.114719
9.365164	11.481818
9.417685	11.643290
9.470206	11.018182
9.522727	11.936797
9.575248	10.996537
9.627769	11.672727
9.680290	10.625541
9.732811	10.681818
9.785332	10.400866
9.837853	10.700000
9.890374	10.836364
9.942895	9.936364
9.995416	10.525541
10.047937	9.568831
10.100458	10.318182
10.152979	9.702597
10.205500	9.490909
10.258021	9.616883
10.310542	8.954545
10.363063	9.440260
10.415584	8.636364
10.468105	9.255411
10.520626	8.727273
10.573147	9.227706
10.625668	8.647619
10.678189	8.872727
10.730710	8.067965
10.783231	8.081818
10.835752	8.394805
10.888273	8.118182
10.940794	8.459740
10.993316	7.845455
11.045837	7.987013
11.098358	7.599567
11.150879	8.218182
11.203400	7.298268
11.255921	7.245455
11.308442	7.437229
11.360963	7.363636
11.413484	6.649784
11.466005	6.545455
11.518526	7.144589
11.571047	6.554545
11.623568	6.628571
11.676089	6.712121
11.728610	6.563636
11.781131	6.835065
11.833652	6.354545
11.886173	6.261905
11.938694	6.154545
11.991215	6.708225
12.043736	5.645455
12.096257	6.202597
12.148778	5.752381
12.201299	5.518182
12.253820	5.656710
12.306341	5.963636
12.358862	5.374459
12.411383	4.872727
12.463904	5.243723
12.516425	5.436364
12.568946	5.088312
12.621467	5.118182
12.673988	5.102597
12.726509	4.756277
12.779030	4.645455
12.831551	4.506926
12.884072	4.945455
12.936593	4.806926
12.989114	4.245455
13.041635	4.588745
13.094156	3.954545
13.146677	4.273593
13.199198	4.140260
13.251719	3.990909
13.304240	3.316017
13.356761	3.618182
13.409282	3.502165
13.461803	3.272727
13.514324	3.817316
13.566845	3.490909
13.619366	3.845887
13.671887	3.245455
13.724408	3.132035
13.776929	3.320346
13.829450	3.390909
13.881971	3.222944
13.934492	3.109091
13.987013	3.413853
14.039534	3.290909
14.092055	3.274026
14.144576	2.790909
14.197097	3.254113
14.249618	3.257143
14.302139	3.245455
14.354660	3.209957
14.407181	2.954545
14.459702	3.080519
14.512223	2.790909
14.564744	2.628139
14.617265	2.700000
14.669786	2.990043
14.722307	2.600000
14.774828	2.567532
14.827349	2.326840
14.879870	2.518182
14.932391	2.315584
14.984912	2.100000
15.037433	1.947186
15.089954	1.836364
15.142475	2.116017
15.194996	1.736364
15.247517	1.538095
15.300038	1.608658
15.352559	1.690909
15.405080	1.472727
15.457601	1.245455
15.510122	1.196970
15.562643	1.300000
15.615164	1.331602
15.667685	1.045455
15.720206	1.167532
15.772727	1.045455
15.825248	0.977056
15.877769	1.129437
15.930290	0.990909
15.982811	1.183983
16.035332	0.800000
16.087853	0.939827
16.140374	0.781818
16.192895	0.921645
16.245416	0.663636
16.297937	0.651082
16.350458	0.708225
16.402979	0.763636
16.455500	0.534632
16.508021	0.672727
16.560542	0.470130
16.613063	0.645455
16.665584	0.477922
16.718105	0.409091
16.770626	0.488312
16.823147	0.500000
16.875668	0.461472
16.928189	0.379654
16.980710	0.318182
17.033231	0.271861
17.085752	0.290909
17.138273	0.261905
17.190794	0.263636
17.243316	0.362771
17.295837	0.245455
17.348358	0.252381
17.400879	0.181385
17.453400	0.118182
17.505921	0.118182
17.558442	0.181818
17.610963	0.100000
17.663484	0.136364
17.716005	0.090476
17.768526	0.090909
17.821047	0.099134
17.873568	0.100000
17.926089	0.072294
17.978610	0.063636
18.031131	0.036364
18.083652	0.072727
18.136173	0.018182
18.188694	0.065072
18.241215	0.095694
18.293736	0.089846
18.346257	0.030303
18.398778	0.030897
18.451299	0.085561
18.503820	0.068182
18.556341	0.045455
18.608862	0.060606
18.661383	0.025108
18.713904	0.038961
18.766425	0.039960
18.818946	0.083916
18.871467	0.044289
18.923988	0.015152
18.976509	0.033058
19.029030	0.018182
19.081551	0.018182
19.134072	0.018182
19.186593	0.020202
19.239114	0.042929
19.291635	0.068182
19.344156	0.000000
19.396677	0.051948
19.449198	0.090909
19.501719	0.030303
19.554240	0.181818
19.606761	0.000000
19.659282	0.090909
19.711803	0.060606
19.764324	0.000000
19.816845	0.000000
19.869366	0.090909
19.921887	0.000000
19.974408	0.000000
