Data: martedì 9 giugno 2020	Ora: 16:11
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 3.80
polar angle (deg): 310.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 40	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 11
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	5827.000000
201.000000	5940.000000
202.000000	6545.000000
203.000000	7120.000000
204.000000	7856.000000
205.000000	8389.000000
206.000000	8954.000000
207.000000	8733.000000
208.000000	9562.000000
209.000000	10204.000000
210.000000	10323.000000
211.000000	10815.000000
212.000000	11800.000000
213.000000	11565.000000
214.000000	11003.000000
215.000000	11949.000000
216.000000	14130.000000
217.000000	15035.000000
218.000000	15382.000000
219.000000	15927.000000
220.000000	15859.000000
221.000000	16678.000000
222.000000	17794.000000
223.000000	18268.000000
224.000000	19733.000000
225.000000	19978.000000
226.000000	20033.000000
227.000000	20804.000000
228.000000	20245.000000
229.000000	21463.000000
230.000000	23125.000000
231.000000	23441.000000
232.000000	23576.000000
233.000000	23216.000000
234.000000	21461.000000
235.000000	23179.000000
236.000000	24257.000000
237.000000	23603.000000
238.000000	24121.000000
239.000000	28326.000000
240.000000	29212.000000
241.000000	30122.000000
242.000000	30699.000000
243.000000	28790.000000
244.000000	28723.000000
245.000000	28781.000000
246.000000	29563.000000
247.000000	32014.000000
248.000000	30135.000000
249.000000	30948.000000
250.000000	32241.000000
251.000000	32529.000000
252.000000	32359.000000
253.000000	32969.000000
254.000000	33587.000000
255.000000	33928.000000
256.000000	34331.000000
257.000000	35465.000000
258.000000	36083.000000
259.000000	36464.000000
260.000000	35977.000000
261.000000	36488.000000
262.000000	37105.000000
263.000000	36449.000000
264.000000	36123.000000
265.000000	37064.000000
266.000000	36830.000000
267.000000	37464.000000
268.000000	36528.000000
269.000000	37603.000000
270.000000	38434.000000
271.000000	38710.000000
272.000000	39789.000000
273.000000	40215.000000
274.000000	40387.000000
275.000000	40732.000000
276.000000	40789.000000
277.000000	40316.000000
278.000000	40992.000000
279.000000	41017.000000
280.000000	41883.000000
281.000000	42239.000000
282.000000	42661.000000
283.000000	41896.000000
284.000000	41669.000000
285.000000	41196.000000
286.000000	41492.000000
287.000000	40937.000000
288.000000	40239.000000
289.000000	36836.000000
290.000000	40019.000000
291.000000	40118.000000
292.000000	39407.000000
293.000000	38577.000000
294.000000	38089.000000
295.000000	36228.000000
296.000000	36113.000000
297.000000	35415.000000
298.000000	33631.000000
299.000000	33411.000000
300.000000	31906.000000
301.000000	31229.000000
302.000000	30596.000000
303.000000	29090.000000
304.000000	27629.000000
305.000000	26038.000000
306.000000	24768.000000
307.000000	23220.000000
308.000000	21636.000000
309.000000	20422.000000
310.000000	18824.000000
