Data: venerdì 12 giugno 2020	Ora: 16:18
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 3.80
polar angle (deg): 310.00	X axis (mm): 576.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 21
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	1256.000000
201.000000	1658.000000
202.000000	2232.000000
203.000000	2917.000000
204.000000	3839.000000
205.000000	4717.000000
206.000000	5699.000000
207.000000	6645.000000
208.000000	8086.000000
209.000000	9644.000000
210.000000	11146.000000
211.000000	11938.000000
212.000000	13298.000000
213.000000	14341.000000
214.000000	16072.000000
215.000000	18288.000000
216.000000	19848.000000
217.000000	21197.000000
218.000000	22292.000000
219.000000	24551.000000
220.000000	25773.000000
221.000000	28195.000000
222.000000	31042.000000
223.000000	32392.000000
224.000000	31737.000000
225.000000	36384.000000
226.000000	38536.000000
227.000000	40834.000000
228.000000	43833.000000
229.000000	45623.000000
230.000000	48576.000000
231.000000	52450.000000
232.000000	53086.000000
233.000000	60836.000000
234.000000	58482.000000
235.000000	56215.000000
236.000000	57958.000000
237.000000	62408.000000
238.000000	62914.000000
239.000000	63428.000000
240.000000	63992.000000
241.000000	62459.000000
242.000000	61548.000000
243.000000	63762.000000
244.000000	63943.000000
245.000000	63422.000000
246.000000	74287.000000
247.000000	77791.000000
248.000000	77979.000000
249.000000	80239.000000
250.000000	74328.000000
251.000000	75232.000000
252.000000	77650.000000
253.000000	78467.000000
254.000000	74992.000000
255.000000	76645.000000
256.000000	75166.000000
257.000000	77498.000000
258.000000	77254.000000
259.000000	77832.000000
260.000000	82739.000000
261.000000	83040.000000
262.000000	82623.000000
263.000000	81100.000000
264.000000	79708.000000
265.000000	80190.000000
266.000000	80034.000000
267.000000	78953.000000
268.000000	78908.000000
269.000000	77680.000000
270.000000	77145.000000
271.000000	76220.000000
272.000000	77420.000000
273.000000	78632.000000
274.000000	78111.000000
275.000000	78248.000000
276.000000	76476.000000
277.000000	76619.000000
278.000000	73941.000000
279.000000	73477.000000
280.000000	68822.000000
281.000000	66511.000000
282.000000	66352.000000
283.000000	67052.000000
284.000000	67586.000000
285.000000	66415.000000
286.000000	64685.000000
287.000000	62984.000000
288.000000	60824.000000
289.000000	58679.000000
290.000000	57643.000000
291.000000	55483.000000
292.000000	54605.000000
293.000000	52231.000000
294.000000	49245.000000
295.000000	47394.000000
296.000000	44530.000000
297.000000	42906.000000
298.000000	41058.000000
299.000000	40091.000000
300.000000	38869.000000
301.000000	36074.000000
302.000000	34388.000000
303.000000	32029.000000
304.000000	29983.000000
305.000000	28563.000000
306.000000	26823.000000
307.000000	24925.000000
308.000000	22686.000000
309.000000	20843.000000
310.000000	18576.000000
