Data: martedì 9 giugno 2020	Ora: 12:28
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 45.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 4.60
polar angle (deg): 310.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 6	same region acquisitions: 21
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	11521.000000
201.000000	12251.000000
202.000000	13398.000000
203.000000	14094.000000
204.000000	15005.000000
205.000000	15930.000000
206.000000	16263.000000
207.000000	17220.000000
208.000000	18297.000000
209.000000	18804.000000
210.000000	19454.000000
211.000000	20065.000000
212.000000	20487.000000
213.000000	21284.000000
214.000000	21852.000000
215.000000	22558.000000
216.000000	22977.000000
217.000000	23849.000000
218.000000	24085.000000
219.000000	24603.000000
220.000000	24909.000000
221.000000	25073.000000
222.000000	24934.000000
223.000000	25739.000000
224.000000	26840.000000
225.000000	27070.000000
226.000000	27613.000000
227.000000	27983.000000
228.000000	28682.000000
229.000000	29138.000000
230.000000	29347.000000
231.000000	29935.000000
232.000000	30501.000000
233.000000	31003.000000
234.000000	31097.000000
235.000000	31701.000000
236.000000	32073.000000
237.000000	31969.000000
238.000000	31785.000000
239.000000	32674.000000
240.000000	33361.000000
241.000000	33499.000000
242.000000	33333.000000
243.000000	33816.000000
244.000000	34027.000000
245.000000	34334.000000
246.000000	34582.000000
247.000000	34944.000000
248.000000	35301.000000
249.000000	35575.000000
250.000000	35809.000000
251.000000	35990.000000
252.000000	36269.000000
253.000000	36278.000000
254.000000	36571.000000
255.000000	36993.000000
256.000000	36909.000000
257.000000	37006.000000
258.000000	37661.000000
259.000000	37892.000000
260.000000	37847.000000
261.000000	38410.000000
262.000000	38249.000000
263.000000	38763.000000
264.000000	38940.000000
265.000000	38823.000000
266.000000	39899.000000
267.000000	39616.000000
268.000000	39719.000000
269.000000	39948.000000
270.000000	40114.000000
271.000000	39854.000000
272.000000	39812.000000
273.000000	40260.000000
274.000000	40118.000000
275.000000	40026.000000
276.000000	40338.000000
277.000000	40224.000000
278.000000	39218.000000
279.000000	39144.000000
280.000000	39165.000000
281.000000	38878.000000
282.000000	38487.000000
283.000000	37956.000000
284.000000	36943.000000
285.000000	36770.000000
286.000000	36456.000000
287.000000	35525.000000
288.000000	35176.000000
289.000000	34645.000000
290.000000	33793.000000
291.000000	33658.000000
292.000000	32670.000000
293.000000	32108.000000
294.000000	30987.000000
295.000000	29965.000000
296.000000	29095.000000
297.000000	27870.000000
298.000000	26758.000000
299.000000	25648.000000
300.000000	24410.000000
301.000000	22817.000000
302.000000	21566.000000
303.000000	20123.000000
304.000000	18908.000000
305.000000	17474.000000
306.000000	16134.000000
307.000000	14962.000000
308.000000	13644.000000
309.000000	12392.000000
310.000000	11292.000000
