Data: mercoledì 3 giugno 2020	Ora: 16:41
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1.00	Max (eV): 19.00	Step (eV): 0.05	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 19.05
polar angle (deg): 270.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 21
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
0.068946	1.454545
0.121467	1.954545
0.173988	1.818182
0.226509	1.909091
0.279030	2.121212
0.331551	2.621212
0.384072	3.000000
0.436593	2.768182
0.489114	3.290909
0.541635	3.445455
0.594156	3.582251
0.646677	4.090909
0.699198	4.092532
0.751719	4.556818
0.804240	5.066919
0.856761	6.101010
0.909282	8.681818
0.961803	11.245455
1.014324	17.242149
1.066845	21.826446
1.119366	32.083333
1.171887	34.087995
1.224408	41.741259
1.276929	39.965534
1.329450	42.350649
1.381971	41.156710
1.434492	40.393939
1.487013	39.915909
1.539534	37.863636
1.592055	38.626671
1.644576	35.445039
1.697097	38.878788
1.749618	36.681552
1.802139	38.043062
1.854660	36.960766
1.907181	38.172727
1.959702	38.662121
2.012223	37.609091
2.064744	39.687013
2.117265	36.850000
2.169786	40.129870
2.222307	37.898918
2.274828	41.154545
2.327349	39.641342
2.379870	40.331818
2.432391	40.712554
2.484912	39.263636
2.537433	42.738312
2.589954	39.877273
2.642475	42.625108
2.694996	39.517749
2.747517	43.518182
2.800038	40.858225
2.852559	41.472727
2.905080	41.019048
2.957601	40.190909
3.010122	41.428139
3.062643	38.200000
3.115164	40.742857
3.167685	37.431818
3.220206	39.873810
3.272727	37.385498
3.325248	37.336364
3.377769	36.696537
3.430290	35.622727
3.482811	35.758009
3.535332	34.181818
3.587853	35.313853
3.640374	32.854545
3.692895	34.887013
3.745416	31.612987
3.797937	33.627273
3.850458	31.347403
3.902979	30.818182
3.955500	29.848701
4.008021	28.886364
4.060542	29.060173
4.113063	25.900000
4.165584	27.057143
4.218105	23.236364
4.270626	24.213420
4.323147	21.425758
4.375668	20.531818
4.428189	19.335498
4.480710	18.454545
4.533231	18.795022
4.585752	16.809091
4.638273	17.402597
4.690794	15.690909
4.743316	16.470996
4.795837	14.455411
4.848358	14.550000
4.900879	13.841126
4.953400	13.504545
5.005921	12.893723
5.058442	12.431818
5.110963	12.401732
5.163484	10.677273
5.216005	11.852165
5.268526	10.631818
5.321047	11.146104
5.373568	10.208009
5.426089	10.040909
5.478610	9.942857
5.531131	9.090909
5.583652	9.135065
5.636173	8.750000
5.688694	8.741342
5.741215	8.509091
5.793736	8.606710
5.846257	8.159307
5.898778	8.045455
5.951299	7.996104
6.003820	7.781818
6.056341	7.693074
6.108862	6.959091
6.161383	7.654978
6.213904	7.018182
6.266425	7.481602
6.318946	6.713636
6.371467	6.971212
6.423988	7.022944
6.476509	6.795455
6.529030	6.668615
6.581551	6.590909
6.634072	6.851948
6.686593	6.450000
6.739114	6.737662
6.791635	6.436364
6.844156	6.520996
6.896677	6.337446
6.949198	6.654545
7.001719	6.542424
7.054240	6.236364
7.106761	6.541342
7.159282	6.154545
7.211803	6.210390
7.264324	5.918182
7.316845	6.503680
7.369366	5.704545
7.421887	5.838745
7.474408	5.739177
7.526929	6.018182
7.579450	5.568831
7.631971	5.554545
7.684492	5.620996
7.737013	5.336364
7.789534	5.702381
7.842055	5.200000
7.894576	5.405628
7.947097	5.020779
7.999618	5.372727
8.052139	5.163636
8.104660	5.059091
8.157181	5.223810
8.209702	4.872727
8.262223	4.972944
8.314744	4.772727
8.367265	4.937879
8.419786	4.609091
8.472307	5.062554
8.524828	4.513420
8.577349	4.836364
8.629870	4.675541
8.682391	4.604545
8.734912	4.985714
8.787433	4.409091
8.839954	4.688095
8.892475	4.131818
8.944996	4.439177
8.997517	4.493074
9.050038	4.472727
9.102559	4.116017
9.155080	4.490909
9.207601	4.397835
9.260122	4.163636
9.312643	4.622294
9.365164	4.350000
9.417685	4.711472
9.470206	4.100000
9.522727	4.392641
9.575248	4.391991
9.627769	4.318182
9.680290	4.087013
9.732811	3.909091
9.785332	4.438312
9.837853	3.868182
9.890374	4.131169
9.942895	4.050000
9.995416	4.250216
10.047937	3.719913
10.100458	3.750000
10.152979	4.174026
10.205500	3.859091
10.258021	3.718182
10.310542	3.936364
10.363063	3.921861
10.415584	3.877273
10.468105	3.829437
10.520626	3.800000
10.573147	3.930952
10.625668	3.669264
10.678189	3.850000
10.730710	3.678139
10.783231	3.645455
10.835752	3.845455
10.888273	3.577273
10.940794	3.737013
10.993316	3.654545
11.045837	3.824026
11.098358	3.479221
11.150879	3.681818
11.203400	3.677056
11.255921	3.722727
11.308442	3.523593
11.360963	3.559091
11.413484	3.452814
11.466005	3.395455
11.518526	3.486580
11.571047	3.531818
11.623568	3.203030
11.676089	3.357576
11.728610	3.431818
11.781131	3.524892
11.833652	3.163636
11.886173	3.186364
11.938694	3.140909
11.991215	3.301732
12.043736	2.986364
12.096257	3.215801
12.148778	3.021212
12.201299	3.131818
12.253820	2.954978
12.306341	2.959091
12.358862	2.874675
12.411383	2.800000
12.463904	3.151948
12.516425	2.672727
12.568946	2.935498
12.621467	2.854545
12.673988	2.736580
12.726509	2.854113
12.779030	2.731818
12.831551	2.673377
12.884072	2.477273
12.936593	2.610173
12.989114	2.318182
13.041635	2.602814
13.094156	2.218182
13.146677	2.347186
13.199198	2.198052
13.251719	2.227273
13.304240	2.244805
13.356761	2.145455
13.409282	2.167100
13.461803	2.081818
13.514324	2.103247
13.566845	1.850000
13.619366	2.052165
13.671887	1.681818
13.724408	1.967965
13.776929	1.787879
13.829450	1.986364
13.881971	1.893074
13.934492	1.872727
13.987013	1.904545
14.039534	1.877273
14.092055	1.865584
14.144576	1.713636
14.197097	1.937229
14.249618	1.985714
14.302139	1.972727
14.354660	1.762771
14.407181	2.040909
14.459702	1.759524
14.512223	1.809091
14.564744	1.854762
14.617265	1.686364
14.669786	1.683117
14.722307	1.595455
14.774828	1.533766
14.827349	1.503030
14.879870	1.531818
14.932391	1.596320
14.984912	1.427273
15.037433	1.408658
15.089954	1.295455
15.142475	1.185498
15.194996	1.172727
15.247517	1.081169
15.300038	0.948485
15.352559	0.968182
15.405080	0.919697
15.457601	0.950000
15.510122	0.917965
15.562643	0.886364
15.615164	0.827273
15.667685	0.750000
15.720206	0.746970
15.772727	0.695455
15.825248	0.719913
15.877769	0.779221
15.930290	0.740909
15.982811	0.734416
16.035332	0.654545
16.087853	0.587662
16.140374	0.718182
16.192895	0.561905
16.245416	0.581818
16.297937	0.543290
16.350458	0.596104
16.402979	0.609091
16.455500	0.466450
16.508021	0.518182
16.560542	0.484199
16.613063	0.550000
16.665584	0.394156
16.718105	0.459091
16.770626	0.425325
16.823147	0.422727
16.875668	0.412338
16.928189	0.420779
16.980710	0.386364
17.033231	0.294156
17.085752	0.327273
17.138273	0.371861
17.190794	0.290909
17.243316	0.289610
17.295837	0.218182
17.348358	0.249351
17.400879	0.221861
17.453400	0.186364
17.505921	0.212121
17.558442	0.172727
17.610963	0.203030
17.663484	0.195455
17.716005	0.126840
17.768526	0.200000
17.821047	0.122078
17.873568	0.172727
17.926089	0.145238
17.978610	0.162987
18.031131	0.177273
18.083652	0.122078
18.136173	0.159091
18.188694	0.185407
18.241215	0.177033
18.293736	0.113769
18.346257	0.141414
18.398778	0.153595
18.451299	0.149733
18.503820	0.221591
18.556341	0.138258
18.608862	0.115152
18.661383	0.125541
18.713904	0.103896
18.766425	0.115385
18.818946	0.146853
18.871467	0.124709
18.923988	0.128788
18.976509	0.131543
19.029030	0.107438
19.081551	0.054545
19.134072	0.129293
19.186593	0.101010
19.239114	0.075758
19.291635	0.102273
19.344156	0.125000
19.396677	0.116883
19.449198	0.045455
19.501719	0.090909
19.554240	0.109091
19.606761	0.036364
19.659282	0.090909
19.711803	0.151515
19.764324	0.090909
19.816845	0.166667
19.869366	0.181818
19.921887	0.045455
19.974408	0.272727
