Data: mercoledì 17 giugno 2020	Ora: 18:43
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1.00	Max (eV): 19.00	Step (eV): 0.05	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 19.05
polar angle (deg): 270.00	X axis (mm): 531.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 21
******************************************************
Acq. time (s):  0.50	Number of scans:  3	Total acq. time (s):  1.50
******************************************************
0.068946	0.181818
0.121467	0.121212
0.173988	0.060606
0.226509	0.151515
0.279030	0.101010
0.331551	0.085859
0.384072	0.166667
0.436593	0.151515
0.489114	0.121212
0.541635	0.193939
0.594156	0.148629
0.646677	0.225108
0.699198	0.208874
0.751719	0.280303
0.804240	0.414141
0.856761	0.471380
0.909282	0.765657
0.961803	0.830303
1.014324	1.132782
1.066845	1.564738
1.119366	2.101010
1.171887	1.958430
1.224408	1.846154
1.276929	1.576424
1.329450	1.497835
1.381971	1.575469
1.434492	1.373737
1.487013	1.507071
1.539534	1.420455
1.592055	1.435606
1.644576	1.289958
1.697097	1.454545
1.749618	1.295587
1.802139	1.505582
1.854660	1.556140
1.907181	1.530303
1.959702	1.540837
2.012223	1.542424
2.064744	1.701587
2.117265	1.645455
2.169786	1.844300
2.222307	1.672727
2.274828	1.836364
2.327349	1.967388
2.379870	1.960606
2.432391	2.015007
2.484912	1.966667
2.537433	2.158586
2.589954	2.445455
2.642475	2.617172
2.694996	2.454257
2.747517	2.772727
2.800038	2.756854
2.852559	2.903030
2.905080	2.914863
2.957601	3.309091
3.010122	3.108514
3.062643	3.342424
3.115164	3.567677
3.167685	3.296970
3.220206	3.753824
3.272727	3.681962
3.325248	4.051515
3.377769	3.789177
3.430290	4.181818
3.482811	3.904040
3.535332	4.384848
3.587853	4.333189
3.640374	4.251515
3.692895	4.414863
3.745416	4.373882
3.797937	4.736364
3.850458	4.310390
3.902979	4.842424
3.955500	4.521789
4.008021	4.681818
4.060542	4.815296
4.113063	4.330303
4.165584	4.855123
4.218105	4.572727
4.270626	4.902886
4.323147	4.468110
4.375668	4.900000
4.428189	4.214719
4.480710	4.927273
4.533231	4.876479
4.585752	4.596970
4.638273	4.844156
4.690794	4.354545
4.743316	5.048196
4.795837	4.208802
4.848358	4.530303
4.900879	4.061905
4.953400	4.536364
5.005921	4.127273
5.058442	4.221212
5.110963	4.292063
5.163484	3.936364
5.216005	4.223665
5.268526	3.739394
5.321047	4.314574
5.373568	3.828283
5.426089	4.090909
5.478610	3.845743
5.531131	3.860606
5.583652	3.600577
5.636173	3.706061
5.688694	3.877922
5.741215	3.521212
5.793736	3.648773
5.846257	3.326551
5.898778	3.590909
5.951299	3.249928
6.003820	3.557576
6.056341	3.150794
6.108862	3.272727
6.161383	3.306061
6.213904	3.121212
6.266425	3.329437
6.318946	2.924242
6.371467	3.239971
6.423988	2.615152
6.476509	3.181818
6.529030	2.692641
6.581551	2.706061
6.634072	2.792352
6.686593	2.633333
6.739114	2.862626
6.791635	2.633333
6.844156	2.828860
6.896677	2.532612
6.949198	2.609091
7.001719	2.394372
7.054240	2.721212
7.106761	2.351948
7.159282	2.351515
7.211803	2.568254
7.264324	2.184848
7.316845	2.361039
7.369366	2.000000
7.421887	2.316595
7.474408	2.248918
7.526929	2.206061
7.579450	2.009524
7.631971	2.145455
7.684492	2.149206
7.737013	1.951515
7.789534	2.146898
7.842055	1.912121
7.894576	1.955556
7.947097	1.700866
7.999618	2.021212
8.052139	1.737374
8.104660	1.860606
8.157181	1.696104
8.209702	1.730303
8.262223	1.742569
8.314744	1.627273
8.367265	1.590909
8.419786	1.590909
8.472307	1.573449
8.524828	1.576190
8.577349	1.630303
8.629870	1.443867
8.682391	1.448485
8.734912	1.383983
8.787433	1.384848
8.839954	1.444300
8.892475	1.284848
8.944996	1.327706
8.997517	1.274747
9.050038	1.430303
9.102559	1.172872
9.155080	1.212121
9.207601	1.314286
9.260122	1.260606
9.312643	1.137085
9.365164	1.203030
9.417685	1.217749
9.470206	1.096970
9.522727	1.231746
9.575248	1.171140
9.627769	1.106061
9.680290	1.035354
9.732811	1.109091
9.785332	1.118615
9.837853	1.112121
9.890374	1.010823
9.942895	0.984848
9.995416	1.007792
10.047937	0.897403
10.100458	0.981818
10.152979	0.956277
10.205500	0.927273
10.258021	0.821789
10.310542	0.896970
10.363063	0.922367
10.415584	0.854545
10.468105	0.952958
10.520626	0.839394
10.573147	0.766378
10.625668	0.763781
10.678189	0.887879
10.730710	0.835498
10.783231	0.830303
10.835752	0.796104
10.888273	0.787879
10.940794	0.741703
10.993316	0.781818
11.045837	0.881385
11.098358	0.757431
11.150879	0.678788
11.203400	0.733478
11.255921	0.684848
11.308442	0.591631
11.360963	0.703030
11.413484	0.649351
11.466005	0.578788
11.518526	0.683405
11.571047	0.675758
11.623568	0.672583
11.676089	0.620491
11.728610	0.593939
11.781131	0.620924
11.833652	0.563636
11.886173	0.630736
11.938694	0.566667
11.991215	0.548918
12.043736	0.618182
12.096257	0.566955
12.148778	0.572727
12.201299	0.493939
12.253820	0.466811
12.306341	0.545455
12.358862	0.524964
12.411383	0.572727
12.463904	0.507215
12.516425	0.490909
12.568946	0.510678
12.621467	0.506061
12.673988	0.520924
12.726509	0.464214
12.779030	0.496970
12.831551	0.464214
12.884072	0.478788
12.936593	0.455988
12.989114	0.433333
13.041635	0.509812
13.094156	0.475758
13.146677	0.443001
13.199198	0.469697
13.251719	0.466667
13.304240	0.443723
13.356761	0.415152
13.409282	0.475180
13.461803	0.460606
13.514324	0.424675
13.566845	0.424242
13.619366	0.539827
13.671887	0.400000
13.724408	0.474170
13.776929	0.437085
13.829450	0.424242
13.881971	0.392352
13.934492	0.427273
13.987013	0.401154
14.039534	0.360606
14.092055	0.419769
14.144576	0.436364
14.197097	0.395815
14.249618	0.368110
14.302139	0.406061
14.354660	0.325685
14.407181	0.375758
14.459702	0.358586
14.512223	0.327273
14.564744	0.404329
14.617265	0.378788
14.669786	0.401587
14.722307	0.366667
14.774828	0.380375
14.827349	0.361760
14.879870	0.336364
14.932391	0.413709
14.984912	0.384848
15.037433	0.433911
15.089954	0.348485
15.142475	0.401587
15.194996	0.342424
15.247517	0.321645
15.300038	0.344012
15.352559	0.384848
15.405080	0.349784
15.457601	0.306061
15.510122	0.386147
15.562643	0.321212
15.615164	0.322222
15.667685	0.303030
15.720206	0.325541
15.772727	0.281818
15.825248	0.386436
15.877769	0.325974
15.930290	0.390909
15.982811	0.349639
16.035332	0.296970
16.087853	0.325830
16.140374	0.403030
16.192895	0.356421
16.245416	0.330303
16.297937	0.382828
16.350458	0.312698
16.402979	0.321212
16.455500	0.406926
16.508021	0.303030
16.560542	0.331457
16.613063	0.409091
16.665584	0.401154
16.718105	0.363636
16.770626	0.307215
16.823147	0.372727
16.875668	0.380375
16.928189	0.262626
16.980710	0.342424
17.033231	0.359019
17.085752	0.309091
17.138273	0.292785
17.190794	0.300000
17.243316	0.341126
17.295837	0.342424
17.348358	0.380231
17.400879	0.431457
17.453400	0.348485
17.505921	0.341270
17.558442	0.418182
17.610963	0.392352
17.663484	0.321212
17.716005	0.374315
17.768526	0.351515
17.821047	0.400866
17.873568	0.309091
17.926089	0.355844
17.978610	0.328716
18.031131	0.393939
18.083652	0.365079
18.136173	0.315152
18.188694	0.344657
18.241215	0.322169
18.293736	0.362219
18.346257	0.259259
18.398778	0.402456
18.451299	0.317291
18.503820	0.382576
18.556341	0.337121
18.608862	0.359596
18.661383	0.307071
18.713904	0.385281
18.766425	0.405927
18.818946	0.386946
18.871467	0.419192
18.923988	0.338384
18.976509	0.517447
19.029030	0.315152
19.081551	0.418182
19.134072	0.398653
19.186593	0.303030
19.239114	0.412458
19.291635	0.371212
19.344156	0.437229
19.396677	0.406926
19.449198	0.457431
19.501719	0.373737
19.554240	0.460606
19.606761	0.469697
19.659282	0.530303
19.711803	0.464646
19.764324	0.505051
19.816845	0.303030
19.869366	0.484848
19.921887	0.393939
19.974408	0.363636
