Data: venerdì 12 giugno 2020	Ora: 13:35
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 3.80
polar angle (deg): 310.00	X axis (mm): 576.00
*******************  R66 parameters ********************
Step in ch_x_eV: 40	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 11
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	1854.000000
201.000000	2422.000000
202.000000	3312.000000
203.000000	4383.000000
204.000000	5567.000000
205.000000	6446.000000
206.000000	7891.000000
207.000000	8821.000000
208.000000	10472.000000
209.000000	10993.000000
210.000000	12902.000000
211.000000	16042.000000
212.000000	16711.000000
213.000000	19200.000000
214.000000	20356.000000
215.000000	20727.000000
216.000000	21277.000000
217.000000	23455.000000
218.000000	24889.000000
219.000000	26183.000000
220.000000	28616.000000
221.000000	31168.000000
222.000000	30332.000000
223.000000	33486.000000
224.000000	34818.000000
225.000000	37857.000000
226.000000	37619.000000
227.000000	38962.000000
228.000000	39627.000000
229.000000	40829.000000
230.000000	43512.000000
231.000000	45277.000000
232.000000	48313.000000
233.000000	48464.000000
234.000000	51319.000000
235.000000	51820.000000
236.000000	51855.000000
237.000000	53164.000000
238.000000	52504.000000
239.000000	55174.000000
240.000000	56802.000000
241.000000	57155.000000
242.000000	57858.000000
243.000000	59454.000000
244.000000	59089.000000
245.000000	61928.000000
246.000000	63418.000000
247.000000	63717.000000
248.000000	64897.000000
249.000000	66887.000000
250.000000	65754.000000
251.000000	66913.000000
252.000000	67594.000000
253.000000	68370.000000
254.000000	69186.000000
255.000000	70296.000000
256.000000	71895.000000
257.000000	73681.000000
258.000000	73456.000000
259.000000	73021.000000
260.000000	73110.000000
261.000000	72432.000000
262.000000	73223.000000
263.000000	73793.000000
264.000000	73460.000000
265.000000	73809.000000
266.000000	73448.000000
267.000000	72642.000000
268.000000	73203.000000
269.000000	72147.000000
270.000000	73230.000000
271.000000	73585.000000
272.000000	74158.000000
273.000000	73728.000000
274.000000	73518.000000
275.000000	74056.000000
276.000000	73047.000000
277.000000	72736.000000
278.000000	73186.000000
279.000000	73615.000000
280.000000	70693.000000
281.000000	69427.000000
282.000000	68270.000000
283.000000	67778.000000
284.000000	67197.000000
285.000000	67084.000000
286.000000	65019.000000
287.000000	63035.000000
288.000000	60370.000000
289.000000	58287.000000
290.000000	55910.000000
291.000000	53672.000000
292.000000	51054.000000
293.000000	51835.000000
294.000000	50203.000000
295.000000	47814.000000
296.000000	44233.000000
297.000000	41704.000000
298.000000	40016.000000
299.000000	38640.000000
300.000000	36961.000000
301.000000	35507.000000
302.000000	33603.000000
303.000000	30416.000000
304.000000	28788.000000
305.000000	27342.000000
306.000000	25378.000000
307.000000	23497.000000
308.000000	21564.000000
309.000000	19564.000000
310.000000	17223.000000
