Data: mercoledì 17 giugno 2020	Ora: 19:10
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 45.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1.00	Max (eV): 40.00	Step (eV): 0.05	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 40.02
polar angle (deg): 266.00	X axis (mm): 580.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 6	same region acquisitions: 21
******************************************************
Acq. time (s):  0.50	Number of scans:  2	Total acq. time (s):  1.00
******************************************************
-0.697383	0.166667
-0.645817	0.333333
-0.594251	0.166667
-0.542685	0.000000
-0.491119	0.000000
-0.439553	0.000000
-0.387987	0.000000
-0.336421	0.111111
-0.284855	0.055556
-0.233289	0.111111
-0.181723	0.000000
-0.130157	0.125000
-0.078591	0.000000
-0.027024	0.075000
0.024542	0.100000
0.076108	0.000000
0.127674	0.155556
0.179240	0.194444
0.230806	0.083333
0.282372	0.055556
0.333938	0.071429
0.385504	0.071429
0.437070	0.119048
0.488636	0.086310
0.540202	0.145833
0.591769	0.104167
0.643335	0.175926
0.694901	0.203704
0.746467	0.259259
0.798033	0.148148
0.849599	0.233333
0.901165	0.216667
0.952731	0.200000
1.004297	0.154545
1.055863	0.272727
1.107429	0.181818
1.158995	0.410354
1.210561	0.277778
1.262128	0.152778
1.313694	0.291667
1.365260	0.243590
1.416826	0.282051
1.468392	0.346154
1.519958	0.497253
1.571524	0.750000
1.623090	0.821429
1.674656	0.926984
1.726222	0.944444
1.777788	1.433333
1.829354	1.655556
1.880921	1.947917
1.932487	2.135417
1.984053	2.291667
2.035619	2.460784
2.087185	2.843137
2.138751	2.745098
2.190317	2.752179
2.241883	2.861111
2.293449	2.611111
2.345015	2.574074
2.396581	2.175439
2.448147	2.973684
2.499714	2.464912
2.551280	2.441667
2.602846	2.491667
2.654412	2.216667
2.705978	2.416270
2.757544	2.583333
2.809110	2.775000
2.860676	2.233333
2.912242	2.405159
2.963808	2.275000
3.015374	2.316667
3.066940	2.436508
3.118506	2.583333
3.170073	2.516667
3.221639	2.686111
3.273205	2.833333
3.324771	2.566667
3.376337	2.541667
3.427903	2.993651
3.479469	2.708333
3.531035	2.891667
3.582601	2.968254
3.634167	3.200000
3.685733	2.966667
3.737299	3.158333
3.788866	2.933333
3.840432	3.441667
3.891998	3.633333
3.943564	3.421032
3.995130	3.525000
4.046696	3.816667
4.098262	3.554365
4.149828	4.066667
4.201394	3.816667
4.252960	4.338492
4.304526	4.366667
4.356092	4.383333
4.407659	4.141667
4.459225	4.216270
4.510791	4.508333
4.562357	4.491667
4.613923	4.411508
4.665489	5.350000
4.717055	4.616667
4.768621	4.748810
4.820187	4.983333
4.871753	4.575000
4.923319	4.616667
4.974885	4.936111
5.026451	5.066667
5.078018	5.325000
5.129584	4.865079
5.181150	5.525000
5.232716	5.350000
5.284282	5.595238
5.335848	5.691667
5.387414	6.125000
5.438980	5.841667
5.490546	6.116270
5.542112	6.133333
5.593678	5.566667
5.645244	5.656746
5.696811	5.908333
5.748377	6.041667
5.799943	5.929365
5.851509	6.650000
5.903075	6.416667
5.954641	6.525000
6.006207	6.432540
6.057773	6.991667
6.109339	6.600000
6.160905	6.405556
6.212471	6.525000
6.264037	6.216667
6.315604	6.049603
6.367170	6.991667
6.418736	7.033333
6.470302	6.316667
6.521868	6.369841
6.573434	6.516667
6.625000	6.325000
6.676566	6.475397
6.728132	6.866667
6.779698	6.775000
6.831264	6.369048
6.882830	6.183333
6.934396	6.616667
6.985963	6.225000
7.037529	6.135714
7.089095	6.458333
7.140661	6.316667
7.192227	5.670635
7.243793	6.283333
7.295359	6.075000
7.346925	5.747619
7.398491	6.225000
7.450057	5.833333
7.501623	5.658333
7.553189	5.607143
7.604756	5.700000
7.656322	5.391667
7.707888	4.958730
7.759454	5.650000
7.811020	5.350000
7.862586	5.034921
7.914152	5.541667
7.965718	5.241667
8.017284	4.983333
8.068850	4.992857
8.120416	5.125000
8.171982	4.466667
8.223549	4.504365
8.275115	5.216667
8.326681	4.516667
8.378247	4.444444
8.429813	4.875000
8.481379	4.333333
8.532945	4.166667
8.584511	4.819841
8.636077	4.708333
8.687643	4.125000
8.739209	3.947222
8.790775	4.541667
8.842341	3.925000
8.893908	3.981746
8.945474	4.191667
8.997040	4.100000
9.048606	3.416667
9.100172	3.797222
9.151738	3.958333
9.203304	3.533333
9.254870	3.278571
9.306436	3.691667
9.358002	3.550000
9.409568	3.115476
9.461134	3.450000
9.512701	3.375000
9.564267	2.950000
9.615833	3.211905
9.667399	3.091667
9.718965	3.033333
9.770531	3.163095
9.822097	3.100000
9.873663	3.216667
9.925229	2.908730
9.976795	3.041667
10.028361	3.083333
10.079927	2.708333
10.131494	3.109524
10.183060	2.883333
10.234626	2.583333
10.286192	2.592460
10.337758	3.141667
10.389324	2.691667
10.440890	2.593651
10.492456	2.633333
10.544022	2.766667
10.595588	2.616667
10.647154	2.630952
