Data: martedì 9 giugno 2020	Ora: 16:31
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 14.50
polar angle (deg): 310.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 40	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 11
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	1098.000000
201.000000	1111.000000
202.000000	1144.000000
203.000000	1143.000000
204.000000	1175.000000
205.000000	1174.000000
206.000000	1213.000000
207.000000	1264.000000
208.000000	1291.000000
209.000000	1297.000000
210.000000	1387.000000
211.000000	1385.000000
212.000000	1427.000000
213.000000	1421.000000
214.000000	1460.000000
215.000000	1446.000000
216.000000	1423.000000
217.000000	1391.000000
218.000000	1488.000000
219.000000	1534.000000
220.000000	1563.000000
221.000000	1691.000000
222.000000	1630.000000
223.000000	1550.000000
224.000000	1553.000000
225.000000	1564.000000
226.000000	1637.000000
227.000000	1624.000000
228.000000	1653.000000
229.000000	1617.000000
230.000000	1693.000000
231.000000	1681.000000
232.000000	1704.000000
233.000000	1670.000000
234.000000	1697.000000
235.000000	1692.000000
236.000000	1714.000000
237.000000	1738.000000
238.000000	1788.000000
239.000000	1850.000000
240.000000	1772.000000
241.000000	1828.000000
242.000000	1826.000000
243.000000	1749.000000
244.000000	1802.000000
245.000000	1861.000000
246.000000	1830.000000
247.000000	1909.000000
248.000000	1883.000000
249.000000	1814.000000
250.000000	1925.000000
251.000000	1957.000000
252.000000	1945.000000
253.000000	1896.000000
254.000000	1910.000000
255.000000	2006.000000
256.000000	1885.000000
257.000000	1933.000000
258.000000	1955.000000
259.000000	1909.000000
260.000000	1947.000000
261.000000	2041.000000
262.000000	2110.000000
263.000000	2081.000000
264.000000	1928.000000
265.000000	2023.000000
266.000000	1993.000000
267.000000	1933.000000
268.000000	1900.000000
269.000000	1964.000000
270.000000	1883.000000
271.000000	1975.000000
272.000000	2010.000000
273.000000	1930.000000
274.000000	1970.000000
275.000000	2069.000000
276.000000	2045.000000
277.000000	1993.000000
278.000000	2048.000000
279.000000	2080.000000
280.000000	2027.000000
281.000000	1980.000000
282.000000	1959.000000
283.000000	2100.000000
284.000000	2039.000000
285.000000	2023.000000
286.000000	2022.000000
287.000000	2081.000000
288.000000	1983.000000
289.000000	1939.000000
290.000000	2066.000000
291.000000	1938.000000
292.000000	1945.000000
293.000000	1917.000000
294.000000	1817.000000
295.000000	1733.000000
296.000000	1610.000000
297.000000	1678.000000
298.000000	1614.000000
299.000000	1569.000000
300.000000	1557.000000
301.000000	1531.000000
302.000000	1286.000000
303.000000	1308.000000
304.000000	1189.000000
305.000000	1134.000000
306.000000	1021.000000
307.000000	918.000000
308.000000	844.000000
309.000000	721.000000
310.000000	625.000000
