Data: venerdì 5 giugno 2020	Ora: 13:37
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1.00	Max (eV): 19.00	Step (eV): 0.05	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 1.57
polar angle (deg): 270.00	X axis (mm): 578.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 21
******************************************************
Acq. time (s):  0.50	Number of scans:  2	Total acq. time (s):  1.00
******************************************************
0.068946	5.272727
0.121467	3.181818
0.173988	4.000000
0.226509	3.969697
0.279030	3.939394
0.331551	5.196970
0.384072	5.954545
0.436593	5.963636
0.489114	6.909091
0.541635	6.163636
0.594156	7.255411
0.646677	8.025974
0.699198	9.250000
0.751719	9.409091
0.804240	10.714646
0.856761	11.474747
0.909282	14.462626
0.961803	17.836364
1.014324	28.480992
1.066845	39.537190
1.119366	61.803030
1.171887	69.977855
1.224408	85.048951
1.276929	77.032967
1.329450	80.000000
1.381971	74.981818
1.434492	70.969697
1.487013	71.846212
1.539534	67.988636
1.592055	70.430481
1.644576	68.121806
1.697097	72.454545
1.749618	70.074960
1.802139	74.784689
1.854660	71.195694
1.907181	76.600000
1.959702	75.906061
2.012223	76.136364
2.064744	79.946320
2.117265	78.836364
2.169786	87.573160
2.222307	83.627706
2.274828	92.345455
2.327349	88.527706
2.379870	96.900000
2.432391	96.127273
2.484912	102.854545
2.537433	103.839394
2.589954	107.654545
2.642475	113.874026
2.694996	113.896537
2.747517	123.400000
2.800038	119.477489
2.852559	130.127273
2.905080	126.247619
2.957601	131.209091
3.010122	132.287879
3.062643	133.909091
3.115164	137.548485
3.167685	135.445455
3.220206	143.358874
3.272727	137.053247
3.325248	147.863636
3.377769	140.411688
3.430290	150.572727
3.482811	147.946753
3.535332	150.890909
3.587853	153.694372
3.640374	147.563636
3.692895	155.197403
3.745416	150.058009
3.797937	157.554545
3.850458	150.966667
3.902979	157.127273
3.955500	148.178355
4.008021	145.700000
4.060542	140.275758
4.113063	131.227273
4.165584	131.301732
4.218105	120.918182
4.270626	119.909091
4.323147	106.555844
4.375668	109.281818
4.428189	98.719913
4.480710	99.536364
4.533231	94.986580
4.585752	90.090909
4.638273	89.374459
4.690794	83.036364
4.743316	82.353247
4.795837	76.163203
4.848358	77.354545
4.900879	69.062338
4.953400	72.763636
5.005921	64.915584
5.058442	64.763636
5.110963	63.072294
5.163484	59.354545
5.216005	59.023810
5.268526	54.536364
5.321047	56.039394
5.373568	50.965801
5.426089	51.763636
5.478610	48.454113
5.531131	48.754545
5.583652	45.330303
5.636173	44.127273
5.688694	44.346320
5.741215	41.072727
5.793736	42.049784
5.846257	38.445022
5.898778	39.818182
5.951299	36.875758
6.003820	38.627273
6.056341	35.564935
6.108862	35.272727
6.161383	34.515152
6.213904	32.681818
6.266425	34.160606
6.318946	31.236364
6.371467	32.508658
6.423988	29.019048
6.476509	31.263636
6.529030	29.408225
6.581551	28.809091
6.634072	29.435065
6.686593	29.463636
6.739114	28.611688
6.791635	27.072727
6.844156	27.965368
6.896677	25.451948
6.949198	27.981818
7.001719	25.990476
7.054240	26.200000
7.106761	25.544589
7.159282	24.090909
7.211803	25.866234
7.264324	23.681818
7.316845	24.163203
7.369366	23.136364
7.421887	23.464935
7.474408	21.990043
7.526929	22.745455
7.579450	21.491342
7.631971	21.781818
7.684492	21.285714
7.737013	20.090909
7.789534	20.729437
7.842055	19.536364
7.894576	19.692208
7.947097	18.918615
7.999618	19.063636
8.052139	17.493074
8.104660	18.409091
8.157181	17.481385
8.209702	16.672727
8.262223	16.700000
8.314744	16.145455
8.367265	16.250649
8.419786	15.363636
8.472307	15.596970
8.524828	14.898701
8.577349	15.736364
8.629870	14.393506
8.682391	15.345455
8.734912	14.960606
8.787433	14.281818
8.839954	14.349784
8.892475	13.818182
8.944996	13.793506
8.997517	13.315584
9.050038	13.472727
9.102559	12.815584
9.155080	12.936364
9.207601	12.806494
9.260122	13.018182
9.312643	12.816017
9.365164	12.263636
9.417685	12.798268
9.470206	11.336364
9.522727	12.167965
9.575248	11.637662
9.627769	11.809091
9.680290	11.204762
9.732811	10.872727
9.785332	11.599567
9.837853	10.527273
9.890374	10.441991
9.942895	10.109091
9.995416	10.329437
10.047937	9.988745
10.100458	10.272727
10.152979	9.873160
10.205500	9.872727
10.258021	9.554113
10.310542	8.918182
10.363063	10.076623
10.415584	8.972727
10.468105	9.532468
10.520626	9.327273
10.573147	9.467100
10.625668	8.471861
10.678189	9.327273
10.730710	9.091342
10.783231	8.927273
10.835752	8.442857
10.888273	8.381818
10.940794	8.648485
10.993316	8.009091
11.045837	8.568398
11.098358	8.002165
11.150879	7.945455
11.203400	7.301732
11.255921	8.800000
11.308442	7.821212
11.360963	7.463636
11.413484	7.638095
11.466005	7.345455
11.518526	6.986147
11.571047	7.072727
11.623568	7.691342
11.676089	6.835498
11.728610	7.754545
11.781131	6.514719
11.833652	7.272727
11.886173	6.893506
11.938694	6.336364
11.991215	6.647186
12.043736	5.981818
12.096257	5.975758
12.148778	5.977056
12.201299	6.218182
12.253820	5.549351
12.306341	5.981818
12.358862	5.363203
12.411383	5.300000
12.463904	5.725108
12.516425	5.254545
12.568946	4.963203
12.621467	4.772727
12.673988	4.896970
12.726509	5.033766
12.779030	4.963636
12.831551	4.627273
12.884072	4.400000
12.936593	4.685714
12.989114	4.218182
13.041635	4.083550
13.094156	4.154545
13.146677	4.041558
13.199198	4.330736
13.251719	3.700000
13.304240	3.430303
13.356761	3.854545
13.409282	3.630303
13.461803	3.463636
13.514324	3.666667
13.566845	3.390909
13.619366	3.410823
13.671887	3.490909
13.724408	3.232900
13.776929	3.173160
13.829450	3.309091
13.881971	3.134199
13.934492	3.236364
13.987013	2.906061
14.039534	3.181818
14.092055	2.955411
14.144576	2.936364
14.197097	2.912121
14.249618	3.018615
14.302139	2.981818
14.354660	3.157143
14.407181	3.209091
14.459702	2.821212
14.512223	2.818182
14.564744	3.181818
14.617265	2.709091
14.669786	2.785281
14.722307	2.645455
14.774828	2.922944
14.827349	2.435931
14.879870	2.463636
14.932391	2.234632
14.984912	2.100000
15.037433	2.125541
15.089954	1.872727
15.142475	2.106061
15.194996	1.736364
15.247517	1.986147
15.300038	1.430303
15.352559	1.654545
15.405080	1.393074
15.457601	1.445455
15.510122	1.362338
15.562643	1.309091
15.615164	1.283983
15.667685	1.445455
15.720206	1.168831
15.772727	1.109091
15.825248	1.168398
15.877769	1.223810
15.930290	1.018182
15.982811	0.796537
16.035332	0.936364
16.087853	0.932468
16.140374	0.754545
16.192895	0.904762
16.245416	0.881818
16.297937	0.715152
16.350458	0.683983
16.402979	0.654545
16.455500	0.597403
16.508021	0.654545
16.560542	0.633766
16.613063	0.600000
16.665584	0.670130
16.718105	0.536364
16.770626	0.614286
16.823147	0.490909
16.875668	0.407359
16.928189	0.371429
16.980710	0.345455
17.033231	0.471429
17.085752	0.427273
17.138273	0.351082
17.190794	0.363636
17.243316	0.245022
17.295837	0.200000
17.348358	0.262338
17.400879	0.199134
17.453400	0.090909
17.505921	0.126840
17.558442	0.190909
17.610963	0.081818
17.663484	0.154545
17.716005	0.127273
17.768526	0.054545
17.821047	0.054545
17.873568	0.118182
17.926089	0.036364
17.978610	0.063203
18.031131	0.072727
18.083652	0.081818
18.136173	0.072727
18.188694	0.111005
18.241215	0.057416
18.293736	0.097820
18.346257	0.060606
18.398778	0.010695
18.451299	0.042781
18.503820	0.011364
18.556341	0.069697
18.608862	0.036364
18.661383	0.073593
18.713904	0.064935
18.766425	0.013986
18.818946	0.083916
18.871467	0.030303
18.923988	0.075758
18.976509	0.031680
19.029030	0.049587
19.081551	0.036364
19.134072	0.098990
19.186593	0.040404
19.239114	0.063131
19.291635	0.045455
19.344156	0.048701
19.396677	0.077922
19.449198	0.060606
19.501719	0.000000
19.554240	0.000000
19.606761	0.045455
19.659282	0.000000
19.711803	0.045455
19.764324	0.000000
19.816845	0.060606
19.869366	0.090909
19.921887	0.090909
19.974408	0.000000
