Data: martedì 9 giugno 2020	Ora: 10:35
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 45.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 4.60
polar angle (deg): 310.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 6	same region acquisitions: 21
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	12597.000000
201.000000	13839.000000
202.000000	14680.000000
203.000000	15213.000000
204.000000	15827.000000
205.000000	16363.000000
206.000000	17338.000000
207.000000	18011.000000
208.000000	19043.000000
209.000000	19664.000000
210.000000	20354.000000
211.000000	21099.000000
212.000000	21899.000000
213.000000	22820.000000
214.000000	23460.000000
215.000000	24042.000000
216.000000	25174.000000
217.000000	25948.000000
218.000000	26291.000000
219.000000	26509.000000
220.000000	27474.000000
221.000000	28291.000000
222.000000	28681.000000
223.000000	28889.000000
224.000000	29559.000000
225.000000	29997.000000
226.000000	30757.000000
227.000000	31002.000000
228.000000	30962.000000
229.000000	31840.000000
230.000000	32437.000000
231.000000	32711.000000
232.000000	32986.000000
233.000000	33844.000000
234.000000	33745.000000
235.000000	34508.000000
236.000000	34407.000000
237.000000	34428.000000
238.000000	34297.000000
239.000000	35507.000000
240.000000	36264.000000
241.000000	36796.000000
242.000000	37124.000000
243.000000	37032.000000
244.000000	38310.000000
245.000000	38278.000000
246.000000	38563.000000
247.000000	38809.000000
248.000000	39139.000000
249.000000	39714.000000
250.000000	39855.000000
251.000000	40130.000000
252.000000	40058.000000
253.000000	40830.000000
254.000000	41528.000000
255.000000	41478.000000
256.000000	41383.000000
257.000000	41479.000000
258.000000	41743.000000
259.000000	42464.000000
260.000000	42245.000000
261.000000	42713.000000
262.000000	43044.000000
263.000000	43018.000000
264.000000	43553.000000
265.000000	43525.000000
266.000000	44218.000000
267.000000	44122.000000
268.000000	44667.000000
269.000000	44843.000000
270.000000	45445.000000
271.000000	45347.000000
272.000000	45639.000000
273.000000	45604.000000
274.000000	46082.000000
275.000000	45820.000000
276.000000	46110.000000
277.000000	45698.000000
278.000000	46013.000000
279.000000	46579.000000
280.000000	47385.000000
281.000000	46789.000000
282.000000	46258.000000
283.000000	45972.000000
284.000000	45652.000000
285.000000	45434.000000
286.000000	46039.000000
287.000000	45435.000000
288.000000	44954.000000
289.000000	44701.000000
290.000000	44050.000000
291.000000	43654.000000
292.000000	42947.000000
293.000000	42450.000000
294.000000	41456.000000
295.000000	40747.000000
296.000000	39707.000000
297.000000	38544.000000
298.000000	37387.000000
299.000000	36624.000000
300.000000	35221.000000
301.000000	33717.000000
302.000000	31991.000000
303.000000	30082.000000
304.000000	28716.000000
305.000000	26930.000000
306.000000	25217.000000
307.000000	23319.000000
308.000000	21482.000000
309.000000	19263.000000
310.000000	17589.000000
