Data: mercoledì 17 giugno 2020	Ora: 16:01
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 ROUTE66_HR_EELS	
pass energy/rall 1: 0.00	pass energy/rall 2: 10.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 40.00	Max (eV): 94.50	Step (eV): 0.10	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 94.55
polar angle (deg): 266.00	X axis (mm): 580.00
*******************  R66 parameters ********************
Step in ch_x_eV: 80	Ch x eV @ Ep=1eV: 5236
binned channels: 53	same region acquisitions: 6
******************************************************
Acq. time (s):  0.50	Number of scans:  5	Total acq. time (s):  2.50
******************************************************
39.667685	1.773585
39.768908	2.241509
39.870130	2.822642
39.971352	2.939623
40.072574	3.272327
40.173797	3.471698
40.275019	3.289434
40.376241	3.382642
40.477464	3.471698
40.578686	3.484025
40.679908	3.489560
40.781131	3.430943
40.882353	3.613585
40.983575	3.531824
41.084798	3.415849
41.186020	3.547673
41.287242	3.591698
41.388464	3.381132
41.489687	3.635723
41.590909	3.285786
41.692131	3.280000
41.793354	3.567547
41.894576	3.528805
41.995798	3.421887
42.097021	3.676478
42.198243	3.372579
42.299465	3.269434
42.400688	3.510943
42.501910	3.361761
42.603132	3.509434
42.704354	3.469937
42.805577	3.287799
42.906799	3.385660
43.008021	3.416604
43.109244	3.137107
43.210466	3.399245
43.311688	3.434969
43.412911	3.318742
43.514133	3.450566
43.615355	3.359245
43.716578	3.362767
43.817800	3.356981
43.919022	3.419623
44.020244	3.198742
44.121467	3.438491
44.222689	3.337610
44.323911	3.194214
44.425134	3.372075
44.526356	3.282767
44.627578	3.126038
44.728801	3.126038
44.830023	3.233459
44.931245	3.232704
45.032468	3.308679
45.133690	3.237233
45.234912	3.314969
45.336134	3.175849
45.437357	3.224906
45.538579	3.178365
45.639801	3.175849
45.741024	3.215597
45.842246	3.157987
45.943468	3.162264
46.044691	3.174591
46.145913	3.185660
46.247135	3.147170
46.348358	3.286038
46.449580	3.259623
46.550802	3.228679
46.652024	3.112704
46.753247	3.185157
46.854469	3.189434
46.955691	3.135094
47.056914	3.197233
47.158136	3.171321
47.259358	3.218616
47.360581	3.147925
47.461803	3.195472
47.563025	3.188428
47.664248	3.290566
47.765470	3.262893
47.866692	3.218616
47.967914	3.103396
48.069137	3.124277
48.170359	3.228679
48.271581	3.129057
48.372804	3.157233
48.474026	3.129560
48.575248	3.115472
48.676471	3.167799
48.777693	3.177358
48.878915	3.115472
48.980138	3.096604
49.081360	3.181635
49.182582	3.135094
49.283804	3.156226
49.385027	3.120755
49.486249	3.067170
49.587471	3.281006
49.688694	3.293082
49.789916	3.120000
49.891138	3.216352
49.992361	3.076981
50.093583	3.196981
50.194805	3.199748
50.296028	3.059371
50.397250	3.215094
50.498472	3.199748
50.599694	3.091321
50.700917	3.272453
50.802139	3.192453
50.903361	3.123270
51.004584	3.044528
51.105806	3.306667
51.207028	3.124780
51.308251	3.296604
51.409473	3.224151
51.510695	3.234465
51.611917	3.192453
51.713140	3.235723
51.814362	3.202767
51.915584	3.088302
52.016807	3.232704
52.118029	3.167044
52.219251	3.209057
52.320474	3.194969
52.421696	3.065912
52.522918	3.276981
52.624141	3.118491
52.725363	3.111447
52.826585	3.270943
52.927807	3.125031
53.029030	3.302642
53.130252	3.193962
53.231474	3.240000
53.332697	3.148931
53.433919	3.234717
53.535141	3.158239
53.636364	3.259874
53.737586	3.181887
53.838808	3.181887
53.940031	3.288302
54.041253	3.269434
54.142475	3.285031
54.243697	3.215094
54.344920	3.276981
54.446142	3.205535
54.547364	3.209308
54.648587	3.225660
54.749809	3.197484
54.851031	3.173836
54.952254	3.311698
55.053476	3.273962
55.154698	3.197987
55.255921	3.284528
55.357143	3.313459
55.458365	3.200000
55.559587	3.363019
55.660810	3.182893
55.762032	3.151698
55.863254	3.281258
55.964477	3.437484
56.065699	3.305660
56.166921	3.361509
56.268144	3.312956
56.369366	3.175849
56.470588	3.416855
56.571811	3.234465
56.673033	3.269434
56.774255	3.267925
56.875477	3.317987
56.976700	3.154717
57.077922	3.428679
57.179144	3.454843
57.280367	3.332830
57.381589	3.364780
57.482811	3.382390
57.584034	3.216604
57.685256	3.353208
57.786478	3.333082
57.887701	3.369057
57.988923	3.538113
58.090145	3.289057
58.191367	3.289057
58.292590	3.417862
58.393812	3.394465
58.495034	3.400755
58.596257	3.412327
58.697479	3.386667
58.798701	3.391698
58.899924	3.324277
59.001146	3.155220
59.102368	3.203019
59.203591	3.499874
59.304813	3.293585
59.406035	3.453585
59.507257	3.433459
59.608480	3.392201
59.709702	3.471698
59.810924	3.417358
59.912147	3.302642
60.013369	3.387170
60.114591	3.398239
60.215814	3.247547
60.317036	3.381132
60.418258	3.288805
60.519481	3.303899
60.620703	3.332830
60.721925	3.212075
60.823147	3.335849
60.924370	3.427925
61.025592	3.340377
