Data: mercoledì 3 giugno 2020	Ora: 14:54
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 320.00	Step (eV): 0.50	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 3.80
polar angle (deg): 320.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 41
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	2119.000000
200.500000	1949.000000
201.000000	1906.000000
201.500000	2055.000000
202.000000	2361.000000
202.500000	2382.000000
203.000000	2512.000000
203.500000	2606.000000
204.000000	2712.000000
204.500000	2774.000000
205.000000	2994.000000
205.500000	3186.000000
206.000000	3075.000000
206.500000	3256.000000
207.000000	3205.000000
207.500000	3366.000000
208.000000	4080.000000
208.500000	4641.000000
209.000000	4531.000000
209.500000	3960.000000
210.000000	4085.000000
210.500000	4179.000000
211.000000	4591.000000
211.500000	4723.000000
212.000000	4507.000000
212.500000	4295.000000
213.000000	4363.000000
213.500000	4366.000000
214.000000	4421.000000
214.500000	4619.000000
215.000000	4304.000000
215.500000	4709.000000
216.000000	4532.000000
216.500000	4791.000000
217.000000	4533.000000
217.500000	4169.000000
218.000000	4179.000000
218.500000	4032.000000
219.000000	4030.000000
219.500000	4068.000000
220.000000	4419.000000
220.500000	4423.000000
221.000000	4455.000000
221.500000	4395.000000
222.000000	4149.000000
222.500000	3835.000000
223.000000	4204.000000
223.500000	3950.000000
224.000000	4250.000000
224.500000	4635.000000
225.000000	4565.000000
225.500000	4593.000000
226.000000	4589.000000
226.500000	4611.000000
227.000000	4737.000000
227.500000	4798.000000
228.000000	5117.000000
228.500000	5039.000000
229.000000	4915.000000
229.500000	5008.000000
230.000000	6464.000000
230.500000	6466.000000
231.000000	6394.000000
231.500000	6888.000000
232.000000	6680.000000
232.500000	6857.000000
233.000000	6256.000000
233.500000	5262.000000
234.000000	4983.000000
234.500000	4989.000000
235.000000	5146.000000
235.500000	5051.000000
236.000000	5056.000000
236.500000	4972.000000
237.000000	4745.000000
237.500000	4913.000000
238.000000	5073.000000
238.500000	5094.000000
239.000000	5232.000000
239.500000	5106.000000
240.000000	5132.000000
240.500000	5211.000000
241.000000	5260.000000
241.500000	5177.000000
242.000000	5150.000000
242.500000	5105.000000
243.000000	5232.000000
243.500000	5147.000000
244.000000	5211.000000
244.500000	5134.000000
245.000000	5026.000000
245.500000	5125.000000
246.000000	5116.000000
246.500000	4987.000000
247.000000	4970.000000
247.500000	5012.000000
248.000000	5052.000000
248.500000	4988.000000
249.000000	4837.000000
249.500000	5376.000000
250.000000	5647.000000
250.500000	5436.000000
251.000000	5398.000000
251.500000	5402.000000
252.000000	5641.000000
252.500000	5763.000000
253.000000	5789.000000
253.500000	5613.000000
254.000000	5575.000000
254.500000	5682.000000
255.000000	6431.000000
255.500000	6000.000000
256.000000	5802.000000
256.500000	5148.000000
257.000000	4823.000000
257.500000	4728.000000
258.000000	5145.000000
258.500000	5277.000000
259.000000	5170.000000
259.500000	5219.000000
260.000000	5528.000000
260.500000	5717.000000
261.000000	5867.000000
261.500000	5722.000000
262.000000	5700.000000
262.500000	6068.000000
263.000000	6645.000000
263.500000	7344.000000
264.000000	6820.000000
264.500000	6664.000000
265.000000	6799.000000
265.500000	6876.000000
266.000000	6206.000000
266.500000	6191.000000
267.000000	6297.000000
267.500000	6345.000000
268.000000	6114.000000
268.500000	6110.000000
269.000000	6206.000000
269.500000	6496.000000
270.000000	6476.000000
270.500000	6666.000000
271.000000	6601.000000
271.500000	6561.000000
272.000000	6444.000000
272.500000	6437.000000
273.000000	6573.000000
273.500000	6403.000000
274.000000	6650.000000
274.500000	6487.000000
275.000000	6590.000000
275.500000	6541.000000
276.000000	6266.000000
276.500000	6354.000000
277.000000	6346.000000
277.500000	6244.000000
278.000000	6341.000000
278.500000	6495.000000
279.000000	6574.000000
279.500000	6565.000000
280.000000	6701.000000
280.500000	6591.000000
281.000000	6638.000000
281.500000	6627.000000
282.000000	6666.000000
282.500000	6534.000000
283.000000	6814.000000
283.500000	6626.000000
284.000000	6433.000000
284.500000	6453.000000
285.000000	6418.000000
285.500000	6654.000000
286.000000	6660.000000
286.500000	6480.000000
287.000000	6531.000000
287.500000	6413.000000
288.000000	6248.000000
288.500000	6364.000000
289.000000	6215.000000
289.500000	6106.000000
290.000000	6122.000000
290.500000	6103.000000
291.000000	6257.000000
291.500000	6253.000000
292.000000	6430.000000
292.500000	6319.000000
293.000000	6231.000000
293.500000	6130.000000
294.000000	5736.000000
294.500000	5664.000000
295.000000	5794.000000
295.500000	5587.000000
296.000000	5746.000000
296.500000	5484.000000
297.000000	5409.000000
297.500000	5326.000000
298.000000	5145.000000
298.500000	5144.000000
299.000000	5032.000000
299.500000	4894.000000
300.000000	4818.000000
300.500000	5089.000000
301.000000	5038.000000
301.500000	5040.000000
302.000000	4570.000000
302.500000	4676.000000
303.000000	4422.000000
303.500000	4181.000000
304.000000	4150.000000
304.500000	4086.000000
305.000000	4178.000000
305.500000	3887.000000
306.000000	3851.000000
306.500000	3736.000000
307.000000	3650.000000
307.500000	3534.000000
308.000000	3503.000000
308.500000	3327.000000
309.000000	3305.000000
309.500000	3206.000000
310.000000	3176.000000
310.500000	3096.000000
311.000000	3068.000000
311.500000	3065.000000
312.000000	3007.000000
312.500000	2892.000000
313.000000	2901.000000
313.500000	2787.000000
314.000000	2862.000000
314.500000	2856.000000
315.000000	2820.000000
315.500000	2778.000000
316.000000	2720.000000
316.500000	2656.000000
317.000000	2640.000000
317.500000	2577.000000
318.000000	2595.000000
318.500000	2569.000000
319.000000	2559.000000
319.500000	2430.000000
320.000000	2484.000000
