Data: venerdì 5 giugno 2020	Ora: 15:06
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 320.00	Step (eV): 0.50	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 8.00
polar angle (deg): 320.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 21
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	6938.000000
200.500000	7050.000000
201.000000	7231.000000
201.500000	7229.000000
202.000000	7372.000000
202.500000	7652.000000
203.000000	7675.000000
203.500000	7899.000000
204.000000	7817.000000
204.500000	7993.000000
205.000000	8452.000000
205.500000	8078.000000
206.000000	8198.000000
206.500000	8159.000000
207.000000	8235.000000
207.500000	8175.000000
208.000000	8353.000000
208.500000	8619.000000
209.000000	8595.000000
209.500000	8603.000000
210.000000	8625.000000
210.500000	8649.000000
211.000000	8679.000000
211.500000	9131.000000
212.000000	8975.000000
212.500000	9467.000000
213.000000	9476.000000
213.500000	9439.000000
214.000000	9371.000000
214.500000	9676.000000
215.000000	9460.000000
215.500000	9575.000000
216.000000	9477.000000
216.500000	9808.000000
217.000000	9836.000000
217.500000	9628.000000
218.000000	9698.000000
218.500000	9803.000000
219.000000	9798.000000
219.500000	9829.000000
220.000000	9988.000000
220.500000	9804.000000
221.000000	9902.000000
221.500000	10200.000000
222.000000	10109.000000
222.500000	9905.000000
223.000000	10084.000000
223.500000	9986.000000
224.000000	10060.000000
224.500000	10063.000000
225.000000	10516.000000
225.500000	10282.000000
226.000000	10367.000000
226.500000	10358.000000
227.000000	10356.000000
227.500000	10590.000000
228.000000	10540.000000
228.500000	10452.000000
229.000000	10382.000000
229.500000	10567.000000
230.000000	10559.000000
230.500000	10552.000000
231.000000	10562.000000
231.500000	10492.000000
232.000000	10610.000000
232.500000	10832.000000
233.000000	10726.000000
233.500000	10686.000000
234.000000	10657.000000
234.500000	10844.000000
235.000000	10470.000000
235.500000	10645.000000
236.000000	10544.000000
236.500000	10638.000000
237.000000	10566.000000
237.500000	10647.000000
238.000000	10585.000000
238.500000	10628.000000
239.000000	10345.000000
239.500000	10721.000000
240.000000	10651.000000
240.500000	10393.000000
241.000000	10397.000000
241.500000	10396.000000
242.000000	10269.000000
242.500000	10404.000000
243.000000	10299.000000
243.500000	10326.000000
244.000000	10264.000000
244.500000	9967.000000
245.000000	10193.000000
245.500000	10505.000000
246.000000	10557.000000
246.500000	10457.000000
247.000000	10344.000000
247.500000	10451.000000
248.000000	10304.000000
248.500000	10328.000000
249.000000	10383.000000
249.500000	10292.000000
250.000000	10362.000000
250.500000	10257.000000
251.000000	10378.000000
251.500000	10486.000000
252.000000	10220.000000
252.500000	10294.000000
253.000000	10452.000000
253.500000	10742.000000
254.000000	10407.000000
254.500000	10683.000000
255.000000	10736.000000
255.500000	10569.000000
256.000000	10373.000000
256.500000	10644.000000
257.000000	10742.000000
257.500000	10517.000000
258.000000	10458.000000
258.500000	10422.000000
259.000000	10445.000000
259.500000	10256.000000
260.000000	10511.000000
260.500000	9874.000000
261.000000	9967.000000
261.500000	10078.000000
262.000000	10401.000000
262.500000	10279.000000
263.000000	10278.000000
263.500000	10024.000000
264.000000	9829.000000
264.500000	9924.000000
265.000000	10017.000000
265.500000	10060.000000
266.000000	10306.000000
266.500000	10263.000000
267.000000	10100.000000
267.500000	10057.000000
268.000000	9953.000000
268.500000	10148.000000
269.000000	10209.000000
269.500000	10174.000000
270.000000	10144.000000
270.500000	10055.000000
271.000000	9823.000000
271.500000	9602.000000
272.000000	9814.000000
272.500000	9953.000000
273.000000	10053.000000
273.500000	10107.000000
274.000000	9723.000000
274.500000	9531.000000
275.000000	9420.000000
275.500000	9547.000000
276.000000	9437.000000
276.500000	9207.000000
277.000000	9223.000000
277.500000	8958.000000
278.000000	9174.000000
278.500000	9072.000000
279.000000	8942.000000
279.500000	8790.000000
280.000000	8873.000000
280.500000	8877.000000
281.000000	8834.000000
281.500000	8484.000000
282.000000	8462.000000
282.500000	8480.000000
283.000000	8294.000000
283.500000	8174.000000
284.000000	8475.000000
284.500000	8072.000000
285.000000	7909.000000
285.500000	7765.000000
286.000000	7843.000000
286.500000	7668.000000
287.000000	7518.000000
287.500000	7475.000000
288.000000	7373.000000
288.500000	7231.000000
289.000000	7189.000000
289.500000	6937.000000
290.000000	6973.000000
290.500000	6932.000000
291.000000	6948.000000
291.500000	6817.000000
292.000000	6656.000000
292.500000	6736.000000
293.000000	6613.000000
293.500000	6609.000000
294.000000	6429.000000
294.500000	6382.000000
295.000000	6334.000000
295.500000	6347.000000
296.000000	5942.000000
296.500000	6091.000000
297.000000	5990.000000
297.500000	5767.000000
298.000000	5604.000000
298.500000	5609.000000
299.000000	5359.000000
299.500000	5354.000000
300.000000	5260.000000
300.500000	5099.000000
301.000000	5015.000000
301.500000	4900.000000
302.000000	4745.000000
302.500000	4592.000000
303.000000	4560.000000
303.500000	4474.000000
304.000000	4280.000000
304.500000	4145.000000
305.000000	3965.000000
305.500000	3917.000000
306.000000	3767.000000
306.500000	3607.000000
307.000000	3607.000000
307.500000	3499.000000
308.000000	3294.000000
308.500000	3222.000000
309.000000	3194.000000
309.500000	3200.000000
310.000000	3076.000000
310.500000	2909.000000
311.000000	2817.000000
311.500000	2828.000000
312.000000	2782.000000
312.500000	2659.000000
313.000000	2664.000000
313.500000	2735.000000
314.000000	2688.000000
314.500000	2657.000000
315.000000	2727.000000
315.500000	2692.000000
316.000000	2597.000000
316.500000	2554.000000
317.000000	2539.000000
317.500000	2580.000000
318.000000	2519.000000
318.500000	2571.000000
319.000000	2464.000000
319.500000	2365.000000
320.000000	2404.000000
