Data: venerdì 12 giugno 2020	Ora: 11:42
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 45.00	
******************************************************
Scansione:    X manip
Min (eV): 570.20	Max (eV): 588.00	Step (eV): 0.20	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 4.60
polar angle (deg): 266.00	X axis (mm): 588.00
*******************  R66 parameters ********************
Step in ch_x_eV: 50	Ch x eV @ Ep=1eV: 5236
binned channels: 53	same region acquisitions: 9
******************************************************
Acq. time (s):  0.50	Number of scans:  1	Total acq. time (s):  0.50
******************************************************
570.200000	20672.000000
570.400000	20678.000000
570.600000	21266.000000
570.800000	22512.000000
571.000000	23404.000000
571.200000	24220.000000
571.400000	25276.000000
571.600000	25848.000000
571.800000	26354.000000
572.000000	27142.000000
572.200000	28540.000000
572.400000	29580.000000
572.600000	30884.000000
572.800000	32412.000000
573.000000	32740.000000
573.200000	34192.000000
573.400000	33908.000000
573.600000	34968.000000
573.800000	34332.000000
574.000000	34886.000000
574.200000	34630.000000
574.400000	35122.000000
574.600000	34934.000000
574.800000	34910.000000
575.000000	34846.000000
575.200000	35024.000000
575.400000	34700.000000
575.600000	33966.000000
575.800000	34274.000000
576.000000	33600.000000
576.200000	33596.000000
576.400000	33642.000000
576.600000	33454.000000
576.800000	33732.000000
577.000000	33622.000000
577.200000	34040.000000
577.400000	33520.000000
577.600000	33184.000000
577.800000	33592.000000
578.000000	33860.000000
578.200000	32980.000000
578.400000	33118.000000
578.600000	33168.000000
578.800000	33614.000000
579.000000	32554.000000
579.200000	31648.000000
579.400000	30262.000000
579.600000	28220.000000
579.800000	26278.000000
580.000000	23262.000000
580.200000	20550.000000
580.400000	18626.000000
580.600000	17254.000000
580.800000	16668.000000
581.000000	16848.000000
581.200000	18624.000000
581.400000	19898.000000
581.600000	21828.000000
581.800000	23396.000000
582.000000	23910.000000
582.200000	24224.000000
582.400000	23462.000000
582.600000	23476.000000
582.800000	22478.000000
583.000000	22190.000000
583.200000	21642.000000
583.400000	21848.000000
583.600000	22162.000000
583.800000	22750.000000
584.000000	23160.000000
584.200000	23122.000000
584.400000	23176.000000
584.600000	22430.000000
584.800000	22014.000000
585.000000	21182.000000
585.200000	20592.000000
585.400000	20320.000000
585.600000	19642.000000
585.800000	19544.000000
586.000000	19412.000000
586.200000	19056.000000
586.400000	18740.000000
586.600000	18742.000000
586.800000	18710.000000
587.000000	18396.000000
587.200000	19074.000000
587.400000	19156.000000
587.600000	19696.000000
587.800000	20168.000000
588.000000	20724.000000
