Data: mercoledì 3 giugno 2020	Ora: 16:36
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 25.00	
******************************************************
Scansione:    energia analizzata
Min (eV): 1.00	Max (eV): 19.00	Step (eV): 0.05	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 17.04
polar angle (deg): 270.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 10	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 41
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
0.068946	1.909091
0.121467	1.651515
0.173988	1.689394
0.226509	2.104545
0.279030	1.969697
0.331551	2.521645
0.384072	2.641234
0.436593	2.656566
0.489114	2.935354
0.541635	2.974380
0.594156	3.093823
0.646677	3.741758
0.699198	4.022944
0.751719	4.156061
0.804240	4.810495
0.856761	5.761141
0.909282	8.527645
0.961803	12.457177
1.014324	16.453896
1.066845	22.822117
1.119366	30.709980
1.171887	36.307273
1.224408	40.020420
1.276929	40.438099
1.329450	40.380952
1.381971	40.147559
1.434492	40.002612
1.487013	39.403812
1.539534	38.874633
1.592055	38.775310
1.644576	38.043774
1.697097	38.708442
1.749618	38.232869
1.802139	37.561748
1.854660	37.047540
1.907181	37.063287
1.959702	36.729157
2.012223	35.940466
2.064744	35.691907
2.117265	35.051330
2.169786	34.146785
2.222307	33.182594
2.274828	32.364412
2.327349	31.217572
2.379870	29.499058
2.432391	27.657650
2.484912	26.678769
2.537433	24.960920
2.589954	23.061364
2.642475	20.893237
2.694996	19.031153
2.747517	17.183647
2.800038	15.821785
2.852559	13.995288
2.905080	12.726829
2.957601	11.581541
3.010122	10.629656
3.062643	9.918182
3.115164	9.153104
3.167685	8.470399
3.220206	8.290188
3.272727	7.310643
3.325248	7.096452
3.377769	6.529324
3.430290	6.360809
3.482811	5.969789
3.535332	5.470233
3.587853	5.455100
3.640374	5.012860
3.692895	4.888193
3.745416	4.781208
3.797937	4.518348
3.850458	4.094235
3.902979	4.013137
3.955500	3.885144
4.008021	3.571120
4.060542	3.360643
4.113063	3.308925
4.165584	3.123836
4.218105	2.834257
4.270626	2.652882
4.323147	2.597062
4.375668	2.427550
4.428189	2.171341
4.480710	2.220510
4.533231	2.134146
4.585752	1.952217
4.638273	2.145122
4.690794	1.997783
4.743316	1.767738
4.795837	1.772783
4.848358	1.720399
4.900879	1.809645
4.953400	1.541741
5.005921	1.664357
5.058442	1.450831
5.110963	1.345399
5.163484	1.322395
5.216005	1.385865
5.268526	1.224002
5.321047	1.260698
5.373568	1.224335
5.426089	1.244734
5.478610	1.174723
5.531131	1.017905
5.583652	1.153104
5.636173	0.966574
5.688694	1.015355
5.741215	1.022949
5.793736	0.898115
5.846257	0.961752
5.898778	0.933703
5.951299	0.904656
6.003820	0.968625
6.056341	0.897506
6.108862	0.843293
6.161383	0.879545
6.213904	0.893293
6.266425	0.834867
6.318946	0.804490
6.371467	0.837195
6.423988	0.782705
6.476509	0.807539
6.529030	0.836530
6.581551	0.755488
6.634072	0.802439
6.686593	0.785144
6.739114	0.816519
6.791635	0.855322
6.844156	0.711752
6.896677	0.746064
6.949198	0.711807
7.001719	0.807483
7.054240	0.811752
7.106761	0.816463
7.159282	0.755377
7.211803	0.757483
7.264324	0.822727
7.316845	0.807539
7.369366	0.771286
7.421887	0.802827
7.474408	0.839246
7.526929	0.881874
7.579450	0.891242
7.631971	0.913692
7.684492	0.798226
7.737013	0.759590
7.789534	0.802661
7.842055	0.827384
7.894576	0.900333
7.947097	0.882206
7.999618	0.727550
8.052139	0.923060
8.104660	0.813969
8.157181	0.802993
8.209702	0.804878
8.262223	0.823559
8.314744	0.868625
8.367265	0.827827
8.419786	0.895898
8.472307	0.907594
8.524828	0.811475
8.577349	0.859645
8.629870	0.832040
8.682391	0.906929
8.734912	0.884922
8.787433	0.968237
8.839954	0.958980
8.892475	0.950111
8.944996	0.954490
8.997517	0.947395
9.050038	0.995565
9.102559	0.907317
9.155080	0.977273
9.207601	0.929767
9.260122	0.983814
9.312643	1.101330
9.365164	1.106874
9.417685	0.984590
9.470206	0.984368
9.522727	1.110532
9.575248	1.038636
9.627769	1.009534
9.680290	1.131763
9.732811	1.088525
9.785332	0.972395
9.837853	1.079545
9.890374	0.977494
9.942895	1.092627
9.995416	1.120344
10.047937	1.067572
10.100458	1.087583
10.152979	1.168404
10.205500	1.023004
10.258021	1.206486
10.310542	1.106652
10.363063	1.047395
10.415584	1.165854
10.468105	1.263027
10.520626	1.126774
10.573147	1.143958
10.625668	1.199557
10.678189	1.237749
10.730710	1.205710
10.783231	1.094678
10.835752	1.245177
10.888273	1.306596
10.940794	1.280710
10.993316	1.249501
11.045837	1.167461
11.098358	1.309424
11.150879	1.347228
11.203400	1.267184
11.255921	1.287749
11.308442	1.156541
11.360963	1.288359
11.413484	1.269678
11.466005	1.161696
11.518526	1.363082
11.571047	1.242517
11.623568	1.287472
11.676089	1.276109
11.728610	1.307650
11.781131	1.274557
11.833652	1.188858
11.886173	1.297561
11.938694	1.306098
11.991215	1.238304
12.043736	1.303215
12.096257	1.269678
12.148778	1.327217
12.201299	1.263636
12.253820	1.360477
12.306341	1.222228
12.358862	1.278548
12.411383	1.347284
12.463904	1.265188
12.516425	1.310920
12.568946	1.151552
12.621467	1.194956
12.673988	1.221120
12.726509	1.160643
12.779030	1.235643
12.831551	1.144845
12.884072	1.174557
12.936593	1.161031
12.989114	1.147561
13.041635	1.081375
13.094156	1.097672
13.146677	1.080100
13.199198	1.087639
13.251719	1.088359
13.304240	1.047450
13.356761	1.015466
13.409282	0.970399
13.461803	1.038415
13.514324	1.017794
13.566845	1.024834
13.619366	1.040798
13.671887	1.074778
13.724408	1.036253
13.776929	0.841408
13.829450	1.018404
13.881971	1.000000
13.934492	0.941242
13.987013	0.966463
14.039534	0.991075
14.092055	0.954878
14.144576	0.946064
14.197097	1.017960
14.249618	1.060421
14.302139	0.959202
14.354660	1.043514
14.407181	0.969956
14.459702	1.008869
14.512223	1.006984
14.564744	1.038803
14.617265	0.998060
14.669786	0.977217
14.722307	0.940576
14.774828	0.868570
14.827349	0.823171
14.879870	0.787361
14.932391	0.784035
14.984912	0.859035
15.037433	0.750887
15.089954	0.782206
15.142475	0.689080
15.194996	0.671009
15.247517	0.686863
15.300038	0.599390
15.352559	0.576053
15.405080	0.571120
15.457601	0.532982
15.510122	0.564634
15.562643	0.508093
15.615164	0.494180
15.667685	0.485643
15.720206	0.453603
15.772727	0.487417
15.825248	0.468182
15.877769	0.437361
15.930290	0.403492
15.982811	0.424002
16.035332	0.372007
16.087853	0.333149
16.140374	0.428548
16.192895	0.342350
16.245416	0.353991
16.297937	0.237971
16.350458	0.255820
16.402979	0.272118
16.455500	0.242627
16.508021	0.190299
16.560542	0.201829
16.613063	0.167461
16.665584	0.160920
16.718105	0.151885
16.770626	0.172450
16.823147	0.129157
16.875668	0.122228
16.928189	0.117794
16.980710	0.106652
17.033231	0.108869
17.085752	0.090576
17.138273	0.077051
17.190794	0.063525
17.243316	0.056596
17.295837	0.049889
17.348358	0.061253
17.400879	0.027106
17.453400	0.022672
17.505921	0.038581
17.558442	0.022616
17.610963	0.029545
17.663484	0.015854
17.716005	0.011253
17.768526	0.020399
17.821047	0.018182
17.873568	0.004490
17.926089	0.004545
17.978610	0.004545
18.031131	0.000000
18.083652	0.000000
18.136173	0.000000
18.188694	0.000000
18.241215	0.000000
18.293736	0.000000
18.346257	0.000000
18.398778	0.000000
18.451299	0.000000
18.503820	0.000000
18.556341	0.000000
18.608862	0.000000
18.661383	0.000000
18.713904	0.000000
18.766425	0.000000
18.818946	0.000000
18.871467	0.000000
18.923988	0.000000
18.976509	0.000000
19.029030	0.000000
19.081551	0.000000
19.134072	0.000000
19.186593	0.000000
19.239114	0.000000
19.291635	0.000000
19.344156	0.000000
19.396677	0.000000
19.449198	0.000000
19.501719	0.000000
19.554240	0.000000
19.606761	0.000000
19.659282	0.000000
19.711803	0.000000
19.764324	0.000000
19.816845	0.000000
19.869366	0.000000
19.921887	0.000000
