Data: venerdì 12 giugno 2020	Ora: 12:43
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 45.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 4.60
polar angle (deg): 310.00	X axis (mm): 576.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 6	same region acquisitions: 21
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	3224.000000
201.000000	3819.000000
202.000000	4223.000000
203.000000	5093.000000
204.000000	5711.000000
205.000000	6083.000000
206.000000	6785.000000
207.000000	7507.000000
208.000000	8479.000000
209.000000	9296.000000
210.000000	9802.000000
211.000000	10724.000000
212.000000	11493.000000
213.000000	11965.000000
214.000000	12673.000000
215.000000	13097.000000
216.000000	14131.000000
217.000000	14376.000000
218.000000	14857.000000
219.000000	15454.000000
220.000000	16033.000000
221.000000	16521.000000
222.000000	17324.000000
223.000000	17534.000000
224.000000	17483.000000
225.000000	18348.000000
226.000000	18577.000000
227.000000	18719.000000
228.000000	19556.000000
229.000000	19851.000000
230.000000	20540.000000
231.000000	21157.000000
232.000000	21656.000000
233.000000	21972.000000
234.000000	22083.000000
235.000000	22611.000000
236.000000	23081.000000
237.000000	23438.000000
238.000000	23198.000000
239.000000	23686.000000
240.000000	23937.000000
241.000000	24108.000000
242.000000	24161.000000
243.000000	24445.000000
244.000000	24864.000000
245.000000	25394.000000
246.000000	25623.000000
247.000000	25753.000000
248.000000	26415.000000
249.000000	26298.000000
250.000000	26769.000000
251.000000	26920.000000
252.000000	27429.000000
253.000000	27563.000000
254.000000	27659.000000
255.000000	27763.000000
256.000000	27947.000000
257.000000	27868.000000
258.000000	28133.000000
259.000000	28160.000000
260.000000	28577.000000
261.000000	28769.000000
262.000000	29094.000000
263.000000	29184.000000
264.000000	29075.000000
265.000000	29146.000000
266.000000	29211.000000
267.000000	29213.000000
268.000000	29057.000000
269.000000	29402.000000
270.000000	29223.000000
271.000000	29312.000000
272.000000	29337.000000
273.000000	29280.000000
274.000000	29405.000000
275.000000	29002.000000
276.000000	29091.000000
277.000000	28738.000000
278.000000	28801.000000
279.000000	28550.000000
280.000000	28687.000000
281.000000	27988.000000
282.000000	28056.000000
283.000000	27466.000000
284.000000	27691.000000
285.000000	27278.000000
286.000000	26852.000000
287.000000	26444.000000
288.000000	25611.000000
289.000000	25550.000000
290.000000	24960.000000
291.000000	24446.000000
292.000000	23643.000000
293.000000	23052.000000
294.000000	22606.000000
295.000000	22007.000000
296.000000	21297.000000
297.000000	20381.000000
298.000000	20193.000000
299.000000	19533.000000
300.000000	18505.000000
301.000000	17629.000000
302.000000	16864.000000
303.000000	15838.000000
304.000000	14904.000000
305.000000	14352.000000
306.000000	13179.000000
307.000000	12690.000000
308.000000	11311.000000
309.000000	10285.000000
310.000000	9312.000000
