Data: venerdì 12 giugno 2020	Ora: 12:56
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 45.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 4.60
polar angle (deg): 310.00	X axis (mm): 576.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 6	same region acquisitions: 21
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	3339.000000
201.000000	4162.000000
202.000000	4594.000000
203.000000	5294.000000
204.000000	6115.000000
205.000000	6636.000000
206.000000	7181.000000
207.000000	8097.000000
208.000000	8819.000000
209.000000	9634.000000
210.000000	10367.000000
211.000000	11338.000000
212.000000	11743.000000
213.000000	12160.000000
214.000000	12714.000000
215.000000	13196.000000
216.000000	13814.000000
217.000000	14410.000000
218.000000	15209.000000
219.000000	15734.000000
220.000000	16044.000000
221.000000	16530.000000
222.000000	16751.000000
223.000000	17496.000000
224.000000	17616.000000
225.000000	18249.000000
226.000000	18557.000000
227.000000	19183.000000
228.000000	19520.000000
229.000000	19803.000000
230.000000	20033.000000
231.000000	20767.000000
232.000000	21220.000000
233.000000	21716.000000
234.000000	22164.000000
235.000000	22606.000000
236.000000	22970.000000
237.000000	23317.000000
238.000000	23312.000000
239.000000	23697.000000
240.000000	23653.000000
241.000000	23568.000000
242.000000	23855.000000
243.000000	24589.000000
244.000000	24342.000000
245.000000	24635.000000
246.000000	25089.000000
247.000000	25049.000000
248.000000	25270.000000
249.000000	25298.000000
250.000000	25991.000000
251.000000	25707.000000
252.000000	25787.000000
253.000000	25656.000000
254.000000	25809.000000
255.000000	26457.000000
256.000000	26394.000000
257.000000	26362.000000
258.000000	25996.000000
259.000000	26161.000000
260.000000	26051.000000
261.000000	26245.000000
262.000000	26300.000000
263.000000	26354.000000
264.000000	26524.000000
265.000000	26207.000000
266.000000	26473.000000
267.000000	26532.000000
268.000000	26638.000000
269.000000	26910.000000
270.000000	26602.000000
271.000000	26126.000000
272.000000	25916.000000
273.000000	25858.000000
274.000000	26022.000000
275.000000	25601.000000
276.000000	25586.000000
277.000000	25142.000000
278.000000	25038.000000
279.000000	24885.000000
280.000000	24679.000000
281.000000	24532.000000
282.000000	23958.000000
283.000000	24272.000000
284.000000	23752.000000
285.000000	23039.000000
286.000000	22826.000000
287.000000	22658.000000
288.000000	22009.000000
289.000000	21707.000000
290.000000	21874.000000
291.000000	21735.000000
292.000000	21219.000000
293.000000	20278.000000
294.000000	19990.000000
295.000000	19166.000000
296.000000	18528.000000
297.000000	17677.000000
298.000000	16850.000000
299.000000	15872.000000
300.000000	15237.000000
301.000000	14380.000000
302.000000	13249.000000
303.000000	12396.000000
304.000000	11376.000000
305.000000	10411.000000
306.000000	9637.000000
307.000000	8790.000000
308.000000	7800.000000
309.000000	6862.000000
310.000000	6188.000000
