Data: martedì 9 giugno 2020	Ora: 13:38
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 45.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 4.60
polar angle (deg): 310.00	X axis (mm): 577.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 6	same region acquisitions: 21
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	10183.000000
201.000000	10769.000000
202.000000	11649.000000
203.000000	12237.000000
204.000000	12724.000000
205.000000	13387.000000
206.000000	13877.000000
207.000000	14578.000000
208.000000	14942.000000
209.000000	15697.000000
210.000000	15857.000000
211.000000	16361.000000
212.000000	16855.000000
213.000000	17467.000000
214.000000	17864.000000
215.000000	18055.000000
216.000000	18699.000000
217.000000	19303.000000
218.000000	19699.000000
219.000000	19959.000000
220.000000	20199.000000
221.000000	20574.000000
222.000000	21144.000000
223.000000	21206.000000
224.000000	22360.000000
225.000000	22633.000000
226.000000	22688.000000
227.000000	22913.000000
228.000000	23391.000000
229.000000	23632.000000
230.000000	23730.000000
231.000000	24286.000000
232.000000	24531.000000
233.000000	24856.000000
234.000000	25094.000000
235.000000	25361.000000
236.000000	25630.000000
237.000000	25871.000000
238.000000	25822.000000
239.000000	26242.000000
240.000000	26700.000000
241.000000	26722.000000
242.000000	27118.000000
243.000000	27706.000000
244.000000	27916.000000
245.000000	27710.000000
246.000000	27975.000000
247.000000	28015.000000
248.000000	28072.000000
249.000000	28567.000000
250.000000	28842.000000
251.000000	29037.000000
252.000000	29376.000000
253.000000	29108.000000
254.000000	29919.000000
255.000000	29606.000000
256.000000	29880.000000
257.000000	30047.000000
258.000000	29808.000000
259.000000	29903.000000
260.000000	30052.000000
261.000000	29867.000000
262.000000	30663.000000
263.000000	30046.000000
264.000000	29867.000000
265.000000	30728.000000
266.000000	31165.000000
267.000000	31881.000000
268.000000	31275.000000
269.000000	31684.000000
270.000000	32066.000000
271.000000	31879.000000
272.000000	31858.000000
273.000000	32622.000000
274.000000	32723.000000
275.000000	33001.000000
276.000000	33412.000000
277.000000	33117.000000
278.000000	33729.000000
279.000000	33306.000000
280.000000	33627.000000
281.000000	33667.000000
282.000000	34378.000000
283.000000	34395.000000
284.000000	34301.000000
285.000000	34098.000000
286.000000	34189.000000
287.000000	34354.000000
288.000000	34444.000000
289.000000	34647.000000
290.000000	34082.000000
291.000000	34520.000000
292.000000	34089.000000
293.000000	33815.000000
294.000000	33398.000000
295.000000	33212.000000
296.000000	32702.000000
297.000000	32484.000000
298.000000	31406.000000
299.000000	30937.000000
300.000000	30582.000000
301.000000	29647.000000
302.000000	28934.000000
303.000000	27956.000000
304.000000	26514.000000
305.000000	25574.000000
306.000000	24461.000000
307.000000	23313.000000
308.000000	21159.000000
309.000000	20066.000000
310.000000	17951.000000
