Data: martedì 16 giugno 2020	Ora: 13:05
Analizzatore  1: TOF TOF LR	Analizzatore  2: R66 R66_LR_Acc_e2e	
pass energy/rall 1: 0.00	pass energy/rall 2: 45.00	
******************************************************
Scansione:    angolo polare
Min (eV): 200.00	Max (eV): 310.00	Step (eV): 1.00	
kinetic energy 1 (eV): 0.00	kinetic energy 2 (eV): 4.60
polar angle (deg): 310.00	X axis (mm): 576.00
*******************  R66 parameters ********************
Step in ch_x_eV: 20	Ch x eV @ Ep=1eV: 5236
binned channels: 11	same region acquisitions: 21
******************************************************
Acq. time (s):  1.00	Number of scans:  1	Total acq. time (s):  1.00
******************************************************
200.000000	5299.000000
201.000000	5979.000000
202.000000	6736.000000
203.000000	7916.000000
204.000000	9052.000000
205.000000	9729.000000
206.000000	11078.000000
207.000000	11704.000000
208.000000	12478.000000
209.000000	13750.000000
210.000000	14791.000000
211.000000	16090.000000
212.000000	16823.000000
213.000000	18038.000000
214.000000	18627.000000
215.000000	20000.000000
216.000000	20653.000000
217.000000	21499.000000
218.000000	22667.000000
219.000000	23198.000000
220.000000	23688.000000
221.000000	24806.000000
222.000000	25447.000000
223.000000	26283.000000
224.000000	27109.000000
225.000000	27450.000000
226.000000	28405.000000
227.000000	28919.000000
228.000000	29019.000000
229.000000	29358.000000
230.000000	30199.000000
231.000000	31084.000000
232.000000	31879.000000
233.000000	32674.000000
234.000000	33067.000000
235.000000	33345.000000
236.000000	33560.000000
237.000000	34137.000000
238.000000	35033.000000
239.000000	34940.000000
240.000000	35800.000000
241.000000	36135.000000
242.000000	36158.000000
243.000000	36894.000000
244.000000	37158.000000
245.000000	37852.000000
246.000000	38060.000000
247.000000	38034.000000
248.000000	38316.000000
249.000000	39163.000000
250.000000	39395.000000
251.000000	39912.000000
252.000000	39820.000000
253.000000	40097.000000
254.000000	39692.000000
255.000000	40045.000000
256.000000	40915.000000
257.000000	40610.000000
258.000000	40644.000000
259.000000	41078.000000
260.000000	41268.000000
261.000000	41197.000000
262.000000	41119.000000
263.000000	41250.000000
264.000000	41044.000000
265.000000	40538.000000
266.000000	41281.000000
267.000000	41308.000000
268.000000	41002.000000
269.000000	41053.000000
270.000000	41093.000000
271.000000	41229.000000
272.000000	41738.000000
273.000000	41363.000000
274.000000	41299.000000
275.000000	40969.000000
276.000000	40549.000000
277.000000	40424.000000
278.000000	40249.000000
279.000000	40222.000000
280.000000	39825.000000
281.000000	39554.000000
282.000000	39134.000000
283.000000	38885.000000
284.000000	38513.000000
285.000000	37762.000000
286.000000	37262.000000
287.000000	36565.000000
288.000000	36466.000000
289.000000	35771.000000
290.000000	35193.000000
291.000000	34361.000000
292.000000	33966.000000
293.000000	33125.000000
294.000000	32315.000000
295.000000	31123.000000
296.000000	30018.000000
297.000000	29355.000000
298.000000	28149.000000
299.000000	26596.000000
300.000000	25571.000000
301.000000	24046.000000
302.000000	22814.000000
303.000000	21203.000000
304.000000	20111.000000
305.000000	18415.000000
306.000000	17116.000000
307.000000	15365.000000
308.000000	13581.000000
309.000000	12009.000000
310.000000	10420.000000
